"hour","occ1","occ2","occ3","occ4","occ5"
"4am",0.437601957370261,0.441839291776784,0.322534962572078,0.24664032444574,0.12777811144221
"5am",0.435083559671186,0.444380684851014,0.311055652471861,0.252779303089585,0.122775935085713
"6am",0.372854981103286,0.461763999385104,0.29047144452374,0.302239831597272,0.121647241749393
"7am",0.24112601740968,0.35516159946871,0.178027936454345,0.363344592322022,0.0920470207782145
"8am",0.123287083092384,0.272166514281937,0.188769961915721,0.330120231956821,0.151140992800774
"9am",0.0740549634264353,0.211324963161246,0.191514198703655,0.290424485918766,0.166196230636696
"10am",0.0770853679202123,0.196668896509737,0.166913319309487,0.306970031981729,0.08353549697361
"11am",0.114797454591541,0.223944543183655,0.141750983742836,0.355395179015851,0.0950998141004165
"12am",0.160169573861127,0.293629917653886,0.163703580395737,0.39324960041431,0.109691949609904
"1pm",0.123605004416722,0.233323647996077,0.175500636075892,0.34640494258771,0.0888472583114883
"2pm",0.0916821696145523,0.230549733796963,0.120105352512768,0.320525406359042,0.184862182814508
"3pm",0.101382742069985,0.240657625653033,0.196665071688831,0.319779325891092,0.144821660905619
"4pm",0.0846247971529879,0.288653698858622,0.17753807210028,0.339012564156747,0.089329027571744
"5pm",0.192521374249082,0.348513699705824,0.269007890245356,0.29653703507182,0.08969129396422
"6pm",0.300287334726815,0.389872230957513,0.332116959432964,0.228535340277676,0.123486962080942
"7pm",0.396433250851793,0.440278709655304,0.35904359331371,0.253513259620998,0.154183128470791
"8pm",0.393522826447385,0.443266489952252,0.322945810609005,0.228769819823132,0.147795901165185
"9pm",0.412654538877464,0.46544237043191,0.320981811585513,0.254324050259568,0.151931201475018
"10pm",0.439066581956479,0.454813303529052,0.304782223019232,0.255712229899028,0.142394113390692
"11pm",0.457950269255597,0.452741839805101,0.32588004354539,0.259281507582029,0.138648171626366
"12pm",0.468118936921632,0.450230653876408,0.344477130174578,0.255411036364643,0.131599934033709
"1am",0.452445862602807,0.453846684334846,0.345537360008339,0.256231532561748,0.135639115887124
"2am",0.453473594901431,0.451768448076651,0.344180077754126,0.25249516341369,0.132662857116119
"3am",0.449570302148346,0.449510418716019,0.339247163317719,0.251619409562375,0.130919447600584
