"hour","mode1","mode2","mode3"
"4am",0.620875666442093,0.741618929180655,0.674486610372793
"5am",0.624944076792185,0.744223164702915,0.678213684192609
"6am",0.648752262064162,0.743124361557705,0.666615966898488
"7am",0.669941670918022,0.716929843154969,0.623194124128689
"8am",0.684546732254259,0.711464339839424,0.554007238209785
"9am",0.688931635605892,0.685843774971782,0.436025042969391
"10am",0.671581700558602,0.66199090770097,0.393030058094384
"11am",0.668784286482561,0.680891171540528,0.4615709864845
"12am",0.662739023429238,0.704275271906694,0.563991605645462
"1pm",0.680877549932033,0.704835122729009,0.579171842127979
"2pm",0.674672518971835,0.683555882215071,0.544955983388707
"3pm",0.652588815463332,0.6852637757619,0.556210479679878
"4pm",0.677537165026583,0.710955509910083,0.603382663198133
"5pm",0.663842846562314,0.733676775715083,0.653607633578885
"6pm",0.648196657059021,0.736825386611964,0.66934035883122
"7pm",0.684327594195444,0.761458290490126,0.675017087627833
"8pm",0.685918939677801,0.760638840919662,0.687261907700827
"9pm",0.694919664375424,0.765164053585846,0.6880015059177
"10pm",0.68724190177493,0.765066062420377,0.686626854453508
"11pm",0.666342079811462,0.761386284495373,0.685032758435783
"12pm",0.647250978157268,0.753464893738329,0.681898770103343
"1am",0.640953731899424,0.750357546582853,0.676556947896046
"2am",0.635449442798274,0.748879189700005,0.676373666930809
"3am",0.63288060946659,0.74803612466359,0.67648859425044
