"hour","educmen1","educmen2","educmen3","educmen4"
"4am",0.110988328525084,0.341406447999368,-0.00297321714847566,0.447251284286518
"5am",0.114390273071966,0.349265162634468,0.00878818588935763,0.449004021917481
"6am",0.117663687863451,0.330732313993577,-0.0163274959396326,0.439260540480313
"7am",0.133258917480673,0.373886611086678,-0.0800980165598993,0.460413307035542
"8am",0.163042119556787,0.456272325459723,0.0876492986752779,0.494100107567602
"9am",0.186663951157873,0.474742830965118,0.135025578584992,0.458557937415986
"10am",0.168040954320643,0.403047529290721,0.101803272325629,0.37439541849255
"11am",0.193320369857885,0.433837909908946,0.163852548848637,0.396744782977426
"12am",0.194433598981089,0.443463720414773,0.11332239968946,0.462830498760585
"1pm",0.174358460396805,0.414178594561374,0.103456407006026,0.452000090926287
"2pm",0.156618325033297,0.402269319487565,0.108694675117805,0.426114853352808
"3pm",0.13229990274337,0.402967672108323,0.0777968646912234,0.447905416421552
"4pm",0.13209929204722,0.413343450438535,0.119173273385533,0.46348772685
"5pm",0.100713298716989,0.418949507072074,0.0859094304815719,0.474982974553928
"6pm",0.0752394212945837,0.356652591054433,-0.0312294052537446,0.49436064990315
"7pm",0.101852502191913,0.393844382355161,-0.0202043704943047,0.497524144791907
"8pm",0.101437439730578,0.373779246894315,0.00103391386433677,0.477764190983153
"9pm",0.0999544607004179,0.366126891733525,0.00139906842193396,0.465020213831901
"10pm",0.106456476715174,0.359105485569027,-0.0277838022666569,0.464630125230736
"11pm",0.0972484268581787,0.359910122197488,-0.0256731381943441,0.450337669171561
"12pm",0.100424356488052,0.355261279866043,-0.0184963523051472,0.442419742007893
"1am",0.094209194618,0.349364930818598,-0.0173240435105764,0.445577286115422
"2am",0.0823301683152614,0.3445411762671,-0.0215311819264599,0.448055808989585
"3am",0.0858750648057953,0.344330839621842,-0.0202003841188002,0.452926863851642
