"hour","cs1","cs2","cs3","cs4","cs5"
"4am",0.203418625181935,-0.0790081980448785,0.447837309446894,-0.104819865543604,0.0242793250114848
"5am",0.202927141224589,-0.0797735580128902,0.449932304851786,-0.106231643340722,0.0121898964418643
"6am",0.237739037676262,-0.109826912259171,0.117928217635518,-0.236736209076156,0.0604228978411157
"7am",0.240096300720319,-0.0921721496401967,0.210746125022598,0.0151775515289713,0.0579562931604512
"8am",0.231966816399325,-0.0348662430130224,0.264272034580856,0.0520899855838182,-0.0202162834814386
"9am",0.21772566389099,0.0570679461212252,0.235574942087927,0.0615922472064164,-0.00630318205956846
"10am",0.162146435325594,0.0627968784005888,0.157582950397001,0.0411130010922132,0.00867396435728621
"11am",0.167781288647653,0.179628967226987,0.184437370420805,0.027443884737217,0.0243278801013835
"12am",0.148738657789907,0.173058120030273,0.168520247311051,0.0161309176641909,0.00153405207692853
"1pm",0.160097417050878,0.197469075757082,0.164372016579653,0.0386182760684624,0.0212106450855219
"2pm",0.262726837213398,0.168116965169894,0.154905212723067,-0.0465577769199377,-0.027281855835635
"3pm",0.264590685718247,0.181322689522188,0.121468508673944,-0.00647232056657338,0.0219833678010606
"4pm",0.248612100652866,0.204248206472502,0.130600642193611,0.0669412129385765,0.0249649177244133
"5pm",0.268208453912235,-0.0285143050983707,0.0222265804549733,0.0601514220732251,0.0207551597070744
"6pm",0.299008045702607,0.151549681401506,0.162546694238848,0.131042378911906,0.0525183169816934
"7pm",0.215371764528626,0.0915495211846107,0.579426142763667,-0.0365619881431132,0.218067957366521
"8pm",0.231474135505877,0.0962502116388618,0.514238005563726,-0.00985624545096426,0.209112870861291
"9pm",0.21916913028037,0.0598866407271445,0.542555875420641,0.00168440999545407,0.208760654441227
"10pm",0.213009560033772,0.147708409004513,0.542547669571093,-0.0839445961440297,0.253199826887884
"11pm",0.228159704037854,0.221480211485501,0.299504897748989,-0.109188780087405,0.253525612636473
"12pm",0.233939757934125,0.225962071647139,0.541827902848904,-0.0914985495737901,0.259474686336148
"1am",0.232658282109385,0.219005092282987,0.538288527628158,-0.0940436267182162,0.257883788007227
"2am",0.229593975027874,0.217076841537998,0.538366052448831,-0.0928781636151496,0.258772559260038
"3am",0.231303517178109,0.220152562913293,0.536659468208869,-0.091696246123926,0.258307350021371
