"hour","educmen1","educmen2","educmen3","educmen4"
"4am",0.18404589169498,0.128209863192282,0.212050461284775,0.106592584064351
"5am",-0.0736857988721138,0.0397301266008924,0.220828409509985,0.105009966374732
"6am",-0.0404399028999559,-0.0524017022520973,0.0308794699667981,0.144361652731514
"7am",0.165189509842558,0.118505052336009,0.0520855419032357,0.0849946196455108
"8am",0.143914084557581,-0.0314044160079501,-0.0246263479129042,0.0436316132024718
"9am",0.23903477371786,0.140806901126906,0.149775668914917,0.175158582480575
"10am",0.32507935008617,0.210150982272599,0.00865188859605968,0.165413016959126
"11am",0.329381198136796,0.173441651423145,0.082523009392696,0.177294768200948
"12am",0.282834677575375,0.199021114878188,0.052412867063095,0.140662798966264
"1pm",0.302056210580881,0.192203486994828,0.0126440651719555,0.154574556645835
"2pm",0.286821405075081,0.137357169155199,-0.0705880514845822,0.156952769234895
"3pm",0.25332503532064,0.160537920734807,-0.059246564169317,0.282549642443512
"4pm",0.234781156295155,0.0907129987435032,0.0647511037645135,0.188305522444837
"5pm",0.3059184590481,0.00321849461865963,-0.0909554092170823,-0.00437017352193944
"6pm",0.282756192220069,-0.144389657248665,-0.157585985726823,0.0710008449140827
"7pm",0.225128402580428,-0.0639489694439814,0.232638163643708,0.228059217279461
"8pm",0.208647666161592,-0.117517956075601,0.238091008004185,0.167477039062956
"9pm",0.0477843637398052,-0.161378850474528,0.226128153858265,0.162127389659328
"10pm",0.0463934339905694,-0.164935224617134,0.228177403271302,0.159455915191302
"11pm",0.200200895918401,-0.148633317948072,0.134491698081017,0.162019063734414
"12pm",0.193684323161937,-0.139846733019915,0.272923322523055,0.164162710865814
"1am",0.193876314927444,-0.141387299511187,0.269253187281463,0.163684325696962
"2am",0.194363087305191,-0.145157583019017,0.268439764702255,0.163456951106086
"3am",0.194931632254241,-0.142593510162269,0.267101879059115,0.163806656869053
