"hour","occ1","occ2","occ3","occ4","occ5"
"4am",0.0969382465708542,0.249449802966376,0.213156114525655,0.0629594460134614,0.200844507715986
"5am",0.17670984437246,0.237496480826819,0.216110609674311,0.0832913238084333,0.196009445935402
"6am",0.273769848851594,0.283137640648438,0.265128635117422,0.138836953863472,0.209269691599909
"7am",0.285780213705348,0.0386671161270483,-0.0406050693266125,0.147097031407812,0.202040187475289
"8am",0.361501499654194,0.0470181227433787,-0.0294577694621014,0.223063912405529,0.185720408738957
"9am",0.278727251006717,0.107159157035629,0.0654756809487235,0.124124306573178,0.175398596308089
"10am",0.265733325117937,0.116562443344374,0.0623158759644201,0.112607441561874,0.120813052476789
"11am",0.242860727784463,0.173200317029937,0.0722204137783778,0.097360232502861,0.135839580005717
"12am",0.244155586582651,0.171938961358812,0.112481991777398,0.129855447216513,0.124224748646571
"1pm",0.193990563293011,0.145654264282904,-0.019616433738959,0.114408561386579,0.128956058299676
"2pm",0.324043822631064,0.159070159351229,0.132603272776666,0.187894803584425,0.215702798702886
"3pm",0.347860675421381,0.113208808625528,0.0938487474877389,0.199824958511391,0.194168781738796
"4pm",0.314076461085711,0.123487236198073,-0.0280379515770238,0.246157935941037,0.200447913791886
"5pm",0.249979218852423,0.30492953243916,-0.0330945775127908,0.179600466087651,0.222707927131399
"6pm",0.103663541611419,0.207557676812857,-0.0295501046706415,0.13072636072309,0.229049871072277
"7pm",-0.0336297370783541,0.165764653958707,-0.00191537418928675,0.0618278657070443,0.178242827398975
"8pm",-0.031892925409098,0.176649932383735,0.252300692303566,0.069310598245194,0.18289084391255
"9pm",-0.0365309950280172,0.187352557673155,0.266919969943011,0.0732898923037596,0.173187675587325
"10pm",-0.112189889151802,0.169073336128069,0.269147888810997,0.0691620233292828,0.17902759796514
"11pm",-0.0769875103355467,0.152374697603026,0.244995407920489,0.0967558493731261,0.145272633466517
"12pm",-0.11107569475469,0.182438566247305,0.248237641568656,0.086622614688375,0.168952795581195
"1am",-0.113536906616628,0.202903100228093,0.235722832467136,0.0886072009615673,0.166319816547926
"2am",-0.113277926593373,0.209031840729753,0.22217224491561,0.0912633858208089,0.169160182195037
"3am",-0.109851864353967,0.210965559798217,0.224938731321823,0.0922255808862137,0.169679777835942
