"hour","resarea1","resarea2","resarea3"
"4am",0.319333652265343,0.757018477904681,0.82103367289433
"5am",0.316156542353847,0.786450509829656,0.85304093168397
"6am",0.293663859822476,0.788018368922076,0.821166700725647
"7am",0.268082602817909,0.784586728859594,0.854710588578826
"8am",0.251353944065179,0.790973005050065,0.853811685926377
"9am",0.245731101267983,0.795243324958453,0.86038803247286
"10am",0.275521683987094,0.790257319386391,0.849155378605407
"11am",0.242937568068438,0.785694144235032,0.846272700783109
"12am",0.251344353367866,0.795514027967094,0.853357440539706
"1pm",0.235719283882902,0.791542517140518,0.857871399123778
"2pm",0.230244710780454,0.792954646526563,0.857309469910419
"3pm",0.240203470521936,0.797283349193218,0.869496545652114
"4pm",0.251451223332459,0.806726982839493,0.8778868634853
"5pm",0.246251817809037,0.770785640631221,0.851894276324805
"6pm",0.279463645370793,0.726590886015278,0.813787087566066
"7pm",0.288343614298596,0.721509583289709,0.807779388362349
"8pm",0.292901388825119,0.721264753507687,0.807654049215837
"9pm",0.293133246577033,0.719969068507488,0.80642799143867
"10pm",0.308549624783746,0.745465583789275,0.820319847587636
"11pm",0.373040517179627,0.733540047769618,0.821949309300574
"12pm",0.30879733209534,0.743971279091479,0.819753390689938
"1am",0.308567985281895,0.74481078159567,0.820574754181549
"2am",0.309035727940176,0.745643610674409,0.82123377759928
"3am",0.308882173270297,0.74549425354019,0.821274078707514
