"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808"
"max";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668"
"4am";" 847.2437";" 666.5667";"1636.8571";"1059.6730";"1030.3953";" 625.7123";" 959.4072";" 864.2313";" 727.5534";"1223.1217";" 121.2970";" 619.8045";" 513.0312";"1033.6782";" 693.7272";" 733.5651";"1290.3516";" 670.0286";"1419.1618";"1128.8881";" 587.8420";" 560.4475";" 337.4179";" 570.3405";" 535.6652";" 195.7152";" 363.1466";" 364.9348"
"5am";" 847.2437";" 666.5667";"1636.8571";"1059.6730";"1030.3953";" 625.7123";" 959.4072";" 864.2313";" 727.5534";"1223.1217";"  78.3281";" 619.8045";" 513.0312";"1033.6782";" 693.7272";" 733.5651";"1290.3516";" 670.0286";"1419.1618";"1128.8881";" 587.8420";" 560.4475";" 337.4179";" 570.3405";" 535.6652";" 195.7152";" 363.1466";" 364.9348"
"6am";" 847.24370";" 666.56666";"1692.62911";"1059.67300";" 954.31498";" 625.71234";" 903.17965";" 827.18365";" 727.55337";"1167.34965";"  74.77689";" 666.32459";" 513.03124";"1125.85460";" 657.77840";" 733.56511";"1290.35163";" 670.02860";"1419.16178";"1128.88806";" 514.79305";" 560.44747";" 337.41794";" 570.34049";" 569.75613";" 195.71518";" 329.05571";" 364.93483"
"7am";" 699.74840";" 666.56666";"1692.62911";" 886.41060";" 898.95910";" 625.71234";" 903.17965";" 790.13602";" 736.80763";"1229.13481";"  74.77689";" 987.08229";" 513.03124";"1129.71883";" 750.87781";" 790.47285";"1270.82690";" 603.86660";"1348.22188";"1002.24500";" 514.79305";" 560.44747";" 323.68669";" 565.06759";" 535.66522";" 195.71518";" 329.05571";" 364.93483"
"8am";" 625.05736";" 651.35380";"1459.60588";" 886.41060";" 878.06459";" 625.71234";" 903.17965";" 763.02468";" 568.42831";"1412.24161";"  74.77689";"1198.32561";" 474.39218";"1152.83812";" 993.45802";" 790.47285";"1270.82690";" 536.12396";"1348.22188";"1041.12393";" 514.79305";" 543.43177";" 310.36449";" 527.50836";" 502.71970";" 217.89337";" 329.05571";" 320.19517"
"9am";" 666.9536";" 652.2568";"1583.6412";" 883.8031";" 840.8934";" 644.9422";"1072.2692";" 835.0865";" 455.2283";"1374.4081";"  31.8080";"1119.8666";" 401.6592";"1040.2552";" 877.1736";" 651.1567";"1443.5616";" 474.0550";"1303.3327";" 959.3524";" 515.6222";" 543.4318";" 295.9289";" 490.1385";" 440.1827";" 177.6142";" 311.7938";" 312.8103"
"10am";" 888.1499";" 640.3384";"1561.0403";" 886.4106";" 749.7663";" 555.6121";"1008.7192";" 698.8758";" 641.9132";"1314.1276";"  78.3281";"1117.8134";" 575.2529";" 784.6555";"1071.2325";" 802.1590";"1303.5800";" 563.7827";"1134.1409";"1051.6017";" 541.9173";" 518.7692";" 309.2511";" 542.8894";" 394.7529";" 144.8610";" 295.1669";" 297.9834"
"11am";"1003.5113";" 735.7204";"1432.6670";" 772.7625";" 696.1613";" 578.3234";" 919.5395";" 578.7621";" 736.8076";"1374.4081";" 222.2909";"1181.5835";" 474.3922";" 932.1324";" 902.6457";" 688.9590";"1270.8269";" 563.7827";"1305.9415";" 924.1476";" 579.7488";" 480.9377";" 292.4680";" 560.7859";" 449.2289";" 177.6142";" 312.4288";" 361.4688"
"12am";" 741.0888";" 713.5422";"1432.6670";" 886.4106";" 822.9089";" 578.3234";" 883.4277";" 805.1405";" 670.6456";"1256.8799";" 234.3344";"1046.8735";" 474.3922";"1052.1507";" 981.3024";" 688.9590";"1228.5665";" 629.9447";"1419.1618";" 966.5981";" 625.6735";" 505.6003";" 311.6431";" 565.0676";" 544.7114";" 195.7152";" 329.0557";" 364.9348"
"1pm";" 800.4211";" 528.8148";"1491.1147";" 805.3441";" 785.9113";" 588.4365";" 937.7533";" 915.9816";" 736.8076";"1164.6763";" 180.7295";" 963.2753";" 432.8589";" 940.9990";"1182.0896";" 688.9590";"1125.4495";" 569.8745";"1331.8758";" 966.5981";" 474.3627";" 517.2165";" 311.6431";" 542.8894";" 544.7114";" 195.7152";" 329.0557";" 340.2880"
"2pm";" 928.9562";" 620.2102";"1400.8885";" 802.3206";" 651.0031";" 681.8216";"1004.6056";" 943.4940";" 736.8076";"1220.7977";" 144.4507";"1211.4664";" 494.2812";" 952.4570";" 883.2082";" 688.9590";"1125.4495";" 569.8745";"1189.9960";" 912.5964";" 474.3627";" 506.5696";" 311.6431";" 520.7112";" 529.0278";" 177.6142";" 277.9050";" 320.1952"
"3pm";"1004.4821";" 821.1123";"1385.9342";" 763.2511";" 807.5934";" 790.3499";" 841.9463";" 803.3575";" 560.4070";"1232.9878";" 207.1841";"1211.4664";" 419.6181";" 820.5641";"1220.7369";" 533.3687";"1064.1840";" 569.8745";"1076.7758";" 756.5573";" 473.0214";" 502.0763";" 323.6867";" 486.3000";" 425.3295";" 177.6142";" 292.9840";" 320.1952"
"4pm";"1036.9571";" 740.2832";"1462.6498";" 828.3228";" 891.6508";" 807.0630";"1104.2259";" 735.9863";" 568.4283";"1249.1332";" 203.3045";" 751.9556";" 455.2650";" 810.9167";" 918.4453";" 646.7941";"1131.0524";" 569.8745";"1133.3859";" 838.3289";" 474.3627";" 523.5853";" 364.5422";" 510.6031";" 457.4722";" 177.6142";" 311.7938";" 344.8420"
"5pm";"1065.34180";" 642.19678";"1558.99834";" 828.32278";" 844.87952";" 774.75835";"1050.81323";" 980.39881";" 682.07964";"1062.12345";"  89.48899";" 681.01573";" 380.73920";" 978.80011";" 845.58789";" 646.79407";"1207.41841";" 670.02860";"1475.77193";"1008.49587";" 497.21302";" 517.21647";" 337.41794";" 510.60307";" 568.61074";" 217.89337";" 311.79380";" 364.93483"
"6pm";"1067.6297";" 767.5920";"1518.0714";" 997.2416";" 942.0074";" 578.3234";"1024.2031";" 843.4139";" 682.0796";"1079.4973";" 225.8590";" 553.5365";" 419.3783";" 980.3710";" 571.2661";" 688.9590";"1228.5665";" 670.0286";"1546.7118";"1093.2412";" 514.7930";" 534.2322";" 337.4179";" 570.3405";" 602.7016";" 195.7152";" 329.0557";" 333.4811"
"7pm";" 814.2982";" 735.7840";"1636.8571";"1135.2158";"1030.3953";" 649.9336";" 977.1655";" 947.6934";" 670.6456";"1079.4973";" 300.7152";" 481.9263";" 419.3783";"1019.2499";" 641.8849";" 690.5168";"1260.0202";" 670.0286";"1546.7118";"1128.8881";" 587.8420";" 534.2322";" 337.4179";" 570.3405";" 568.6107";" 195.7152";" 363.1466";" 333.4811"
