"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408"
"4am";"21.349920";"14.650733";"15.362719";" 7.193579";"11.154056";" 3.631141";" 9.194966";"22.931651";"14.466154";"15.540925";"14.876284";"27.843665";"17.323668";"11.860997";"11.250692";" 5.669974";" 2.991243";" 6.300956";"10.166288";" 7.976888";" 8.297553";" 4.864645";" 4.623297";"12.254928";" 8.089390";" 6.153048";" 9.165290";" 7.454974";" 9.726036";" 7.677222";"18.216237"
"5am";"21.427677";"14.976739";"15.354206";" 7.258425";"11.386863";" 3.631141";" 9.027149";"23.362027";"14.847732";"15.575238";"15.305194";"28.584460";"17.743366";"10.483838";"11.136233";" 5.745876";" 2.968121";" 6.485603";" 9.272657";" 7.339628";" 8.572303";" 4.867661";" 4.684866";"12.162903";" 8.277723";" 6.372283";" 9.241339";" 7.632183";" 9.853082";" 7.801021";"18.216237"
"6am";"21.741718";"15.652111";"14.626429";" 7.424767";"11.667629";" 3.669786";" 8.782842";"23.253077";"15.292668";"16.118993";"15.521526";"29.709794";"18.338344";" 9.384900";"10.892474";" 6.043356";" 2.949717";" 6.826957";" 9.208050";" 7.177724";" 9.641016";" 4.954083";" 4.832857";"12.344732";" 8.715396";" 6.689995";" 9.534560";" 8.687690";"10.034282";" 8.005205";"18.619017"
"7am";"21.895072";"15.617096";"11.664231";" 6.384986";"11.368285";" 4.112321";"10.236434";"24.177076";"14.922550";"15.730696";"15.586186";"30.828119";"18.792407";" 6.262683";"12.464899";" 7.505994";" 3.393505";" 8.778405";" 6.658924";" 5.281134";"10.452980";" 6.305098";" 5.341128";"13.883836";"10.546863";" 6.568590";"10.399989";"10.091495";"11.661366";" 8.489698";"19.862689"
"8am";"19.063571";"14.868399";"11.699075";" 6.260584";"13.226289";" 5.955696";" 8.982945";"19.158176";"15.227857";"16.566627";"18.119759";"30.943595";"17.688556";" 4.399186";"13.893094";" 7.931997";" 4.531794";" 8.099908";" 8.703676";" 4.935841";" 9.913179";" 4.949543";" 5.152994";"13.850220";" 9.769305";" 7.946004";"12.839156";" 9.138773";"14.457693";" 9.642533";"21.564183"
"9am";"15.941214";"14.852018";"12.107446";" 6.074026";"12.586415";" 5.170451";"10.849054";"19.498175";"13.680747";"15.798782";"19.229634";"30.322686";"16.118979";" 4.189478";"12.834876";" 8.383583";" 3.181042";" 7.161421";" 8.098684";" 7.421005";"10.496031";" 5.465621";" 5.791519";"15.615434";"10.689652";" 7.495437";"13.125812";" 9.151795";"12.508772";" 9.822107";"21.167772"
"10am";"18.459791";"12.747447";"11.483725";" 6.196676";"11.361926";" 5.085056";"12.910954";"19.341552";"12.267128";"15.621411";"18.054667";"27.497313";"14.339440";" 4.992944";"13.193480";" 8.556358";" 5.053093";" 8.463561";" 8.056760";" 7.103332";"11.050502";" 6.464368";" 6.009106";"14.411914";"11.654493";" 9.120987";"12.668756";"10.578139";"13.135422";"10.308039";"21.028408"
"11am";"15.160228";"13.219885";"12.019434";" 9.702649";" 8.273640";" 5.448332";" 8.991327";"20.936058";"13.092045";"15.471216";"17.978904";"28.399769";"17.881948";" 4.037289";"13.632606";" 8.313529";" 4.576241";"11.058677";" 7.729129";" 6.341636";"13.036506";" 6.288367";" 6.153265";"13.957501";" 9.613629";" 7.314458";"11.659233";"10.201878";"14.994498";"10.147643";"22.548098"
