"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"5pm";" 7.530550";" 8.787916";" 6.557316";" 6.710952";"10.649409";"13.051568";"15.360629";"12.638970";" 8.383164";"18.416427";"13.415171";" 7.743004";"11.052762";"11.482829";" 9.095475";"12.765839";"17.719445";"14.420138"
"6pm";" 7.792763";" 8.967652";" 7.417341";" 6.569752";"10.169701";"12.112189";"13.488532";"13.411012";" 9.658289";"16.837539";"12.269119";" 8.124894";"10.451569";"12.001772";" 8.375845";"10.997471";"17.002749";"13.161459"
"7pm";" 7.314544";" 7.515788";" 7.818699";" 6.320158";" 7.965543";"13.860909";"13.390866";"12.493036";" 9.899876";"16.050817";"12.393579";" 8.604356";" 9.848788";"13.658566";" 7.571938";"10.213387";"15.872248";"12.303275"
"8pm";" 7.549574";" 8.539161";" 7.432688";" 6.388082";" 7.526633";"13.614175";"13.242585";"12.169483";" 9.908324";"15.884685";"12.022638";" 8.459533";"10.126057";"13.133393";" 7.230645";"10.325787";"16.127375";"12.136433"
"9pm";" 7.244631";" 8.791528";" 8.046014";" 6.286604";" 7.246137";"13.429659";"13.125757";"12.008599";" 9.865580";"16.244066";"11.853447";" 8.333506";"10.227871";"12.658353";" 7.266537";"10.383590";"16.183555";"11.863171"
"10pm";" 6.464432";" 9.759035";" 8.198598";" 6.394275";" 7.123440";"12.885976";"12.936753";"12.011684";" 9.180494";"16.500998";"11.913185";" 8.318601";"10.441099";"12.567123";" 7.205874";"10.322025";"15.917207";"11.473721"
"11pm";" 6.698811";" 9.763733";" 8.360524";" 6.397614";" 7.023225";"12.969512";"12.788285";"11.877499";" 9.182998";"16.702640";"11.743779";" 8.159131";"10.356647";"12.544911";" 7.205874";"10.190843";"15.719863";"11.634230"
"12pm";" 6.652390";" 9.504657";" 8.335763";" 6.437295";" 7.074294";"13.063176";"12.788285";"11.563920";" 9.239862";"17.161502";"11.613462";" 8.124239";"10.461626";"12.689944";" 7.154795";"10.030445";"15.926621";"11.563327"
"1am";" 6.716992";" 9.504657";" 8.335763";" 6.437295";" 6.940746";"13.022225";"12.788285";"11.609113";" 9.192457";"17.161502";"11.613462";" 8.124239";"10.294801";"12.689944";" 7.104436";"10.030445";"15.926621";"11.881960"
"2am";" 6.742425";" 9.471134";" 8.335763";" 6.437295";" 6.860141";"13.022225";"12.788285";"11.609113";" 9.192457";"17.242839";"11.613462";" 8.124239";"10.294801";"12.689944";" 7.104436";"10.030445";"15.926621";"11.881960"
"3am";" 6.742425";" 9.471134";" 8.335763";" 6.437295";" 6.884337";"13.022225";"12.788285";"11.609113";" 9.192457";"17.329362";"11.613462";" 8.124239";"10.294801";"12.689944";" 7.060848";"10.030445";"15.926621";"11.881960"
