"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803";"2.71934864868803"
"max";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181";"57.8360313024181"
"4am";"28.28595";"29.46358";"32.89528";"31.70060";"33.70176";"36.43645";"19.33053";"30.83834";"38.23528";"38.89552";"19.02982";"28.88226";"32.63576";"30.78520";"31.33203"
"5am";"28.09425";"29.46358";"32.43222";"31.17560";"33.81948";"35.64132";"20.63614";"30.72557";"38.87261";"37.42470";"18.78085";"29.08712";"31.63878";"30.78520";"31.54669"
"6am";"28.06133";"30.53294";"32.13299";"31.00532";"34.14713";"36.51401";"22.78054";"30.13700";"38.74855";"37.69463";"17.70740";"25.32323";"32.74185";"28.31589";"31.54669"
"7am";"33.64458";"32.60263";"30.82947";"29.46150";"32.87761";"36.28532";"20.06265";"30.35740";"37.99435";"33.45552";"20.12339";"24.14070";"33.56870";"29.12227";"32.89945"
"8am";"34.23417";"36.42240";"34.94799";"29.38320";"47.66169";"23.99715";"28.71292";"31.65373";"35.16415";"24.64607";"23.51957";"22.57423";"30.05307";"29.07889";"24.28731"
"9am";"32.74868";"38.73538";"34.43357";"28.41124";"48.60199";"24.76494";"29.13498";"30.23949";"33.94456";"25.73120";"21.40993";"23.30562";"31.82802";"28.25813";"27.04685"
"10am";"32.23270";"39.52829";"32.49465";"30.42043";"51.65523";"24.06860";"28.62762";"29.74871";"31.01121";"24.37105";"20.07843";"21.90021";"32.49492";"45.99357";"24.89948"
"11am";"29.79312";"35.69276";"32.06873";"37.33377";"50.67524";"28.50342";"26.66899";"32.81065";"36.78391";"27.46053";"19.16703";"24.37238";"34.16813";"31.03452";"23.41287"
"12am";"29.05517";"31.01636";"31.22811";"38.83883";"36.59230";"35.38543";"22.96535";"31.01607";"38.91510";"29.60836";"16.81640";"29.22197";"34.37192";"36.39187";"26.18008"
"1pm";"29.51376";"36.87260";"30.59688";"41.63932";"33.26247";"32.52263";"26.75141";"30.70675";"35.66080";"27.23887";"21.14408";"24.84258";"38.43382";"34.13850";"26.15660"
"2pm";"30.59526";"35.08100";"29.33110";"30.18786";"34.62057";"25.99236";"38.85221";"34.19785";"29.42408";"25.28444";"18.81306";"33.67155";"38.03518";"43.95153";"24.99672"
"3pm";"31.67153";"35.76996";"29.62362";"32.89590";"28.33474";"23.02211";"38.21542";"33.82040";"30.31374";"23.82305";"23.90313";"32.77720";"40.08934";"29.51311";"24.58842"
"4pm";"35.48017";"35.13266";"31.79926";"37.55031";"37.10833";"26.44022";"25.44031";"26.36710";"29.84338";"29.74634";"21.83645";"35.89571";"34.26542";"27.24490";"28.15179"
"5pm";"35.30563";"27.50984";"29.89633";"38.57360";"33.82230";"21.96496";"22.86467";"31.36264";"29.98249";"36.93075";"22.55130";"33.69848";"33.27982";"31.43186";"29.02089"
"6pm";"23.79125";"24.99671";"32.69722";"31.03317";"31.13186";"37.87702";"28.18671";"31.61627";"37.55509";"41.13333";"24.48377";"29.93632";"34.45395";"28.05687";"26.80996"
"7pm";"26.05893";"25.01736";"31.39733";"27.94306";"28.61947";"35.72009";"24.57434";"34.43212";"38.05419";"42.23245";"22.21598";"31.13946";"33.22790";"30.04926";"29.92006"
"8pm";"27.68475";"28.87365";"30.11207";"25.92724";"34.46207";"36.24187";"24.13021";"30.88362";"36.22256";"44.89756";"19.56680";"29.11401";"33.00269";"30.59213";"28.02414"
"9pm";"30.78042";"28.91776";"31.05767";"25.57340";"34.08097";"35.47846";"19.59003";"29.44732";"37.37702";"45.23712";"19.20454";"29.73180";"31.65825";"30.74202";"30.55733"
"10pm";"30.57286";"27.47593";"29.63851";"28.67358";"34.65687";"36.00435";"18.84036";"30.58401";"37.55360";"44.88158";"19.71734";"29.19358";"31.37141";"31.01800";"30.29604"
"11pm";"29.47519";"28.00630";"29.51185";"30.70305";"34.55193";"36.79699";"18.67374";"30.30728";"38.20931";"44.38016";"20.70349";"29.55615";"32.65745";"30.10380";"30.73060"
"12pm";"29.01317";"28.00630";"29.70006";"30.07377";"34.55193";"36.72833";"18.97771";"30.63639";"37.79967";"44.57330";"21.91852";"29.55615";"32.11918";"30.10380";"31.15552"
"1am";"27.90204";"29.32677";"30.44565";"29.69721";"34.55193";"36.57257";"18.23888";"30.63639";"37.55586";"44.57330";"21.91852";"29.55615";"32.11918";"30.03151";"31.15552"
"2am";"27.81788";"29.32677";"30.44565";"29.69721";"34.55193";"36.57257";"18.17314";"30.97772";"37.55586";"44.57330";"21.91852";"29.55615";"32.11918";"30.03151";"31.15552"
"3am";"27.81788";"29.32677";"33.08065";"29.69721";"34.55193";"36.57257";"18.17314";"31.27425";"37.55586";"39.78713";"21.91852";"29.55615";"32.11918";"30.03151";"31.15552"
