"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892"
"4am";"1022.1670";"2971.8173";"2456.1735";"1330.2610";"1803.6599";"1940.3359";"1295.5867";"1102.4579";"2550.5525";"1607.0570";"1592.2656";"1123.1351";" 521.4765";"1254.2559";"1049.3986";" 977.8153";" 997.2246";"1466.0613";"1742.3357";"1811.6671";"2743.8847";"3888.9128";"1312.4549";"3015.3070";"3140.6433";"2494.9632";"2556.8313";"2077.3773";"3574.2567";"2760.5428";"2260.9315"
"5am";"1040.0575";"2971.8173";"2543.9430";"1287.3990";"1702.7738";"1940.3359";"1369.8121";"1102.4579";"2368.8956";"1607.0570";"1620.0126";"1052.1986";" 496.3210";"1476.8623";"1118.6900";" 955.3379";" 997.2246";"1466.0613";"1824.5460";"1835.7855";"2651.0464";"3955.0744";"1312.4549";"3015.3070";"2934.8476";"2494.9632";"2481.5559";"2152.6527";"3486.4677";"2760.5428";"2260.9315"
"6am";"1077.9326";"2895.4159";"2503.8845";"1222.0632";"1629.6690";"1940.3359";"1338.3908";"1102.4579";"2368.8956";"1562.6032";"1606.9194";"1014.3234";" 496.3210";"1611.4761";"1086.3902";" 932.8604";" 997.2246";"1466.0613";"1786.6296";"1897.6277";"2451.1993";"3989.1212";"1312.4549";"2981.2591";"2695.5545";"2398.3565";"2481.5559";"2301.5746";"3424.0430";"2692.4315";"2260.9315"
"7am";"1100.0628";"2891.8943";"3070.0136";"1289.8406";"1803.9713";"1705.8096";"1331.0563";"1137.8694";"2568.3307";"1643.4167";"1626.5227";"1086.8624";" 586.1414";"1887.6119";"1061.3095";" 934.1089";" 977.1379";"1041.9545";"1477.1180";"2448.7553";"2148.8907";"3408.4300";"1341.2236";"2686.1401";"2432.6211";"1931.2719";"1891.3537";"2627.8972";"2794.5789";"2601.2840";"1943.4898"
"8am";"1671.0371";"2857.7047";"3215.2771";"1225.8198";"1691.1790";"1386.0974";"1830.3608";"1212.6740";"2250.0594";"1677.5747";"1567.3010";" 977.0549";" 622.8185";"2552.6987";" 994.0102";" 794.3448";" 821.9391";" 775.0340";"1619.8262";"4090.8541";"1963.8964";"3014.5883";"1280.9431";"2672.8594";"2399.8580";"1753.8499";"1518.7996";"2521.7777";"2720.8157";"2320.4652";"1852.6384"
"9am";"1846.6604";"2850.9672";"3577.9432";"1216.0860";"1725.7987";"1212.1827";"1611.8011";"1270.0831";"2248.8422";"1562.8131";"1286.0260";" 860.2167";" 605.3158";"3089.0910";"1015.0189";" 679.9768";" 705.5180";" 643.4618";"1628.0014";"5532.0489";"1607.8040";"2521.5090";"1199.5597";"2497.9188";"2392.7315";"1418.4030";"1163.7054";"2594.4541";"2463.4056";"2238.6326";"1763.5732"
"10am";"2083.8691";"2632.5225";"3510.5959";"1298.1370";"1655.5802";"1358.1742";"1727.0025";"1202.5004";"1941.6356";"1374.7672";"1431.6010";" 855.0906";" 660.2206";"3143.3900";" 977.9056";" 601.9416";" 736.7835";" 629.8345";"1720.7848";"5921.7489";"1434.9056";"2615.5409";"1162.6983";"2581.2155";"2205.1910";"1416.1980";"1264.3498";"2551.4567";"2460.1611";"2080.3925";"1763.5732"
"11am";"1818.5361";"2699.2424";"3224.3753";"1358.2810";"1682.7500";"1363.8970";"1817.0806";"1169.4285";"2209.2139";"1491.9617";"1673.8628";" 972.3061";" 617.1727";"2779.1299";" 692.2105";" 687.6467";" 870.5939";" 843.0617";"1492.7753";"5400.5338";"1745.8614";"2679.0490";"1153.6950";"2434.7989";"2430.3937";"1463.8873";"1304.0578";"2421.4331";"2645.4725";"2166.9130";"1852.6384"
