"hour","age1","age2","age3","age4"
"4am",0.20864371400993,0.21712344100253,0.132292997578524,0.0695790059725584
"5am",0.218804999658288,0.19218604939219,0.0684301659965741,0.0451748362237268
"6am",0.307438228302173,0.149599919699727,0.00640287765580875,-0.0229780688198708
"7am",0.230263114881415,0.181336464272616,0.183888003005138,0.0649722453317151
"8am",0.0943046583170849,0.24703048972692,0.206596595912248,0.178643229132128
"9am",0.0694389813340156,0.257097196147824,0.209853355104301,0.204130875584213
"10am",0.035844670690404,0.235399827357311,0.184189403331353,0.186049410640038
"11am",0.00494558872756707,0.247472640635477,0.16220005225775,0.178675999521884
"12am",-0.0356734915260796,0.251077931235194,0.163195043885511,0.217795037555706
"1pm",-0.0617111088417787,0.270321894634964,0.172806246818945,0.210334332953566
"2pm",-0.0719232787707859,0.286600952104105,0.173484894183544,0.227985022026541
"3pm",-0.0832318080327032,0.26772599342507,0.10918366280148,0.14773590008485
"4pm",-0.036148543662418,0.181211910286432,0.0444056700573198,0.037157233498998
"5pm",0.0223006516328629,0.206513382420477,0.0945786392498262,0.00632070278340371
"6pm",0.0621286243304077,0.222032093495451,0.1376668081045,0.00660775767539229
"7pm",0.0984686002812948,0.231845817849333,0.151624279839993,0.0120106197994936
"8pm",0.0998955635346282,0.230057824052364,0.205398447596711,0.0427022836116247
"9pm",0.166895725334116,0.245363270342966,0.207205291499437,0.0600695196151501
"10pm",0.220245229480597,0.237493025555138,0.183793726194046,0.0888539444164341
"11pm",0.26964987640759,0.226140877303843,0.17354453471392,0.107207895935484
"12pm",0.297085942647264,0.21370657062059,0.158973922139161,0.109773876615476
"1am",0.304157015400537,0.208329647256816,0.152600478845313,0.110966277914212
"2am",0.316228344936114,0.201663690754558,0.149313619651975,0.113529384143641
"3am",0.33267550059575,0.193970801965656,0.145675890024795,0.116451321527808
