"hour","act1","act2","act3","act4","act5"
"4am",0.344855911989487,0.365693002098684,0.148498185325573,-0.141459146768744,0.225449411797491
"5am",0.322893806664822,0.294297304621939,0.148660036784314,-0.140337140779802,0.243028909725401
"6am",0.324827698540176,0.288443888375169,0.143768424218372,-0.0987166476789658,0.344906456899976
"7am",0.410023620183261,0.360249657671113,0.102792702582369,-0.0786933331900025,0.263825774845119
"8am",0.488339759453379,0.418216208595369,0.11311935216963,-0.0409673359673326,0.137038956805419
"9am",0.509240001259878,0.430861329345658,0.101999447756926,-0.00359695213595172,0.0731518936537364
"10am",0.524073842562312,0.436458926081288,0.0918421981747766,-0.0273958671141534,0.0286841145619913
"11am",0.528432109109868,0.438609592560376,0.0752237009899357,-0.0703487450084029,0.114390885925315
"12am",0.527447921041448,0.444591056145586,0.0549014436692822,-0.071671178924984,0.089911531065936
"1pm",0.530961797137775,0.448047262390946,0.0496670003584975,-0.0440060779856693,0.0754891409964876
"2pm",0.525522575465707,0.442187328693935,0.0915319246420895,-0.039377216363482,0.121595495659558
"3pm",0.517413632212151,0.431104821409168,0.1064220357041,-0.0465550057389167,0.246590727087406
"4pm",0.500004836496515,0.410632352815781,0.117632932329787,-0.0317309098235566,0.330275603407487
"5pm",0.455392471018771,0.353109144517246,0.138885351452928,0.0011789553515933,0.458122964471738
"6pm",0.410568001457325,0.301998143999063,0.141596453583106,-0.0670706896515953,0.438996877782803
"7pm",0.395743434301822,0.270323615885248,0.162721312418612,-0.0218071726807371,0.39956217787895
"8pm",0.352403262209439,0.276528344623817,0.171116982112102,-0.0289915744445755,0.367662943704956
"9pm",0.334557623199634,0.270446484996614,0.205473266917075,0.0271186483803924,0.358110388893409
"10pm",0.263243588275095,0.249729574344234,0.14136328463425,0.058231297280042,0.318085045792347
"11pm",0.230807499887107,0.267004951196095,0.240485173523657,0.0367262163830509,0.206638827974864
"12pm",0.230327187352543,0.264995192226874,0.102740176065524,0.0372338986749094,0.21631052618741
"1am",0.224814849477296,0.268771767674817,0.111308048111228,0.0361299353190711,0.175298831669986
"2am",0.221542740978903,0.273309304283493,0.128387137597177,0.0353533993836307,0.188984327351872
"3am",0.217025866176461,0.286102082760257,0.128794209100013,0.0364110398421438,0.12372504408636
