"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014"
"4am";"53.40003";"52.13684";"47.89547";"53.76048";"54.79119";"51.11789";"52.53712";"54.65079";"43.83997";"48.89160";"52.60071";"44.13505";"51.68249";"49.30987";"59.70447";"63.48714";"65.06311";"61.99416"
"5am";"54.29627";"52.13684";"48.62762";"53.64768";"55.19601";"50.47898";"52.28691";"52.73204";"43.50027";"49.11621";"51.98689";"43.65931";"51.68249";"49.84349";"59.07216";"63.50150";"64.87156";"61.60443"
"6am";"56.21035";"50.39436";"49.15205";"52.98888";"55.03021";"48.42143";"51.00007";"52.56193";"43.48114";"51.98770";"50.97975";"44.05466";"52.94143";"50.08274";"57.72887";"60.45990";"63.07772";"59.97393"
"7am";"53.28584";"57.97633";"48.06606";"50.99550";"49.71228";"53.62778";"49.44680";"50.70565";"45.01551";"53.42463";"47.71120";"43.68123";"51.78598";"52.38382";"50.95978";"57.76632";"60.58320";"53.51001"
"8am";"57.71483";"59.69039";"51.68939";"48.02881";"46.54297";"57.50430";"44.80154";"50.64765";"52.26208";"48.92095";"43.59851";"47.47536";"52.05447";"55.27629";"36.95077";"50.83428";"55.78210";"44.11847"
"9am";"53.77814";"60.49073";"53.05163";"47.86606";"43.42998";"58.03643";"42.57497";"49.37728";"51.32576";"48.03687";"47.04159";"49.53815";"53.18018";"55.30313";"37.26327";"52.91010";"57.94298";"47.11748"
"10am";"51.50357";"60.14299";"51.24051";"45.66622";"47.16760";"61.84525";"42.53723";"49.05846";"56.24012";"47.52257";"47.34640";"50.46865";"50.66846";"55.13407";"39.88471";"51.51301";"63.88264";"46.69446"
"11am";"54.00764";"59.35292";"53.65609";"46.79774";"44.04349";"60.19588";"43.83310";"45.08648";"49.85794";"48.82267";"48.40006";"50.33044";"51.93672";"56.12094";"36.82786";"50.74287";"62.37867";"47.71750"
