"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12"
"4am";"3401.337";"3237.923";"2978.292";"4176.502";"2632.057";"2368.792";"2687.969";"3108.264";"1886.241";"2062.349";"2749.336";"3293.498";"3730.076";"3512.147";"3570.749";"4245.578";"4711.455";"2718.851"
"5am";"3526.242";"3237.923";"3093.364";"4157.596";"2603.759";"2368.333";"2661.138";"2846.220";"1860.372";"2080.969";"2682.514";"3230.487";"3730.076";"3587.925";"3478.351";"4248.209";"4671.969";"2674.335"
"6am";"3810.119";"3019.771";"3131.962";"4048.992";"2553.636";"2181.173";"2527.478";"2857.824";"1858.925";"2334.362";"2576.501";"3282.775";"3923.158";"3468.191";"3291.232";"3696.284";"4199.620";"2471.850"
"7am";"4891.661";"3545.232";"3409.634";"4123.914";"2200.058";"2577.285";"1912.354";"2353.329";"2006.715";"2347.573";"1919.858";"2934.163";"3462.338";"3671.304";"2287.590";"3162.757";"3070.257";"1754.696"
"8am";"6135.120";"3272.031";"4321.478";"3762.715";"1934.333";"2715.599";"1427.355";"2277.061";"2755.652";"2291.216";"1641.761";"3117.222";"3276.609";"4475.039";"1286.259";"2245.378";"2663.902";"1043.985"
"9am";"5775.689";"3470.023";"4555.904";"3644.840";"1753.783";"2797.902";"1265.449";"2209.669";"2629.837";"2202.225";"1650.606";"3493.324";"3106.591";"4488.080";"1246.473";"2328.294";"2720.741";"1080.238"
"10am";"5769.914";"3258.541";"4691.559";"3213.229";"1717.744";"2909.435";"1194.368";"2315.271";"2742.355";"2308.083";"1608.029";"3612.493";"3044.134";"4445.213";"1261.066";"2190.112";"2961.635";" 947.233"
"11am";"5878.760";"3327.620";"4500.656";"3407.339";"1649.372";"2854.167";"1278.158";"2074.678";"2732.168";"2400.111";"1764.328";"3463.794";"3012.142";"4393.619";"1187.427";"2224.739";"2941.036";"1124.198"
"12am";"5514.152";"3815.353";"3698.171";"3567.588";"1940.547";"2591.317";"1845.084";"2518.476";"2205.005";"2065.583";"1916.824";"3076.110";"2941.418";"4226.104";"1610.751";"2711.740";"3114.472";"1396.799"
"1pm";"5527.984";"3803.011";"4162.499";"3670.677";"1406.660";"2825.059";"1589.109";"2288.835";"2710.134";"2515.958";"1750.930";"3335.390";"3114.142";"4263.770";"1452.283";"2302.772";"2897.888";"1086.670"
"2pm";"5578.692";"3632.585";"4258.839";"3474.837";"1160.235";"2771.472";"1527.402";"2044.373";"2733.218";"2226.387";"1718.199";"3436.882";"3367.955";"4464.749";"1499.765";"2400.595";"3091.090";"1165.768"
"3pm";"5425.655";"3254.141";"3962.654";"3685.257";"1388.822";"2887.317";"1531.184";"2254.018";"2828.863";"2123.455";"1863.455";"3488.855";"3152.392";"4259.611";"1540.762";"2783.823";"3319.845";"1057.487"
"4pm";"5207.701";"3142.554";"3921.319";"3465.812";"1367.296";"2481.246";"1583.941";"2146.769";"2626.540";"2171.709";"1913.004";"3410.758";"3233.197";"4338.802";"1627.128";"2751.911";"4065.929";"1329.701"
"5pm";"4341.429";"2588.997";"3649.551";"3684.115";"1304.743";"2320.792";"2067.755";"2405.728";"1969.349";"2420.580";"1990.876";"3596.789";"3925.891";"4118.915";"2447.196";"2799.718";"4416.151";"1914.231"
"6pm";"4292.005";"2847.282";"3575.701";"3762.390";"1604.441";"2423.361";"2537.933";"2310.158";"1758.550";"2363.625";"2497.457";"3366.160";"3919.996";"3572.483";"3037.393";"3587.486";"4590.919";"2204.461"
"7pm";"3946.065";"2811.862";"3890.860";"4032.623";"1979.151";"2142.392";"2669.234";"2593.945";"1760.438";"2464.570";"2602.570";"3004.848";"4392.397";"3510.763";"3220.025";"3911.881";"4887.364";"2590.309"
"8pm";"3727.468";"2890.285";"3698.201";"3988.928";"2198.049";"2235.847";"2740.763";"2712.706";"1779.397";"2593.843";"2722.183";"3062.745";"4063.995";"3652.306";"3425.552";"4224.177";"4778.833";"2685.776"
"9pm";"3764.771";"2837.280";"3763.632";"4107.191";"2319.958";"2311.113";"2780.705";"2781.114";"1795.786";"2492.304";"2789.807";"3169.441";"3964.069";"3620.954";"3398.008";"4188.702";"4755.394";"2776.231"
"10pm";"3420.157";"3117.396";"3655.686";"4197.252";"2384.571";"2368.836";"2790.222";"2877.835";"1903.059";"2373.581";"2743.524";"3210.611";"3898.992";"3721.416";"3444.722";"4164.775";"4822.891";"2882.401"
"11pm";"3304.754";"3182.328";"3513.979";"4193.432";"2460.666";"2341.407";"2790.222";"2936.278";"1901.946";"2376.260";"2812.494";"3251.010";"3899.293";"3677.613";"3444.722";"4246.838";"4930.611";"2825.095"
