"district","hour","rev5","rev1","rev2","rev3","rev4"
"101","4am",3805.6,3890.8,3550,4714.4,5651.6
"102","4am",12581.2,13206,9343.6,14768,18687.2
"103","4am",11757.6,14796.4,21413.6,20022,8860.8
"104","4am",13035.6,10564.8,13688.8,19454,14058
"105","4am",19226.8,23117.6,21640.8,19028,16159.6
"106","4am",12524.4,14966.8,18204.4,27718.4,20249.2
"107","4am",22095.2,28996.4,32404.4,31836.4,14910
"108","4am",23685.6,22720,28030.8,34704.8,20987.6
"109","4am",10422.8,16159.6,13830.8,10280.8,3777.2
"110","4am",16131.2,17948.8,24168.4,29138.4,13660.4
"111","4am",9002.8,17608,17324,16898,8633.6
"112","4am",15790.4,15875.6,24225.2,24083.2,11218
"113","4am",8520,7696.4,13859.2,14711.2,5878.8
"114","4am",11644,8520,14342,12212,6446.8
"115","4am",1249.6,937.2,2130,1505.2,397.6
"116","4am",8832.4,6106,13319.6,11871.2,5481.2
"117","4am",16812.8,18062.4,21044.4,12808.4,3919.2
"118","4am",18431.6,22208.8,21243.2,13007.2,3550
"119","4am",21328.4,13262.8,22691.6,18971.2,13745.6
"120","4am",5168.8,1505.2,2783.2,5112,9599.2
"121","4am",4118,1420,2953.6,4998.4,7668
"122","4am",5026.8,994,1959.6,5055.2,7327.2
"123","4am",1675.6,710,937.2,1050.8,1675.6
"124","4am",9428.8,5254,5850.4,5935.6,3947.6
"125","4am",1391.6,255.6,568,1618.8,2612.8
"126","4am",823.6,1505.2,1221.2,1675.6,255.6
"127","4am",11161.2,13149.2,16386.8,17920.4,12098.4
"128","4am",16131.2,13092.4,22095.2,17210.4,7043.2
"129","4am",7980.4,6333.2,7724.8,10621.6,5736.8
"130","4am",5680,2840,6986.4,7810,5026.8
"131","4am",7753.2,1533.6,5566.4,9514,6759.2
"132","4am",10479.6,3890.8,12382.4,11729.2,6418.4
"133","4am",1164.4,340.8,1846,1902.8,1391.6
"134","4am",5055.2,908.8,4600.8,8378,5197.2
"135","4am",795.2,1334.8,1363.2,738.4,596.4
"136","4am",13916,7270.4,15762,16102.8,8292.8
"137","4am",7923.6,1136,4600.8,6929.6,6560.4
"138","4am",5907.2,482.8,3294.4,6730.8,7156.8
"139","4am",2073.2,284,766.8,1789.2,2215.2
"140","4am",1931.2,482.8,937.2,1363.2,1278
"141","4am",823.6,198.8,369.2,795.2,1136
"301","4am",6929.6,6560.4,9400.4,10167.2,5225.6
"302","4am",12325.6,6901.2,15108.8,23458.4,16216.4
"303","4am",6276.4,4884.8,9996.8,6986.4,2357.2
"304","4am",3862.4,1448.4,2556,6134.4,8008.8
"305","4am",880.4,965.6,2243.6,1164.4,340.8
"306","4am",4686,2470.8,5793.6,7298.8,2840
"307","4am",15392.8,7554.4,23657.2,24708,9201.6
"308","4am",18261.2,6730.8,19596,21442,12126.8
"309","4am",8150.8,1760.8,6759.2,12126.8,11530.4
"310","4am",4657.6,994,4458.8,7014.8,7270.4
"401","4am",4629.2,2726.4,7952,7952,2754.8
"402","4am",5964,1647.2,8378,9173.2,6645.6
"403","4am",22095.2,12836.8,22691.6,18403.2,7810
"404","4am",13376.4,4828,15620,17352.4,10763.6
"405","4am",12098.4,3976,13035.6,15052,8264.4
"406","4am",18829.2,11274.8,21527.2,20845.6,8832.4
"407","4am",6049.2,2669.6,6248,7469.2,3834
"408","4am",6645.6,1959.6,9059.6,7043.2,3635.2
"501","4am",4373.6,2385.6,6446.8,5538,2300.4
"502","4am",3748.8,2982,7526,5026.8,1505.2
"511","4am",14001.2,13120.8,28598.8,26071.2,9088
"521","4am",5935.6,1618.8,7668,10621.6,6390
"522","4am",3635.2,1278,5594.8,8264.4,4856.4
"523","4am",5083.6,2754.8,8179.2,8122.4,3464.8
"524","4am",5339.2,2385.6,6560.4,7753.2,5452.8
"525","4am",1278,823.6,2726.4,1846,908.8
"531","4am",5878.8,2556,9712.8,12751.6,6560.4
"532","4am",6560.4,2584.4,7753.2,10905.6,5907.2
"533","4am",6986.4,7810,12183.6,8321.2,3748.8
"541","4am",1391.6,908.8,1902.8,2130,766.8
"542","4am",4061.2,1874.4,5083.6,7043.2,4402
"543","4am",5225.6,1334.8,4458.8,6446.8,5680
"544","4am",7497.6,3919.2,13859.2,15648.4,6333.2
"545","4am",3947.6,2073.2,6958,7440.8,2584.4
"546","4am",10735.2,5168.8,14086.4,11672.4,4742.8
"547","4am",1732.4,1647.2,1789.2,1448.4,340.8
"551","4am",3919.2,2840,7327.2,5736.8,2130
"561","4am",3748.8,3834,6560.4,4657.6,1647.2
"562","4am",7866.8,8008.8,12581.2,10394.4,3322.8
"563","4am",1022.4,1192.8,1846,1789.2,454.4
"564","4am",1107.6,653.2,1562,1789.2,852
"571","4am",3521.6,1959.6,6674,7185.2,2158.4
"572","4am",7156.8,3464.8,10394.4,10309.2,4345.2
"573","4am",6049.2,3237.6,9173.2,10848.8,5396
"574","4am",4657.6,1192.8,5367.6,7185.2,6276.4
"575","4am",1647.2,937.2,1789.2,1562,1221.2
"576","4am",3379.6,2982,6134.4,6106,2073.2
"601","4am",3720.4,3692,7298.8,5708.4,1448.4
"602","4am",8917.6,10962.4,13859.2,13546.8,4884.8
"611","4am",16102.8,6134.4,26412,27576.4,13262.8
"612","4am",5225.6,3124,9769.6,8576.8,3067.2
"621","4am",4657.6,1902.8,7384,10479.6,4544
"622","4am",9230,4288.4,14569.2,15591.6,6759.2
"623","4am",6872.8,3038.8,13717.2,10110.4,5282.4
"624","4am",4231.6,2186.8,9286.8,6106,2016.4
"631","4am",7469.2,5055.2,13404.8,13348,4487.2
"632","4am",3635.2,1704,7014.8,6361.6,3720.4
"633","4am",5481.2,2868.4,10536.4,11132.8,4345.2
"641","4am",5112,1931.2,6872.8,6645.6,4913.2
"642","4am",5594.8,3720.4,6134.4,8349.6,4714.4
"643","4am",9258.4,3237.6,11246.4,15534.8,9741.2
"644","4am",4771.2,1789.2,7270.4,10650,7412.4
"645","4am",4458.8,2754.8,8179.2,6134.4,1505.2
"651","4am",5197.2,4686,13887.6,13546.8,4402
