"district","hour","act1","act2","act3","act4","act5"
"101","4am",18857.6,2385.6,56.8,56.8,85.2
"102","4am",65092.8,2101.6,56.8,28.4,681.6
"103","4am",74180.8,937.2,28.4,28.4,795.2
"104","4am",67989.6,852,28.4,28.4,1136
"105","4am",95111.6,1562,539.6,56.8,1079.2
"106","4am",90652.8,880.4,85.2,113.6,994
"107","4am",125982.4,1221.2,85.2,56.8,1391.6
"108","4am",126039.2,1959.6,170.4,56.8,738.4
"109","4am",52880.8,738.4,28.4,28.4,369.2
"110","4am",98377.6,994,85.2,0,539.6
"111","4am",66683.2,1278,56.8,0,624.8
"112","4am",87614,1476.8,227.2,28.4,681.6
"113","4am",48876.4,823.6,28.4,0,312.4
"114","4am",51801.6,454.4,0,85.2,198.8
"115","4am",5680,482.8,0,0,28.4
"116","4am",43281.6,1505.2,28.4,56.8,198.8
"117","4am",70545.6,823.6,0,28.4,426
"118","4am",75714.4,1278,28.4,56.8,539.6
"119","4am",84035.6,4089.6,142,85.2,568
"120","4am",23515.2,255.6,0,0,170.4
"121","4am",20504.8,170.4,28.4,28.4,255.6
"122","4am",19851.6,142,0,0,85.2
"123","4am",5907.2,28.4,0,0,0
"124","4am",29905.2,113.6,28.4,0,113.6
"125","4am",6276.4,85.2,28.4,0,0
"126","4am",5282.4,56.8,0,0,56.8
"127","4am",68699.6,710,28.4,85.2,681.6
"128","4am",72448.4,1590.4,170.4,56.8,426
"129","4am",36692.8,1107.6,56.8,28.4,255.6
"130","4am",25247.6,2243.6,113.6,0,340.8
"131","4am",29820,738.4,28.4,0,198.8
"132","4am",44133.6,284,0,0,198.8
"133","4am",6333.2,28.4,0,0,142
"134","4am",23089.2,255.6,28.4,0,198.8
"135","4am",4657.6,56.8,0,0,28.4
"136","4am",59838.8,397.6,56.8,0,312.4
"137","4am",26497.2,284,0,0,142
"138","4am",22975.6,85.2,0,0,142
"139","4am",6759.2,255.6,28.4,28.4,0
"140","4am",5680,142,0,0,113.6
"141","4am",3322.8,0,0,0,0
"301","4am",37033.6,511.2,0,28.4,312.4
"302","4am",71596.4,908.8,0,56.8,596.4
"303","4am",29536,284,0,28.4,312.4
"304","4am",21300,142,56.8,0,198.8
"305","4am",5424.4,56.8,0,0,56.8
"306","4am",21953.2,426,56.8,0,113.6
"307","4am",78128.4,1249.6,28.4,56.8,198.8
"308","4am",76083.6,568,28.4,56.8,710
"309","4am",38226.4,1221.2,56.8,85.2,340.8
"310","4am",23827.6,227.2,0,56.8,113.6
"401","4am",25077.2,227.2,0,0,198.8
"402","4am",30586.8,511.2,0,28.4,340.8
"403","4am",81138.8,994,198.8,28.4,511.2
"404","4am",59753.6,454.4,28.4,28.4,539.6
