"district","hour","occ1","occ2","occ3","occ4","occ5"
"101","4am",2925.2,0,0,0,0
"102","4am",2499.2,369.2,0,0,0
"103","4am",795.2,0,0,0,0
"104","4am",710,0,0,0,0
"105","4am",1817.6,908.8,0,0,0
"106","4am",937.2,0,0,0,0
"107","4am",1221.2,0,0,0,0
"108","4am",1760.8,426,0,0,0
"109","4am",653.2,0,0,0,0
"110","4am",653.2,0,0,0,0
"111","4am",1136,0,0,0,0
"112","4am",937.2,0,0,0,0
"113","4am",681.6,0,0,0,0
"114","4am",369.2,0,0,0,0
"115","4am",454.4,0,0,0,0
"116","4am",1448.4,0,0,0,0
"117","4am",482.8,0,0,0,0
"118","4am",568,0,0,0,0
"119","4am",4316.8,0,0,0,0
"120","4am",0,0,0,0,0
"121","4am",0,0,0,0,0
"122","4am",0,0,0,0,0
"123","4am",0,0,0,0,0
"124","4am",0,0,0,0,0
"125","4am",0,0,0,0,0
"126","4am",0,0,0,0,0
"127","4am",596.4,0,0,0,0
"128","4am",1192.8,0,0,0,0
"129","4am",1079.2,0,0,0,0
"130","4am",5055.2,0,0,795.2,0
"131","4am",653.2,0,0,0,0
"132","4am",0,0,0,0,0
"133","4am",0,0,0,0,0
"134","4am",0,0,0,0,0
"135","4am",0,0,0,0,0
"136","4am",0,0,0,0,0
"137","4am",0,0,0,0,0
"138","4am",0,0,0,0,0
"139","4am",0,0,0,0,0
"140","4am",0,0,0,0,0
"141","4am",0,0,0,0,0
"301","4am",0,0,0,0,0
"302","4am",852,0,0,0,0
"303","4am",0,0,0,0,0
"304","4am",0,0,0,0,0
"305","4am",0,0,0,0,0
"306","4am",397.6,0,0,0,0
"307","4am",710,0,0,0,0
"308","4am",0,0,0,0,0
"309","4am",1221.2,0,0,0,0
"310","4am",0,0,0,0,0
"401","4am",0,0,0,0,0
"402","4am",454.4,0,0,0,0
"403","4am",738.4,0,0,0,0
"404","4am",0,0,0,0,0
"405","4am",0,0,0,0,0
"406","4am",1704,0,0,0,0
"407","4am",0,0,0,0,0
"408","4am",397.6,0,0,0,0
"501","4am",0,0,0,0,0
"502","4am",0,0,0,0,0
"511","4am",0,0,0,0,0
"521","4am",0,0,0,0,0
"522","4am",0,0,0,0,0
"523","4am",0,0,0,0,0
"524","4am",0,0,0,0,0
"525","4am",0,0,0,0,0
"531","4am",0,0,0,0,0
"532","4am",397.6,0,0,0,0
"533","4am",0,0,0,0,0
"541","4am",0,0,0,0,0
"542","4am",0,0,0,0,0
"543","4am",0,0,0,0,0
"544","4am",0,0,0,0,0
"545","4am",0,0,0,0,0
"546","4am",0,0,0,0,0
"547","4am",0,0,0,0,0
"551","4am",0,0,0,0,0
"561","4am",0,0,0,0,0
"562","4am",0,0,0,0,0
"563","4am",0,0,0,0,0
"564","4am",0,0,0,0,0
"571","4am",0,0,0,0,0
"572","4am",0,0,0,0,0
"573","4am",1505.2,0,0,0,0
"574","4am",0,0,0,0,0
"575","4am",0,0,0,0,0
"576","4am",0,0,0,0,0
"601","4am",0,0,0,0,0
"602","4am",340.8,0,0,0,0
"611","4am",0,0,0,0,0
"612","4am",0,0,0,0,0
"621","4am",0,0,0,0,0
"622","4am",710,0,0,0,0
"623","4am",0,0,0,0,0
"624","4am",0,0,0,0,0
"631","4am",369.2,0,0,0,0
"632","4am",0,0,0,0,0
"633","4am",0,0,0,0,0
"641","4am",454.4,0,0,0,0
"642","4am",0,0,0,0,0
"643","4am",0,0,0,0,0
"644","4am",0,0,0,0,0
"645","4am",0,0,0,0,0
"651","4am",1249.6,0,0,0,0
"661","4am",511.2,0,0,0,0
"662","4am",0,0,0,0,0
"663","4am",0,0,0,0,0
"671","4am",0,0,0,0,0
"672","4am",0,0,0,0,0
"673","4am",0,0,0,0,0
"681","4am",0,0,0,0,0
"691","4am",426,0,0,0,0
"101","5am",11473.6,539.6,0,0,0
"102","5am",7554.4,596.4,0,0,0
"103","5am",1988,0,0,0,0
"104","5am",1874.4,0,0,0,0
"105","5am",4600.8,1221.2,0,0,0
"106","5am",1988,0,0,0,0
"107","5am",3095.6,0,0,0,0
"108","5am",4061.2,653.2,0,0,0
"109","5am",1846,0,0,0,0
"110","5am",1931.2,0,0,0,0
"111","5am",3720.4,0,0,0,0
"112","5am",2840,0,0,0,0
"113","5am",1931.2,0,0,0,0
"114","5am",1363.2,0,0,0,0
"115","5am",1363.2,0,0,0,0
"116","5am",3692,0,0,0,0
"117","5am",1931.2,0,0,0,0
"118","5am",1817.6,0,0,0,0
"119","5am",15506.4,0,0,0,0
"120","5am",1391.6,0,0,0,0
"121","5am",0,0,0,0,0
"122","5am",482.8,0,0,0,0
"123","5am",0,0,0,0,0
"124","5am",426,0,0,0,0
"125","5am",0,0,0,0,0
"126","5am",0,0,0,0,0
"127","5am",1562,0,0,0,0
"128","5am",2783.2,0,0,0,0
"129","5am",2698,0,0,0,0
"130","5am",8520,0,0,823.6,0
"131","5am",2754.8,0,0,0,0
"132","5am",426,0,0,0,0
"133","5am",0,0,0,0,0
"134","5am",0,0,0,0,0
"135","5am",0,0,0,0,0
"136","5am",369.2,0,0,0,0
"137","5am",710,0,0,0,0
"138","5am",0,0,0,0,0
"139","5am",511.2,0,0,0,0
"140","5am",454.4,0,0,0,0
"141","5am",0,0,0,0,0
"301","5am",539.6,0,0,0,0
"302","5am",1675.6,0,0,0,0
"303","5am",0,0,0,0,0
"304","5am",0,0,0,0,0
"305","5am",0,0,0,0,0
"306","5am",568,0,0,0,0
"307","5am",1846,0,0,0,0
"308","5am",852,0,0,0,0
"309","5am",2982,0,0,0,0
"310","5am",568,0,0,0,0
"401","5am",0,0,0,0,0
"402","5am",1420,0,0,0,0
"403","5am",2414,0,0,0,0
"404","5am",653.2,0,0,0,0
"405","5am",454.4,0,0,0,0
"406","5am",4061.2,0,0,0,0
"407","5am",568,0,0,0,0
"408","5am",1050.8,0,0,0,0
"501","5am",0,0,0,0,0
"502","5am",0,0,0,0,0
"511","5am",397.6,0,0,0,0
"521","5am",738.4,0,0,0,0
"522","5am",0,0,0,0,0
"523","5am",511.2,0,0,0,0
"524","5am",0,0,0,0,0
"525","5am",0,0,0,0,0
"531","5am",454.4,0,0,0,0
"532","5am",539.6,0,0,0,0
"533","5am",0,0,0,0,0
"541","5am",0,0,0,0,0
"542","5am",426,0,0,0,0
"543","5am",426,0,0,0,0
"544","5am",568,0,0,0,0
"545","5am",0,0,0,0,0
"546","5am",738.4,0,0,0,0
"547","5am",0,0,0,0,0
"551","5am",0,0,0,0,0
"561","5am",0,0,0,0,0
"562","5am",795.2,0,0,0,0
"563","5am",0,0,0,0,0
"564","5am",0,0,0,0,0
"571","5am",0,0,0,0,0
"572","5am",0,0,0,0,0
"573","5am",1732.4,0,0,0,0
"574","5am",0,0,0,0,0
"575","5am",0,0,0,0,0
"576","5am",0,0,0,0,0
"601","5am",0,0,0,0,0
"602","5am",596.4,0,0,0,0
"611","5am",738.4,0,0,0,0
"612","5am",0,0,0,0,0
"621","5am",766.8,0,0,0,0
"622","5am",1817.6,0,0,0,0
"623","5am",596.4,0,0,0,0
"624","5am",0,0,0,0,0
"631","5am",1022.4,0,0,0,0
"632","5am",0,0,0,0,0
"633","5am",0,0,0,0,0
"641","5am",1192.8,0,0,0,0
"642","5am",482.8,0,0,0,0
"643","5am",681.6,0,0,0,0
"644","5am",397.6,0,0,0,0
"645","5am",0,0,0,0,0
"651","5am",2811.6,0,0,0,0
"661","5am",994,0,0,0,0
"662","5am",0,0,0,0,0
"663","5am",340.8,0,0,0,0
"671","5am",397.6,0,0,0,0
"672","5am",0,0,0,0,0
"673","5am",0,0,0,0,0
"681","5am",0,0,0,0,0
"691","5am",482.8,0,0,0,0
"101","6am",39788.4,2840,0,681.6,0
"102","6am",19340.4,2300.4,0,369.2,0
"103","6am",5310.8,0,0,0,0
"104","6am",3862.4,539.6,0,0,0
"105","6am",13490,3180.8,0,795.2,0
"106","6am",5481.2,937.2,0,0,0
"107","6am",7440.8,397.6,0,0,0
"108","6am",11019.2,2669.6,0,482.8,0
"109","6am",4913.2,0,0,0,0
"110","6am",5765.2,596.4,0,568,0
"111","6am",8662,766.8,0,0,0
"112","6am",7014.8,397.6,0,0,0
"113","6am",4146.4,0,0,0,0
