"district","hour","rev5","rev1","rev2","rev3","rev4"
"101","4am",17.60841,18.002628,16.425756,21.8134,26.149803
"102","4am",18.34369,19.254658,13.623188,21.53209,27.246377
"103","4am",15.29933,19.253511,27.864006,26.05322,11.529933
"104","4am",18.41155,14.921781,19.334136,27.47694,19.855596
"105","4am",19.38717,23.310424,21.821306,19.18671,16.294387
"106","4am",13.37174,15.979381,19.436022,29.59369,21.619163
"107","4am",16.96468,22.26341,24.88007,24.44396,11.447885
"108","4am",18.20166,17.459625,21.540812,26.66958,16.128328
"109","4am",19.13452,29.666319,25.391032,18.87383,6.934307
"110","4am",15.96402,17.762788,23.917931,28.83642,13.518831
"111","4am",12.95993,25.347506,24.938675,24.32543,12.428455
"112","4am",17.31548,17.408907,26.564933,26.40922,12.301464
"113","4am",16.81614,15.190583,27.35426,29.03587,11.603139
"114","4am",21.90171,16.025641,26.976496,22.97009,12.126068
"115","4am",20.09132,15.068493,34.246575,24.20091,6.392694
"116","4am",19.36488,13.387298,29.202989,26.0274,12.017435
"117","4am",23.14308,24.863174,28.967944,17.63096,5.39484
"118","4am",23.49747,28.312817,27.081825,16.58219,4.525706
"119","4am",23.69833,14.73651,25.213001,21.0792,15.272957
"120","4am",21.3866,6.227967,11.515864,21.15159,39.717979
"121","4am",19.46309,6.711409,13.959732,23.62416,36.241611
"122","4am",24.68619,4.88145,9.623431,24.82566,35.983264
"123","4am",27.69953,11.737089,15.492958,17.37089,27.699531
"124","4am",30.99907,17.273576,19.23436,19.51447,12.978525
"125","4am",21.5859,3.964758,8.810573,25.11013,40.528634
"126","4am",15.02591,27.46114,22.279793,30.56995,4.663212
"127","4am",15.78313,18.594378,23.172691,25.34137,17.108434
"128","4am",21.34536,17.324314,29.237129,22.77339,9.319805
"129","4am",20.78402,16.494083,20.118343,27.66272,14.940828
"130","4am",20.04008,10.02004,24.649299,27.55511,17.735471
"131","4am",24.90876,4.927007,17.883212,30.56569,21.715328
"132","4am",23.33966,8.665402,27.577483,26.12271,14.29475
"133","4am",17.52137,5.128205,27.777778,28.63248,20.940171
"134","4am",20.94118,3.764706,19.058824,34.70588,21.529412
"135","4am",16.47059,27.647059,28.235294,15.29412,12.352941
"136","4am",22.68519,11.851852,25.694444,26.25,13.518519
"137","4am",29.1841,4.1841,16.945607,25.52301,24.16318
"138","4am",25.06024,2.048193,13.975904,28.55422,30.361446
"139","4am",29.08367,3.984064,10.756972,25.0996,31.075697
"140","4am",32.22749,8.056872,15.63981,22.74882,21.327014
"141","4am",24.78632,5.982906,11.111111,23.93162,34.188034
"301","4am",18.10089,17.136499,24.554896,26.55786,13.649852
"302","4am",16.65388,9.324635,20.414428,31.69609,21.910975
"303","4am",20.57728,16.014898,32.774674,22.90503,7.728119
"304","4am",17.54839,6.580645,11.612903,27.87097,36.387097
"305","4am",15.73604,17.258883,40.101523,20.81218,6.091371
"306","4am",20.2952,10.701107,25.092251,31.61132,12.300123
"307","4am",19.11817,9.382716,29.382716,30.68783,11.428571
"308","4am",23.36483,8.611919,25.072674,27.43459,15.515988
"309","4am",20.21127,4.366197,16.760563,30.07042,28.591549
"310","4am",19.09197,4.074505,18.277066,28.75437,29.802095
"401","4am",17.79476,10.480349,30.567686,30.56769,10.58952
"402","4am",18.75,5.178571,26.339286,28.83929,20.892857
"403","4am",26.35501,15.311653,27.066396,21.95122,9.315718
"404","4am",21.5956,7.79459,25.21779,28.01467,17.37735
"405","4am",23.07692,7.583965,24.864572,28.71073,15.763814
"406","4am",23.15753,13.866574,26.475725,25.63744,10.862731
"407","4am",23.02703,10.162162,23.783784,28.43243,14.594595
"408","4am",23.44689,6.913828,31.963928,24.8497,12.825651
"501","4am",20.78273,11.336032,30.634278,26.31579,10.931174
"502","4am",18.03279,14.344262,36.202186,24.18033,7.240437
"511","4am",15.40625,14.4375,31.46875,28.6875,10
"521","4am",18.4141,5.022026,23.788546,32.95154,19.823789
"522","4am",15.38462,5.408654,23.677885,34.97596,20.552885
"523","4am",18.41564,9.979424,29.62963,29.42387,12.55144
"524","4am",19.42149,8.677686,23.863636,28.20248,19.834711
"525","4am",16.85393,10.861423,35.955056,24.34457,11.985019
"531","4am",15.69371,6.823351,25.928734,34.04094,17.513268
"532","4am",19.46083,7.666386,22.999158,32.35046,17.523168
"533","4am",17.89091,20,31.2,21.30909,9.6
"541","4am",19.6,12.8,26.8,30,10.8
"542","4am",18.07838,8.343869,22.629583,31.35272,19.595449
"543","4am",22.57669,5.766871,19.263804,27.85276,24.539877
"544","4am",15.86538,8.293269,29.326923,33.11298,13.401442
"545","4am",17.16049,9.012346,30.246914,32.34568,11.234568
"546","4am",23.13341,11.138311,30.354957,25.153,10.220318
"547","4am",24.89796,23.673469,25.714286,20.81633,4.897959
"551","4am",17.85252,12.936611,33.376455,26.13195,9.702458
"561","4am",18.33333,18.75,32.083333,22.77778,8.055556
"562","4am",18.6532,18.989899,29.83165,24.64646,7.878788
"563","4am",16.21622,18.918919,29.279279,28.37838,7.207207
"564","4am",18.57143,10.952381,26.190476,30,14.285714
"571","4am",16.38045,9.114927,31.043593,33.4214,10.03963
"572","4am",20.06369,9.713376,29.140127,28.90127,12.181529
"573","4am",17.43044,9.328969,26.432079,31.26023,15.548282
"574","4am",18.87227,4.833142,21.749137,29.11392,25.43153
"575","4am",23.01587,13.095238,25,21.8254,17.063492
"576","4am",16.34615,14.423077,29.67033,29.53297,10.027473
"601","4am",17.01299,16.883117,33.376623,26.1039,6.623377
"602","4am",17.09309,21.01252,26.565052,25.96625,9.363092
"611","4am",17.99429,6.854967,29.51444,30.81561,14.820692
"612","4am",17.55725,10.496183,32.824427,28.81679,10.305344
"621","4am",16.07843,6.568627,25.490196,36.17647,15.686275
"622","4am",18.29955,8.502252,28.885135,30.91216,13.400901
"623","4am",17.61281,7.787482,35.152838,25.90975,13.537118
"624","4am",17.75924,9.177592,38.97497,25.62574,8.462455
"631","4am",17.06684,11.550941,30.629461,30.49968,10.253082
"632","4am",16.20253,7.594937,31.265823,28.35443,16.582278
"633","4am",15.95041,8.347107,30.661157,32.39669,12.644628
"641","4am",20.06689,7.580825,26.978818,26.08696,19.286511
"642","4am",19.62151,13.047809,21.513944,29.28287,16.533865
"643","4am",18.8876,6.604867,22.943221,31.69177,19.872538
"644","4am",14.95993,5.609973,22.796082,33.3927,23.241318
"645","4am",19.35882,11.960543,35.511714,26.63379,6.535142
"651","4am",12.45745,11.232131,33.287951,32.47107,10.551396
"661","4am",19.81132,19.196062,26.825267,26.33306,7.83429
"662","4am",12.22076,9.067017,34.428384,33.24573,11.038108
"663","4am",17.15556,12.355556,30.933333,29.42222,10.133333
"671","4am",16.35323,21.340965,36.713001,18.88798,6.704824
"672","4am",16.50212,17.348378,35.260931,22.42595,8.462623
"673","4am",18.67647,21.470588,32.058824,21.02941,6.764706
"681","4am",21.06987,20.742358,28.820961,19.97817,9.388646
"691","4am",22.66082,12.5,26.023392,25.2193,13.596491
"101","5am",18.08015,14.352283,18.266542,25.90867,23.392358
"102","5am",18.32623,18.597443,14.219295,22.27819,26.578845
"103","5am",15.54307,19.17603,27.490637,26.06742,11.722846
"104","5am",18.35922,14.575866,19.514138,27.91716,19.633612
"105","5am",19.36937,22.775901,22.100225,19.51014,16.244369
"106","5am",13.2829,15.975794,19.364599,29.65204,21.72466
"107","5am",16.92948,22.076216,24.813841,24.81384,11.366623
"108","5am",18.23529,17.342048,21.568627,26.57952,16.27451
"109","5am",19.01743,29.582673,25.198098,19.22874,6.973059
"110","5am",16.26984,17.828798,23.72449,28.65646,13.520408
"111","5am",13.13457,24.697824,24.899275,24.3755,12.892828
"112","5am",17.26528,17.359798,26.559546,26.62256,12.192817
"113","5am",17.04348,15.536232,27.536232,28.28986,11.594203
"114","5am",21.80043,15.997831,26.952278,22.93926,12.310195
"115","5am",19.18367,13.877551,33.877551,23.67347,9.387755
"116","5am",19.30572,13.398295,28.928136,25.82217,12.545676
"117","5am",22.97671,24.555863,28.85906,18.08133,5.527043
