"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896";"3429.896"
"4am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0"
"5am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0"
"7am";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"505.722";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"8am";"  0.000";"  0.000";"  0.000";"  0.000";"447.249";"645.349";"  0.000";"  0.000";"  0.000";"691.088";"  0.000";"  0.000";"  0.000";"627.473";"  0.000";"  0.000";"  0.000";"  0.000"
"9am";"  0.000";"  0.000";"394.478";"  0.000";"490.223";"645.349";"  0.000";"  0.000";"  0.000";"691.088";"  0.000";"  0.000";"  0.000";"722.454";"  0.000";"  0.000";"  0.000";"  0.000"
"10am";"  0.000";"  0.000";"  0.000";"  0.000";"395.064";"645.349";"  0.000";"  0.000";"  0.000";"731.866";"  0.000";"  0.000";"  0.000";"661.113";"  0.000";"  0.000";"  0.000";"  0.000"
"11am";"  0.000";"  0.000";"  0.000";"  0.000";"435.842";"798.835";"  0.000";"  0.000";"  0.000";"759.134";"  0.000";"  0.000";"  0.000";"611.911";"  0.000";"  0.000";"  0.000";"  0.000"
"12am";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"633.2";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0"
"1pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"633.200";"  0.000";"  0.000";"  0.000";"662.682";"  0.000";"  0.000";"  0.000";"601.654";"  0.000";"  0.000";"  0.000";"  0.000"
"2pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"701.406";"  0.000";"  0.000";"  0.000";"621.490";"  0.000";"  0.000";"  0.000";"725.792";"  0.000";"  0.000";"  0.000";"  0.000"
"3pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"677.879";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"710.095";"  0.000";"  0.000";"  0.000";"  0.000"
"4pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"9pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"10pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"11pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"3am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
