"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04";"2857.04"
"4am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"824.92"
"5am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"885.28"
"6am";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 160.96";"   0.00";"   0.00";" 221.32";" 130.78";" 201.20";" 201.20";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 140.84";"   0.00";"1066.36"
"7am";" 402.40";" 231.38";" 130.78";" 331.98";" 472.82";"   0.00";" 482.88";" 221.32";"   0.00";" 653.90";" 462.76";" 472.82";" 462.76";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 211.26";"   0.00";"   0.00";"   0.00";" 140.84";"   0.00";" 342.04";"   0.00";"1478.82"
"8am";" 885.28";" 291.74";" 160.96";" 714.26";" 935.58";" 221.32";" 714.26";" 412.46";" 120.72";"2263.50";" 794.74";" 503.00";" 824.92";" 140.84";"   0.00";" 130.78";" 120.72";" 130.78";"   0.00";" 130.78";" 231.38";" 130.78";"   0.00";"   0.00";" 140.84";" 120.72";" 593.54";" 130.78";"1891.28"
"9am";" 965.76";" 352.10";" 171.02";" 744.44";"1096.54";" 251.50";" 804.80";" 432.58";" 130.78";"2655.84";"1036.18";" 613.66";"1006.00";" 140.84";"   0.00";" 201.20";" 171.02";" 130.78";" 130.78";" 140.84";" 221.32";" 120.72";"   0.00";"   0.00";" 140.84";" 120.72";" 754.50";" 150.90";"1991.88"
"10am";"1046.24";" 412.46";" 221.32";" 754.50";"1116.66";" 241.44";" 824.92";" 492.94";"   0.00";"2816.80";"1297.74";" 674.02";"1056.30";" 160.96";"   0.00";" 231.38";" 160.96";" 130.78";" 160.96";" 150.90";" 251.50";" 130.78";" 120.72";"   0.00";" 140.84";" 120.72";" 734.38";" 191.14";"2092.48"
"11am";"1026.12";" 372.22";" 201.20";" 774.62";"1197.14";" 231.38";" 764.56";" 462.76";" 120.72";"2655.84";"1247.44";" 714.26";" 985.88";" 160.96";"   0.00";" 221.32";" 130.78";" 150.90";" 140.84";" 150.90";" 271.62";" 130.78";"   0.00";"   0.00";" 181.08";" 140.84";" 684.08";" 171.02";"2082.42"
"12am";" 935.58";" 392.34";" 251.50";" 754.50";"1197.14";" 181.08";" 834.98";" 492.94";"   0.00";"2766.50";"1388.28";" 704.20";" 985.88";" 150.90";"   0.00";" 211.26";" 140.84";" 150.90";" 140.84";" 150.90";" 281.68";" 130.78";"   0.00";"   0.00";" 201.20";" 130.78";" 643.84";" 150.90";"2102.54"
"1pm";"1116.66";" 402.40";" 291.74";" 653.90";"1207.20";" 241.44";" 905.40";" 503.00";" 130.78";"2857.04";"1639.78";" 734.38";"1076.42";" 140.84";"   0.00";" 231.38";" 140.84";" 150.90";" 140.84";" 150.90";" 241.44";" 130.78";"   0.00";"   0.00";" 181.08";" 130.78";" 804.80";" 130.78";"2203.14"
"2pm";"1006.00";" 402.40";" 281.68";" 734.38";"1217.26";" 251.50";" 834.98";" 482.88";" 150.90";"2655.84";"1468.76";" 754.50";"1046.24";" 120.72";"   0.00";" 261.56";" 130.78";" 130.78";" 150.90";" 160.96";" 221.32";" 160.96";"   0.00";"   0.00";" 191.14";" 150.90";" 714.26";"   0.00";"2283.62"
"3pm";"1036.18";" 352.10";" 211.26";" 653.90";" 985.88";" 211.26";" 694.14";" 442.64";"   0.00";"2303.74";"1227.32";" 633.78";" 865.16";"   0.00";"   0.00";" 221.32";" 171.02";"   0.00";" 130.78";"   0.00";" 191.14";" 160.96";"   0.00";"   0.00";" 160.96";" 130.78";" 603.60";"   0.00";"2032.12"
"4pm";" 623.72";" 241.44";" 130.78";" 452.70";" 623.72";" 160.96";" 382.28";" 291.74";"   0.00";"1287.68";"1016.06";" 412.46";" 553.30";" 130.78";"   0.00";" 241.44";" 160.96";"   0.00";"   0.00";"   0.00";" 120.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 352.10";"   0.00";"1448.64"
"5pm";" 362.16";" 181.08";" 120.72";" 221.32";" 291.74";"   0.00";" 291.74";" 130.78";"   0.00";" 824.92";" 623.72";" 251.50";" 321.92";"   0.00";"   0.00";" 160.96";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 160.96";"   0.00";"1156.90"
"6pm";" 553.30";" 150.90";" 140.84";" 311.86";" 342.04";"   0.00";" 171.02";" 130.78";"   0.00";" 774.62";" 503.00";" 221.32";" 261.56";"   0.00";"   0.00";" 160.96";" 120.72";"   0.00";"   0.00";"   0.00";" 130.78";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 181.08";"   0.00";"1247.44"
"7pm";" 593.54";" 120.72";" 120.72";" 251.50";" 311.86";"   0.00";" 160.96";"   0.00";"   0.00";" 663.96";" 492.94";" 221.32";" 191.14";"   0.00";"   0.00";" 171.02";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 120.72";"   0.00";"   0.00";"   0.00";"   0.00";" 120.72";"   0.00";"1257.50"
"8pm";" 593.54";"   0.00";" 160.96";" 171.02";" 241.44";"   0.00";"   0.00";"   0.00";"   0.00";" 583.48";" 382.28";" 171.02";" 140.84";"   0.00";"   0.00";" 150.90";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1237.38"
"9pm";" 573.42";"   0.00";"   0.00";" 120.72";" 140.84";"   0.00";"   0.00";"   0.00";"   0.00";" 442.64";" 181.08";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1187.08"
"10pm";" 523.12";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 160.96";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1136.78"
"11pm";" 392.34";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"0";"   0.00";"   0.00";"   0.00";"   0.00";"1026.12"
"12pm";" 271.62";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"0";"   0.00";"   0.00";"   0.00";"   0.00";"1016.06"
"1am";"241.44";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"995.94"
"2am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"995.94"
"3am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"985.88"
