"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077"
"4am";"1800.3144";"1247.3611";"1067.9004";" 938.0731";"1784.5298";"1640.6284";"2042.1153";"1785.3213";"1296.9400";"2459.2410";" 516.5898";"1237.5215";" 874.7144";"1713.0790";"1963.8355";"2544.4232";"4252.8115";"1228.1293";"1937.7045";"1615.7943";" 637.3310";" 766.6103";" 603.6627";" 510.2689";" 479.2856";" 175.1709";" 248.5642";" 448.4203"
"5am";"1800.3144";"1295.6253";"1067.9004";" 938.0731";"1784.5298";"1640.6284";"1932.8594";"1759.3063";"1296.9400";"2397.5073";" 451.3539";"1274.5692";" 787.4285";"1734.2382";"2162.4177";"2544.4232";"4169.8783";"1228.1293";"1937.7045";"1477.9881";" 637.3310";" 745.4511";" 603.6627";" 510.2689";" 479.2856";" 175.1709";" 248.5642";" 448.4203"
"6am";"1824.7995";"1262.1766";" 989.2196";" 938.0731";"1653.0937";"1712.7447";"1958.1458";"1708.9471";"1154.6642";"2403.1038";" 368.0104";"1415.1385";" 787.4285";"2021.3841";"2126.4689";"2299.8428";"4209.3696";"1140.2906";"1937.7045";"1394.8393";" 653.6498";" 745.4511";" 521.9030";" 492.3434";" 454.5834";" 229.7347";" 221.8492";" 448.4203"
"7am";"1482.3815";"1169.3771";" 893.0712";" 598.8128";"1415.6520";"1470.9102";"1801.5881";"1644.6914";"1195.2945";"2368.3187";" 216.9203";"2085.2694";"1119.4529";"2717.3614";"3101.8458";"2186.9021";"3165.2325";" 865.7649";"1705.5538";"1023.5947";" 424.7620";" 472.9995";" 459.3299";" 351.3003";" 406.7994";" 256.9084";" 275.5520";" 370.4223"
"8am";"1570.2177";"1049.4222";"1050.2810";" 852.2476";"1363.5119";"1254.7864";"2089.4776";"1429.8242";"1049.7132";"2206.1674";" 173.9873";"2437.3149";"1108.2306";"2325.4349";"3393.3167";"2461.2122";"2705.8554";" 906.9267";"1762.8060";"1022.7369";" 380.4778";" 391.2215";" 412.2166";" 262.4282";" 390.1284";" 192.5987";" 256.0238";" 369.8576"
"9am";"1642.1987";"1134.4874";"1091.8326";" 750.8709";" 965.7864";"1322.3215";"1939.0289";"1590.2210";"1062.0090";"2230.4154";" 197.6624";"2649.6706";"1098.5936";"2342.0487";"3401.4554";"2270.2403";"2748.4026";" 751.1143";"1713.3259";" 976.6122";" 380.4778";" 431.8220";" 357.7168";" 221.2459";" 406.7994";" 174.0307";" 275.5520";" 318.8757"
"10am";"1860.8549";"1110.8813";" 993.0236";" 750.8709";" 953.8910";"1478.5139";"2004.1866";"1627.5145";"1227.8541";"2346.0050";" 256.5285";"2315.6053";" 949.7578";"2298.0783";"3582.6508";"2281.8241";"2506.8478";" 816.8261";"1699.8777";" 976.6122";" 431.4950";" 397.4259";" 344.3946";" 310.1180";" 373.8539";" 159.3785";" 256.0238";" 306.9501"
"11am";"1787.7405";"1194.2054";" 907.6192";" 890.0523";" 813.5083";"1212.2109";"1914.6831";"1694.2643";"1089.0274";"1980.2680";" 242.1330";"2532.1228";"1099.0141";"2243.7116";"3266.8113";"2301.0796";"2575.1289";" 756.9089";"1699.8777";"1021.7913";" 418.3093";" 431.7708";" 326.4981";" 355.1388";" 306.1593";" 122.9585";" 275.5520";" 338.9685"
