"variable","code_sec","ressect","poidsp"
"h4","9113","9114",2038.53090905049
"h5","9113","9114",2038.53090905049
"h6","9113","9114",2038.53090905049
"h7","9113","9114",2038.53090905049
"h8","9113","9114",2038.53090905049
"h9","9113","7813",208.595170439316
"h9","9113","9114",1846.04282644031
"h10","7501","7503",179.988626216915
"h10","7501","7504",513.669434815524
"h10","7501","7505",513.474089225746
"h10","7501","7508",548.380411562401
"h10","7501","7708",858.222745938852
"h10","7501","7716",317.623302372695
"h10","7501","7803",473.145949849735
"h10","7501","7809",204.291251379055
"h10","7501","9305",784.3256853088
"h10","7501","9312",316.777660922101
"h10","7502","7501",180.391708881098
"h10","7502","7504",451.540054681519
"h10","7502","7506",667.050068731369
"h10","7502","7507",444.504559256784
"h10","7502","7510",867.511181690245
"h10","7502","7716",317.623302372695
"h10","7502","7810",463.086397479213
"h10","7502","7814",53.0998849453378
"h10","7502","9102",149.592871996218
"h10","7502","9107",219.135429233132
"h10","7502","9112",338.425143060343
"h10","7502","9211",327.380539565846
"h10","7502","9212",265.894125575975
"h10","7502","9310",1127.24405179469
"h10","7502","9402",460.730790623985
"h10","7502","9407",430.704941262643
"h10","7502","9411",215.768505802314
"h10","7503","7501",248.453623918039
"h10","7503","7502",455.494052029921
"h10","7503","7504",774.391605770354
"h10","7503","7507",394.974981467413
"h10","7503","7508",325.172894246451
"h10","7503","7510",1409.1042217501
"h10","7503","7512",1663.95416070503
"h10","7503","7801",1896.86622576792
"h10","7503","9203",922.767749625259
"h10","7503","9204",779.551030772065
"h10","7503","9208",433.427974129299
"h10","7506","7501",191.865692419985
"h10","7506","7503",184.866843246421
"h10","7506","7504",251.057205474898
"h10","7506","7509",453.834748057489
"h10","7506","7713",139.276989529276
"h10","7506","7816",230.840513054597
"h10","7506","9111",89.2506597693922
"h10","7506","9203",275.017012086625
"h10","7506","9306",213.59754494563
"h10","7506","9309",503.60165831843
"h10","7506","9403",283.354542166162
"h10","7506","9407",982.161800438891
"h10","7506","9410",160.763621650503
"h10","7509","7502",330.677138338731
"h10","7509","7504",305.737844205758
"h10","7509","7505",324.158676063657
"h10","7509","7506",316.06054921899
"h10","7509","7508",319.983531409698
"h10","7509","7812",490.378745882313
"h10","7509","9206",387.598658371264
"h10","7509","9208",223.21232670951
"h10","7509","9209",635.321819984309
"h10","7509","9210",346.354866127078
"h10","7509","9212",566.245989198683
"h10","7510","7503",1197.62324492878
"h10","7510","7508",548.380411562401
"h10","7510","7509",453.834748057489
"h10","7510","9102",210.557392434884
"h10","7510","9203",718.677642784793
"h10","7510","9208",244.508558699645
"h10","7510","9210",268.512740795887
"h10","7510","9407",406.049571626648
"h10","7510","9408",190.068398921297
"h10","9113","7813",208.595170439316
"h10","9113","9111",249.126486602233
"h10","9113","9112",184.037986472703
"h10","9113","9114",2253.86708575521
"h11","7501","7503",179.988626216915
"h11","7501","7504",508.57839704878
"h11","7501","7505",513.474089225746
"h11","7501","7506",337.674232743253
"h11","7501","7508",1119.23871182997
"h11","7501","7510",1155.59672757237
"h11","7501","7513",510.583675351947
"h11","7501","7708",858.222745938852
"h11","7501","7716",317.623302372695
"h11","7501","7803",473.145949849735
"h11","7501","7805",352.749230696517
"h11","7501","7809",204.291251379055
