"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945";"13035.05945"
"4am";"11634.850";" 8372.158";"11973.222";" 8247.820";" 9069.348";" 9156.637";" 8962.609";" 9223.950";" 6131.557";" 7806.513";" 9466.728";" 8844.562";" 7782.312";" 7406.746";" 7835.745";" 6985.656";"11215.976";" 5720.913";" 8182.363";"12723.570";" 8628.124";" 6763.989";" 7442.559";" 5294.863";"10068.813";" 7790.340";" 7153.864";" 8813.573";" 7831.725";" 8658.231"
"5am";"11698.914";" 8395.698";"11923.558";" 8210.035";" 9020.015";" 9085.477";" 8945.894";" 9147.851";" 6037.245";" 7495.948";" 9363.865";" 8959.641";" 7742.192";" 6575.312";" 8028.898";" 6868.107";"11126.696";" 5603.659";" 8092.064";"12681.080";" 8190.597";" 6473.806";" 7367.859";" 5180.992";" 9858.817";" 7474.820";" 6922.681";" 8813.573";" 7663.500";" 8606.263"
"6am";"11132.290";" 8208.482";"11444.207";" 7730.580";" 8589.377";" 8753.245";" 8255.606";" 8933.451";" 5851.482";" 7170.027";" 9363.865";" 8689.521";" 7566.863";" 6399.833";" 7914.812";" 6778.598";"10320.868";" 5407.507";" 7090.748";"12269.370";" 7733.966";" 6473.806";" 6944.114";" 4812.257";" 9527.343";" 7474.820";" 6662.141";" 7863.675";" 7080.211";" 7884.900"
"7am";"8978.443";"6536.103";"8779.193";"7114.011";"6181.202";"6840.331";"7628.252";"7214.569";"4957.623";"5625.713";"7092.165";"6442.176";"6459.024";"4704.302";"6414.250";"5439.265";"8087.534";"3865.697";"5498.277";"9284.424";"6070.090";"5284.984";"5403.173";"3618.534";"7767.993";"6098.268";"5544.428";"6958.341";"5690.097";"6532.219"
"8am";"7425.219";"5437.346";"7669.399";"5551.237";"4971.333";"4896.091";"6110.298";"5949.291";"4055.913";"3583.215";"5535.751";"4453.443";"3977.070";"3264.453";"4760.703";"3810.316";"6599.342";"2884.506";"3901.568";"6427.840";"4891.905";"4646.027";"4028.387";"2728.871";"6345.995";"4716.112";"4299.950";"5410.735";"4483.549";"4564.420"
"9am";"6810.614";"5204.671";"7063.296";"5061.001";"4605.209";"4336.052";"5939.752";"5425.865";"3435.848";"3371.647";"4491.456";"3901.867";"2860.970";"3081.360";"4141.916";"3446.465";"5814.861";"2644.922";"3406.282";"5922.161";"4184.578";"4012.457";"3302.798";"2398.061";"5713.149";"4269.413";"3678.447";"4901.566";"4105.440";"4412.551"
"10am";"6093.881";"4972.962";"6175.442";"4819.919";"4103.732";"4199.289";"5581.581";"4448.573";"3282.441";"2925.465";"4240.505";"3383.877";"2673.430";"3011.187";"3650.856";"2626.905";"5509.529";"2311.298";"3033.788";"5496.714";"3770.448";"3390.684";"3227.982";"2092.413";"5436.403";"4079.015";"3488.567";"4431.520";"4050.224";"4084.152"
"11am";"6223.303";"4891.472";"6811.082";"5243.898";"4483.226";"4383.095";"6213.679";"5176.061";"3687.765";"3352.949";"4564.104";"4281.156";"2933.311";"3768.799";"3931.271";"3659.558";"5999.231";"2539.765";"3237.827";"6312.045";"4526.314";"3735.339";"3314.155";"2651.156";"5828.449";"4442.737";"3701.152";"4695.896";"4499.007";"4043.166"
