"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213";"7566.213"
"4am";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"6am";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"929.843";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000"
"7am";"1383.621";"   0.000";"   0.000";" 803.225";" 558.930";"2758.177";" 487.825";"   0.000";"   0.000";"1809.034";"   0.000";"   0.000";"1021.957";"1856.302";"   0.000";"   0.000";"   0.000";"   0.000";" 674.905"
"8am";"3159.849";" 442.464";" 773.543";"1479.427";"1070.739";"6800.532";"1040.876";" 975.066";"   0.000";"3185.291";" 412.544";"   0.000";"2062.595";"2789.417";"   0.000";" 831.905";"   0.000";"   0.000";"1145.996"
"9am";"3600.286";" 599.139";" 934.326";"1575.663";"1122.300";"7527.523";"1155.573";"1166.810";" 504.237";"3082.879";" 442.020";"   0.000";"2015.415";"2785.795";"   0.000";"1094.814";"   0.000";"   0.000";"1104.435"
"10am";"3547.433";" 553.446";" 865.827";"1609.941";"1201.752";"7566.213";"1151.122";"1303.599";" 438.190";"3358.964";" 442.020";"   0.000";"2037.915";"2799.845";"   0.000";"1151.442";"   0.000";"   0.000";"1258.785"
"11am";"3431.211";"   0.000";" 902.222";"1472.927";" 917.730";"7330.767";" 992.458";"1306.104";" 438.190";"3377.093";" 442.020";"   0.000";"1995.411";"2867.172";"   0.000";"1046.988";"   0.000";"   0.000";"1226.313"
"12am";"2433.801";"   0.000";"   0.000";"1073.183";" 670.062";"5184.559";" 755.721";" 719.911";"   0.000";"2132.846";"   0.000";"   0.000";"1243.476";"1986.817";"   0.000";" 546.180";"   0.000";"   0.000";" 837.253"
"1pm";"3195.859";" 539.772";" 788.640";"1163.234";"1206.681";"6833.809";" 998.646";" 663.038";" 440.115";"2912.038";"   0.000";"   0.000";"2337.628";"2602.976";"   0.000";" 898.594";"   0.000";"   0.000";"1234.365"
"2pm";"3429.086";" 512.433";" 589.098";"1195.509";"1140.723";"6976.857";"1054.290";" 958.505";"   0.000";"3044.145";" 685.021";"   0.000";"2392.594";"2660.430";"   0.000";" 961.755";"   0.000";" 376.249";"1204.684"
"3pm";"3298.766";" 597.403";" 556.952";"1042.289";"1169.713";"6791.053";" 868.193";" 880.651";"   0.000";"2650.053";" 441.922";"   0.000";"2411.284";"2066.321";"   0.000";" 909.954";"   0.000";"   0.000";"1138.369"
"4pm";"3192.270";"   0.000";" 497.646";"1070.113";" 764.874";"6026.597";" 739.870";" 884.968";"   0.000";"2369.719";" 325.713";"   0.000";"2197.615";"1985.800";"   0.000";" 745.774";"   0.000";"   0.000";"1226.277"
"5pm";"1728.611";"   0.000";"   0.000";" 641.366";" 503.182";"3581.898";"   0.000";" 498.775";"   0.000";"1232.157";"   0.000";"   0.000";"1678.085";"1223.023";"   0.000";" 503.065";"   0.000";"   0.000";" 757.447"
"6pm";" 806.986";"   0.000";"   0.000";"   0.000";"   0.000";"1810.751";"   0.000";"   0.000";"   0.000";" 525.768";"   0.000";"   0.000";" 945.335";" 706.108";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"7pm";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1071.516";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"945.166";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000"
"9pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"720.974";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000"
"10pm";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"11pm";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"12pm";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0"
"1am";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";"0";"0";" 0"
"2am";" 0";"0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";" 0"
"3am";" 0";"0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";" 0"
