"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079"
"4am";" 816.9937";" 115.5393";" 867.7833";" 228.8728";"1330.9158";"1127.9649";" 512.3568";"1806.9343";" 338.2155";" 736.2746";" 553.1232";" 825.2810";"1531.9976";" 879.7159";"1278.2746";"1794.0522";"1136.6722";" 919.6925";" 758.9151";" 691.3308";"1967.3488";" 627.7017";" 512.9062";"1625.5470";" 679.1192";"1585.7228";" 581.4555";" 554.9512";"1367.4710";"1047.3775";"1147.7921";" 647.7325";"1358.9848";" 585.4814";" 869.4256";"1647.2684";"2307.3452";" 501.9941";"2063.6760";"3611.9394";" 913.6732"
"5am";" 816.9937";" 115.5393";" 867.7833";" 228.8728";"1330.9158";"1152.1923";" 488.1294";"1806.9343";" 338.2155";" 736.2746";" 553.1232";" 825.2810";"1405.3760";" 879.7159";"1241.4226";"1853.2816";"1136.6722";"1041.0208";" 758.9151";" 691.3308";"1967.3488";" 627.7017";" 512.9062";"1625.5470";" 679.1192";"1585.7228";" 581.4555";" 554.9512";"1367.4710";"1047.3775";"1147.7921";" 647.7325";"1358.9848";" 585.4814";" 815.9345";"1620.5292";"2339.0878";" 501.9941";"1995.8325";"3532.7974";" 913.6732"
"6am";" 755.8265";" 115.5393";" 842.7536";" 228.8728";"1339.8775";"1051.0611";" 463.9020";"1806.9343";" 373.2522";" 830.3462";" 553.1232";" 793.4581";"1414.2968";" 879.7159";"1187.0290";"1760.9039";"1136.6722";"1086.2356";" 758.9151";" 691.3308";"1967.3488";" 583.7033";" 577.5466";"1580.0462";" 679.1192";"1604.2562";" 581.4555";" 460.8796";"1334.6535";"1005.0407";"1359.2797";" 504.4858";"1256.7870";" 449.7089";" 868.6181";"1620.5292";"2280.9507";" 501.9941";"1805.5847";"3192.4503";" 913.6732"
"7am";" 849.2776";" 302.7332";" 867.2399";" 352.0739";"1428.8765";"1081.4391";" 369.2319";"1638.2089";" 490.1762";" 853.6206";" 585.3613";" 885.2722";"1431.7770";" 849.2433";"1105.3374";"1754.7866";"1152.9397";"1086.2356";" 758.9151";" 484.8592";"1897.2714";" 513.7141";" 644.3840";"1462.9077";" 679.1192";"1499.9061";" 601.9475";" 404.1551";"1263.3846";" 951.7678";"1300.6452";" 563.3039";"1287.2597";" 341.4608";" 823.9565";"1687.2544";"2366.9260";" 640.1688";"1676.4852";"3017.7507";" 845.4079"
"8am";"1022.9925";" 350.0483";" 878.9057";" 356.8962";"1384.7007";"1092.8922";" 442.6968";"1711.6020";" 535.7762";" 853.6206";" 589.1007";" 915.6502";"1668.3048";" 906.3033";" 996.5335";"1676.2940";"1116.0523";"1086.2356";" 756.5132";" 594.9762";"1696.6633";" 429.1053";" 657.0303";"1462.9077";" 648.7450";"1470.4529";" 578.8330";" 414.2680";"1146.7171";" 951.7678";"1263.2820";" 518.9580";"1239.9445";" 401.8270";" 770.1744";"1557.2552";"2274.0465";" 612.9081";"1589.1523";"2988.4209";" 845.4079"
"9am";"1295.8669";" 350.0483";" 857.6153";" 420.2590";"1340.5250";"1288.6196";" 411.7396";"1649.4606";" 500.7395";" 853.6206";" 604.7948";" 915.6502";"1854.0983";" 600.8924";" 943.0471";"1671.9671";" 989.4646";" 939.5326";" 736.4501";" 535.0933";"1788.2617";" 406.7103";" 589.4354";"1384.1182";" 619.2918";"1367.0548";" 531.4910";" 414.2680";" 997.9593";" 900.1986";"1260.3897";" 481.9689";"1304.4518";" 519.0274";" 695.9716";"1557.2552";"2321.2127";" 580.6152";"1675.9409";"3043.3945";" 760.9462"
"10am";"1338.4747";" 437.3261";" 852.5600";" 313.5966";"1301.3842";"1368.5243";" 425.7752";"1706.7562";" 482.1395";" 943.3274";" 540.1176";" 828.3725";"2143.8642";" 647.8750";" 964.7454";"1516.6818";"1102.8360";" 994.0282";" 756.5132";" 535.0933";"1778.2339";" 381.5710";" 724.4359";"1318.1916";" 597.1269";"1278.4872";" 462.4610";" 330.5588";" 956.4159";" 900.1986";"1244.1073";" 519.5943";"1239.9445";" 519.0274";" 796.6993";"1554.1788";"2304.9270";" 601.0400";"1601.0204";"2998.6111";" 760.9462"
"11am";"1141.3037";" 596.4229";" 984.6227";" 400.1959";"1318.2115";"1140.3968";" 373.1202";"1606.2775";" 448.7155";"1050.0657";" 629.9976";" 723.5252";"1690.1363";" 849.9994";"1132.8052";"1602.1433";"1224.1447";" 992.1806";" 756.5132";" 536.3559";"1799.4944";" 427.4326";" 679.1952";"1396.9811";" 597.1269";"1278.4872";" 489.6615";" 330.5588";"1198.3360";" 929.1058";"1210.1885";" 599.1191";"1195.1172";" 439.3671";" 778.0993";"1601.3789";"2187.2604";" 584.3049";"1672.8637";"2982.5256";" 799.8019"
