"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"5pm";"46.22166";"44.10920";"46.14221";"45.81498";"48.29721";"51.15942";"48.73418";"47.58308";"50.00000";"45.21605";"47.56757";"47.26688";"52.62055";"53.03030";"49.22360";"47.38462";"49.91087";"47.36091";"44.98382";"51.92878";"50.92127"
"6pm";"47.72727";"44.52450";"45.05327";"45.61664";"48.86878";"49.06743";"49.07692";"47.17262";"49.80080";"45.73643";"48.37838";"48.62682";"53.40426";"52.51889";"48.79154";"47.24771";"49.56063";"48.51064";"45.74132";"51.83016";"50.65359"
"7pm";"47.75928";"43.85714";"46.08295";"45.73529";"47.47024";"48.38235";"48.98279";"47.46269";"51.03359";"45.09804";"48.21192";"48.96989";"53.68421";"52.15736";"48.79518";"47.43976";"50.00000";"47.79516";"45.78125";"51.09489";"51.39573"
"8pm";"48.41270";"45.45455";"46.18974";"46.56934";"47.67081";"49.07010";"48.92638";"46.55172";"50.94578";"45.32925";"49.25776";"48.70624";"52.91667";"51.54242";"47.65396";"47.23468";"50.08403";"47.25738";"45.03817";"51.58046";"50.97720"
"9pm";"48.38710";"46.22793";"45.89372";"46.70407";"48.05195";"48.84726";"48.93939";"47.57835";"50.90909";"45.44073";"49.93122";"48.01178";"52.71630";"50.77320";"47.41379";"47.08455";"49.83498";"47.09141";"45.71429";"51.12676";"51.24224"
"10pm";"48.78398";"46.10390";"45.46926";"46.55415";"47.73109";"49.20863";"48.94260";"48.24191";"50.78534";"45.45455";"49.36886";"47.97688";"52.78884";"50.89059";"47.94908";"47.51773";"49.67427";"47.36842";"45.57721";"50.76709";"50.68493"
"11pm";"48.92086";"46.53465";"45.26485";"45.86255";"47.54653";"48.99135";"49.11765";"48.12239";"51.18110";"45.14638";"49.42857";"47.91966";"52.27723";"50.64267";"48.12239";"47.79516";"49.75923";"47.52066";"45.72714";"50.68681";"50.90634"
"12pm";"49.27536";"46.40523";"45.67308";"45.87413";"47.26962";"48.92086";"49.19236";"48.40499";"51.05820";"45.30046";"49.28367";"47.92561";"52.55906";"50.64103";"47.84423";"47.86325";"49.44179";"47.73040";"45.39970";"50.61728";"50.90634"
"1am";"49.27326";"46.40523";"45.67308";"45.87413";"47.10884";"48.77345";"49.19236";"48.47645";"51.12882";"45.30046";"49.28571";"47.85714";"52.45580";"50.57766";"47.91086";"47.86325";"49.52229";"47.87380";"45.39970";"50.61560";"50.90634"
"2am";"49.27114";"46.39344";"45.68690";"45.94972";"47.19864";"48.77345";"49.19236";"48.47222";"51.12882";"45.30046";"49.21541";"47.85714";"52.45580";"50.64267";"47.77159";"47.86325";"49.52229";"47.87962";"45.31722";"50.54795";"50.90634"
"3am";"49.41520";"46.39344";"45.61404";"45.87413";"47.36842";"48.84726";"49.19236";"48.47222";"50.99867";"45.46851";"49.21316";"47.78255";"52.45580";"50.57915";"47.77159";"47.86325";"49.52229";"47.80822";"45.31722";"50.47749";"50.90634"
