"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707";"7194.29707"
"4am";"2839.3871";"1865.8165";"2460.7444";"1589.9880";"1410.4869";"2176.4272";"2438.0816";"1305.9365";" 618.3107";"1194.7318";"1032.8505";"1773.3120";" 946.3937";" 728.5798";" 941.8215";" 720.6090";"2349.0801";" 708.3216";"1260.4125";"1460.6873";" 908.2550";"1602.7880";" 810.5221";"1504.2965";"2274.0606";"2193.0860";"2294.3476";"2322.7280";"1607.8088";"1980.2937"
"5am";"2839.3871";"1865.8165";"2411.0801";"1552.2033";"1410.4869";"2105.2678";"2438.0816";"1229.8379";" 599.9982";"1150.9132";"1167.4248";"1787.2023";" 946.3937";" 728.5798";" 941.8215";"1036.1759";"2349.0801";" 685.5867";"1356.4546";"1480.4503";" 908.2550";"1312.6056";" 735.8215";"1471.2986";"2274.0606";"2155.2429";"2239.2416";"2374.6967";"1646.4971";"2003.6929"
"6am";"2839.3871";"1779.7373";"2496.8663";"1552.2033";"1374.8613";"2035.7116";"2376.3264";"1229.8379";" 563.9634";"1172.7006";"1200.9176";"1787.2023";" 972.5009";" 728.5798";" 864.8532";"1030.1915";"2349.0801";" 685.5867";"1356.4546";"1480.4503";" 908.2550";"1339.5423";" 714.0341";"1458.0637";"2274.0606";"2155.2429";"2371.2838";"2307.7498";"1505.4550";"2003.6929"
"7am";"2788.0646";"1294.3419";"2665.5488";"1659.8022";"1092.5166";"1586.2569";"2344.7249";"1229.6548";" 623.6678";" 964.1773";"1185.4946";"1207.4741";" 959.8755";" 654.3188";"1326.1604";"1574.8109";"2632.4439";" 942.4740";"1305.4037";"1213.4451";"1118.6814";"1330.6832";" 561.5400";"1559.5353";"1993.4527";"1840.8279";"2234.0199";"1994.5927";"1364.5808";"2116.6091"
"8am";"2680.4443";"1254.6050";"2665.5488";"1622.1879";"1198.7995";"1637.5176";"2313.8443";" 929.1225";" 537.9541";" 905.4035";"1836.7768";" 850.9831";"1022.0409";" 516.1499";"1326.1604";"2202.1720";"2424.9203";" 960.0969";"1309.0835";"1152.7825";"1108.6991";"1306.7376";" 563.9164";"1326.0800";"2034.3150";"1822.5077";"2137.0346";"1666.0018";"1314.3282";"2180.0686"
"9am";"2680.4443";"1272.2546";"2665.5488";"1648.8870";"1198.7995";"1412.0483";"2153.2823";" 929.1225";" 605.6355";" 828.1849";"1810.0356";" 927.5299";"1164.2038";" 479.2473";"1341.6679";"2243.3041";"2360.4254";" 926.7737";"1077.9579";"1240.6602";"1369.0306";"1146.5060";" 420.1843";"1350.2153";"2021.5235";"1822.5077";"2138.2569";"1614.2611";"1230.3434";"2176.7623"
"10am";"2349.1941";"1245.5555";"2893.8460";"1675.5860";"1198.7995";"1435.4224";"2059.7681";" 967.4938";" 563.7502";" 964.9627";"2411.1053";"1153.2017";" 938.9228";" 486.0551";" 895.7741";"2336.9838";"2360.4254";" 942.4740";"1232.8494";"1297.7765";"1160.7815";"1111.6886";" 449.6381";"1300.5739";"2027.3939";"1781.5705";"2068.1873";"1642.7429";"1238.2486";"2147.5412"
"11am";"2492.8843";"1245.5555";"2645.4217";"1621.7299";"1198.7995";"1422.5522";"2275.2171";" 929.1225";" 681.6348";" 990.5106";"2088.5887";"1002.7867";"1033.1145";" 427.6821";" 827.2102";"2161.4979";"2608.1957";" 919.7391";"1270.8558";"1169.3382";"1215.2713";"1198.5020";" 511.1358";"1449.3671";"1992.0698";"1801.9580";"1924.2687";"1651.8383";"1317.9791";"2087.8393"
