"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961";"92.3943523820961"
"4am";"13.8779802";"12.3009058";" 8.7019758";"15.1494177";"21.7722791";"17.0425543";"14.5529849";"19.1530037";" 9.7856653";"16.1498894";"14.0231529";"20.9222949";"13.9226912";"10.9213869";" 7.3421495";" 4.1623912";" 9.1553004";" 5.9893670";" 7.2852575";" 4.8880626";" 4.9464492";" 6.9148928";"10.8913809";" 2.9224401";" 6.8952896";" 2.1680128";" 7.4039088";" 6.0992143";" 1.5424220";" 0.0000000";" 1.2351109";" 3.7993018";" 1.5825636";" 3.0937869";" 3.7117972";" 4.6742641";" 3.1649009";" 2.2649020";" 0.0000000";" 5.5204526";" 2.8566772";" 5.3776910";" 4.1626569";" 2.6662257";" 3.1001042";" 1.4786056";" 1.8960584";" 0.6844154";" 1.5347799";" 1.4106755";" 1.6760527";" 3.5589850"
"5am";"15.009753";"12.200806";" 8.238328";"15.406946";"20.250310";"16.018271";"14.006439";"19.698017";" 9.852910";"16.303635";"14.415471";"21.169924";"13.599320";"10.843834";" 7.455384";" 4.206228";" 9.992237";" 5.978034";" 7.680388";" 4.940322";" 4.182529";" 7.103530";"10.678274";" 2.870970";" 7.081667";" 2.295371";" 7.769646";" 6.158800";" 1.551000";" 0.000000";" 1.279861";" 2.851437";" 1.640722";" 2.485584";" 3.711797";" 4.821080";" 3.164901";" 2.283528";" 0.000000";" 4.578243";" 2.846450";" 5.533760";" 4.207191";" 2.825275";" 3.045812";" 1.501052";" 1.835066";" 0.673826";" 1.524282";" 1.430860";" 1.689352";" 3.597464"
"6am";"14.4497541";"11.4924986";" 9.2351983";"13.9281525";"20.5305626";"15.9279472";"13.0614057";"19.2332949";"11.1031704";"14.2468455";"17.4020483";"17.6675763";"13.1675426";"10.4147751";" 5.9965024";" 4.2907878";"11.1197116";" 5.3282187";" 6.7134534";" 3.4581838";" 3.5233086";" 6.2137340";"11.2471218";" 3.6616374";" 7.0331421";" 1.9264872";" 6.7667549";" 3.3158521";" 0.8606841";" 0.0000000";" 1.3646977";" 1.8694706";" 1.7232944";" 3.3531775";" 0.8463730";" 2.6659972";" 3.4696030";" 1.5302454";" 0.0000000";" 4.6750698";" 2.8379239";" 4.8332171";" 4.3326627";" 2.9369741";" 3.2307624";" 0.4097404";" 1.9824788";" 0.6734927";" 1.5597145";" 1.4725318";" 0.9193997";" 2.6564693"
"7am";"16.4884224";"21.6543324";" 8.3092698";"15.6280304";"16.6469639";"12.3961352";"15.2849526";"17.3009514";"11.1063318";"21.6329943";"16.6586331";"20.8594234";"12.2303695";" 6.3531304";"11.3995234";" 3.3256726";"13.9498499";" 3.4077389";" 6.0434367";" 3.5254280";" 3.0043655";" 4.0073293";"11.0617010";" 3.6882656";"11.8026542";" 0.8625885";" 3.6552723";" 4.1915276";" 0.0000000";" 0.0000000";" 0.0000000";" 5.2054098";" 0.0000000";" 3.6492815";" 0.0000000";" 1.1080841";" 0.0000000";" 0.0000000";" 4.1925644";" 1.7482019";" 1.2905929";" 2.2273796";" 1.3020089";" 0.0000000";" 2.0183425";" 5.2847375";" 2.1019879";" 0.0000000";" 3.8396675";" 0.0000000";" 0.0000000";" 0.0000000"
"8am";"18.5742019";"23.7735028";" 9.9826521";"16.7531705";"18.6444892";"10.7588854";"19.4879111";"13.5035794";"11.5102152";"25.2792899";"19.9864301";"25.6523614";"10.2945947";" 5.2928158";"13.1379597";" 2.4105746";"14.4614384";" 5.4878780";" 3.1477439";" 4.9117690";" 2.4992259";" 3.5621437";"13.7197661";" 2.1823840";" 8.9110542";" 1.1402781";" 2.7867218";" 4.5314851";" 0.0000000";" 0.0000000";" 0.0000000";" 5.4167812";" 0.0000000";" 3.3043967";" 0.0000000";" 3.6888169";" 0.0000000";" 0.0000000";" 4.8397905";" 1.1909968";" 0.6254914";" 1.0205586";" 1.4458021";" 0.0000000";" 2.1332096";" 7.3096802";" 0.0000000";" 0.0000000";" 2.8906106";" 0.0000000";" 0.0000000";" 0.0000000"
"9am";"19.586235";"23.847364";" 9.756645";"18.561170";"17.662087";"11.439489";"18.851084";"12.165162";"12.761878";"24.488542";"15.737517";"25.078547";" 8.017520";" 4.660003";"14.641793";" 1.863286";"14.580039";" 5.355354";" 2.211621";" 5.452422";" 2.409128";" 3.668194";"14.571752";" 2.210963";" 8.862561";" 1.111796";" 1.975744";" 2.224870";" 0.000000";" 0.000000";" 0.000000";" 6.785792";" 0.000000";" 3.124213";" 0.000000";" 2.682774";" 2.261995";" 0.000000";" 5.087343";" 0.000000";" 0.000000";" 1.047458";" 1.511230";" 0.000000";" 1.030709";" 7.516007";" 0.000000";" 0.000000";" 2.856018";" 0.000000";" 1.256813";" 0.000000"
"10am";"18.457449";"26.109705";"11.090219";"20.537861";"18.263851";" 9.848743";"20.271598";"15.124185";"14.108661";"26.150013";"16.928227";"22.959634";" 8.153158";" 3.801341";"13.194670";" 2.874189";"14.640460";" 5.291371";" 1.083842";" 5.376361";" 2.445190";" 5.129362";"14.698825";" 2.195469";" 9.552490";" 1.010224";" 0.000000";" 2.491955";" 0.000000";" 0.000000";" 0.000000";" 6.492474";" 0.000000";" 2.612315";" 0.000000";" 1.668170";" 2.580118";" 0.000000";" 5.132735";" 0.000000";" 0.000000";" 1.053813";" 2.505631";" 0.000000";" 1.012273";" 7.739555";" 0.000000";" 0.000000";" 3.062195";" 0.000000";" 1.594142";" 0.000000"
"11am";"17.5290720";"22.2300222";"12.2793472";"20.6923273";"16.3898873";"10.8690608";"20.3995013";"14.4422074";"14.7674377";"24.9521585";"19.6434285";"25.8881498";" 8.0879357";" 3.6157076";"12.6152706";" 4.0604402";"14.5149831";" 4.9929577";" 1.0511028";" 4.9322639";" 2.4716647";" 3.7255995";"14.9875069";" 2.6131637";" 9.1663593";" 1.0113053";" 0.0000000";" 2.3044536";" 0.0000000";" 0.0000000";" 0.0000000";" 6.5501805";" 0.0000000";" 2.6059577";" 0.0000000";" 1.6479840";" 2.5294380";" 0.9401278";" 5.5530718";" 0.0000000";" 0.0000000";" 0.9689734";" 2.4794916";" 0.0000000";" 0.0000000";" 7.8208369";" 0.0000000";" 0.0000000";" 2.8699721";" 0.0000000";" 1.5115978";" 0.0000000"
