"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041"
"4am";"55.83052";"60.79107";"54.50170";"61.92680";"55.70583";"54.88336";"51.31769";"51.01848";"39.56210";"45.39202";"52.20432";"53.99571";"41.26188";"48.26757";"48.22538";"40.46822";"57.46636";"54.49604";"40.61609";"39.55736";"36.73528";"54.33813";"57.99225";"61.68013";"56.44403";"53.77299";"61.39744";"56.43713";"49.04193";"50.27875"
"5am";"55.80888";"60.90414";"54.73680";"61.74354";"55.44669";"54.50257";"52.26020";"50.59174";"39.37233";"41.75367";"53.31270";"55.37129";"41.59589";"55.06291";"47.28180";"42.54338";"57.10087";"46.60350";"42.60545";"39.66042";"39.45065";"52.17170";"57.56069";"61.08941";"57.69873";"53.49735";"61.25975";"56.42196";"50.70023";"50.41875"
"6am";"55.91701";"60.94631";"54.75681";"61.06648";"56.32969";"54.14486";"53.67039";"51.00978";"37.03068";"41.56709";"53.84902";"54.71512";"40.83527";"54.54822";"49.40495";"43.04422";"56.90379";"45.13820";"46.67884";"38.26939";"41.49535";"52.89916";"56.54379";"60.44604";"56.90508";"53.49735";"61.49615";"56.11851";"52.66031";"51.10198"
"7am";"58.12635";"60.89125";"57.37299";"60.07236";"55.15434";"53.69271";"51.96141";"52.81659";"39.79970";"42.52887";"55.18950";"52.60651";"44.29539";"53.54823";"54.13260";"43.69709";"54.79645";"38.49976";"48.47765";"46.38228";"42.90508";"55.77650";"56.48123";"62.45529";"55.50112";"54.49611";"61.36548";"56.82724";"53.87794";"54.22863"
"8am";"55.60257";"58.70043";"56.29564";"60.66572";"56.82849";"55.50336";"55.55836";"54.75739";"37.45077";"41.41667";"53.34078";"59.80515";"46.14511";"44.81917";"49.19483";"41.87430";"52.90581";"40.90630";"48.19250";"51.96150";"46.46430";"54.62084";"54.87935";"55.45588";"57.17083";"55.92668";"56.61041";"56.50274";"55.48103";"55.71313"
"9am";"55.87783";"55.20807";"55.32361";"61.79843";"60.56781";"51.46906";"52.75180";"53.36828";"40.20896";"43.45397";"50.85959";"59.65231";"48.17983";"45.25987";"49.51758";"43.46082";"56.19788";"42.53154";"43.61615";"50.17916";"47.12421";"55.47196";"52.78649";"52.67034";"59.58575";"55.05755";"60.70124";"56.54251";"54.36033";"52.34652"
"10am";"54.08907";"56.99384";"56.51443";"63.01968";"58.94502";"54.86481";"56.35442";"52.99843";"40.08499";"44.39823";"54.51517";"56.66496";"43.74031";"46.77093";"44.99294";"42.21607";"55.39863";"41.90838";"45.38975";"46.97048";"47.49574";"57.83511";"54.26735";"50.42368";"61.50813";"57.21089";"58.08210";"56.70178";"51.13340";"54.50958"
"11am";"54.77283";"55.97985";"53.46641";"63.88297";"60.98495";"52.83368";"57.10794";"53.47470";"39.72809";"44.75565";"54.45936";"55.30735";"49.38913";"48.17188";"48.73603";"39.49082";"57.20355";"40.20383";"44.31034";"50.25212";"47.23082";"57.93643";"51.68398";"54.25068";"63.48640";"56.39111";"57.23842";"55.95463";"53.54276";"54.78094"
