"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782";"4131.782"
"4am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0"
"5am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0"
"7am";"921.534";"  0.000";"533.304";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"835.718";"  0.000";"  0.000";"  0.000";"  0.000"
"8am";" 923.771";"   0.000";"1036.807";" 853.178";"   0.000";" 663.928";"   0.000";" 717.294";" 625.400";"   0.000";"   0.000";" 457.279";" 674.376";"1398.199";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"1115.412";"   0.000";"1103.660";" 816.050";"   0.000";" 710.222";"   0.000";" 860.241";" 670.495";"   0.000";"   0.000";" 570.072";" 680.844";"1204.728";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";"1140.800";" 487.862";"1094.696";" 751.498";"   0.000";" 626.800";"   0.000";" 906.564";" 684.230";"   0.000";" 509.784";" 735.409";" 703.526";"1448.150";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";" 942.296";" 457.671";" 983.391";" 795.762";"   0.000";" 589.014";"   0.000";" 630.428";" 722.064";"   0.000";"   0.000";" 557.883";" 720.852";"1337.446";"   0.000";"   0.000";"   0.000";"   0.000"
"12am";" 919.117";" 441.151";" 807.175";" 546.124";"   0.000";" 558.129";"   0.000";"   0.000";" 546.073";"   0.000";"   0.000";" 483.889";" 451.901";"1050.501";"   0.000";"   0.000";"   0.000";"   0.000"
"1pm";"1033.572";" 412.983";" 785.258";" 756.886";"   0.000";" 694.816";"   0.000";"   0.000";" 868.166";"   0.000";"   0.000";" 529.572";" 627.301";"1140.127";"   0.000";"   0.000";"   0.000";"   0.000"
"2pm";"1154.501";"   0.000";" 749.254";" 787.536";"   0.000";" 668.932";"   0.000";" 587.165";" 798.038";"   0.000";"   0.000";" 455.026";" 627.301";"1199.019";"   0.000";"   0.000";"   0.000";"   0.000"
"3pm";"1215.240";" 405.049";" 734.769";" 658.491";"   0.000";" 542.300";"   0.000";"   0.000";" 664.202";"   0.000";"   0.000";" 568.834";" 637.060";" 986.537";"   0.000";"   0.000";"   0.000";"   0.000"
"4pm";"1169.027";"   0.000";" 471.219";" 543.536";"   0.000";"   0.000";"   0.000";"   0.000";" 556.850";"   0.000";"   0.000";" 547.258";" 475.407";"1000.880";"   0.000";"   0.000";"   0.000";"   0.000"
"5pm";"708.490";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"429.289";"515.241";"839.487";"  0.000";"  0.000";"  0.000";"  0.000"
"6pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"9pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"10pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"11pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
"3am";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0"
