"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718";"16049.718"
"4am";"2252.280";"2621.818";"3685.085";"2698.696";"4445.646";"3752.993";"3595.794";"4198.797";"2998.805";"2465.018";"2918.090";"3425.778";"5281.560";"2860.686";"4754.299";"3503.328";"2992.491";"2894.089";"5248.457";"3014.843";"1748.445";"2106.787";"3101.441";"3693.886";"4549.980";"4514.847";"4657.833";"2396.054";"4164.931";"2909.297";"4058.500";"4298.686";"2634.154";"1758.016";"4531.362";"5114.912";"3954.861";"2579.531";"3943.036";"3331.610";"4313.346";"1969.540";"6427.956";"2547.652";"4009.170";"5867.735";"3136.726";"3437.391";"3539.479";"5637.544";"4697.337";"5199.106";"6883.474";"2186.953";"7278.839";"6878.920";"6157.903";"4800.796";"3356.772";"5239.618";"5835.100";"2481.517";"7197.525";"1089.858";"3655.594";"3700.958";" 358.888";"3051.006";"   0.000";NA;"  43.794";NA;NA;"1774.344";"8337.435";"5605.626";"3822.600";"9308.870";"3504.093";"  81.154";"  10.013";" 985.803";"7720.007";"1875.316";"4085.175";"1591.053";"3708.591";"4780.978";"2414.539";"4031.042";"6167.078";"6052.563";"3466.590";"6117.019";"4532.849";"7147.900";"5771.055";"4084.933";"2070.052";"2108.168";NA;NA;" 375.109";"9224.913"
"5am";"2140.148";"2806.259";"3787.499";"2793.775";"4387.606";"3848.550";"3680.375";"4136.977";"2988.952";"2424.907";"2795.871";"3364.215";"5066.433";"3351.451";"4697.646";"3581.584";"2988.669";"2927.796";"5214.750";"3037.382";"1704.955";"2171.241";"2722.777";"3497.273";"4374.279";"4461.267";"4813.684";"2348.479";"4164.931";"2902.538";"3936.218";"4298.686";"2527.463";"1721.085";"4651.094";"5158.059";"3582.176";"2656.497";"3943.036";"3289.532";"4214.469";"1938.633";"6198.169";"2499.289";"4009.170";"5725.097";"3055.055";"3519.062";"3604.711";"5478.918";"4765.518";"5273.783";"6126.391";"2154.364";"7898.746";"6878.920";"6154.882";"4812.917";"3356.772";"5106.728";"5805.206";"2848.166";"6720.885";"1061.013";"3484.286";"3814.404";" 369.979";"3150.254";"   0.000";NA;" 185.591";NA;NA;"1722.895";"8381.554";"5545.936";"3735.438";"9258.548";"3461.582";"  81.154";"  10.013";" 957.361";"7587.842";"1850.329";"3870.692";"1526.986";"3894.644";"4617.500";"2621.716";"4142.773";"5883.759";"5785.322";"3205.203";"6017.225";"4532.849";"6996.441";"6121.537";"4211.452";"2086.319";"2143.412";NA;NA;" 375.109";"9067.059"
"6am";"2108.202";"3241.171";"3598.377";"2605.832";"4350.838";"4028.671";"3619.359";"4049.315";"2652.461";"2420.601";"2753.236";"3250.505";"4707.693";"3047.510";"5332.865";"3730.985";"3052.995";"2754.191";"5214.750";"2482.810";"1609.421";"2297.143";"1998.912";"3377.655";"4050.083";"3989.780";"4957.923";"2289.826";"3842.219";"2891.456";"4014.191";"4009.914";"2385.496";"1470.813";"5388.833";"5295.979";"3535.674";"2457.145";"4067.395";"3355.600";"3908.867";"1627.794";"4849.077";"2340.905";"3813.703";"5539.133";"2729.956";"3376.564";"3041.967";"4965.792";"4316.164";"5293.099";"5467.356";"2325.089";"7787.984";"6653.597";"5923.900";"4427.344";"3269.801";"5012.474";"5543.700";"2943.183";"5940.034";" 943.005";"3469.142";"3763.745";" 369.979";"3080.811";"   0.000";NA;" 185.591";"  58.605";NA;"1584.465";"7981.551";"5690.578";"3687.603";"9328.490";"3493.562";"  43.242";"  10.013";" 794.721";"7358.011";"1745.888";"3839.726";"1430.468";"3300.554";"4677.205";"2795.709";"4230.725";"5716.071";"5298.698";"3152.155";"5743.121";"4440.504";"7200.335";"6035.070";"4477.001";"2113.822";"2472.800";NA;"  80.189";" 375.109";"8586.928"
"7am";"2894.857";"4201.133";"3264.956";"2673.291";"3419.356";"4121.007";"4411.200";"2865.101";"3103.970";"2376.824";"2363.434";"3039.783";"3997.024";"2659.509";"5803.771";"2969.185";"2986.132";"2188.624";"3498.566";"2366.480";"1419.825";"2078.344";"2320.557";"3430.784";"3323.482";"2636.322";"3667.511";"1840.422";"3186.096";"3400.246";"5498.929";"3143.834";"1614.287";" 886.392";"6452.268";"4373.074";"2884.796";"2810.049";"4357.790";"2745.109";"3039.296";"1576.394";"3344.068";"1644.043";"3097.675";"4635.981";"2514.081";"3116.212";"2550.337";"4274.588";"3925.742";"4137.099";"4797.251";"1992.014";"8399.154";"5940.917";"4243.413";"4017.342";"3276.435";"4760.054";"4507.154";"4003.311";"4260.070";"1483.291";"2580.752";"4187.805";" 588.687";"4163.731";"   0.000";" 209.183";" 185.591";" 200.271";"  21.223";"1229.719";"6039.687";"7716.246";"3486.358";"6870.589";"2992.908";" 118.330";"  80.462";" 684.407";"6543.510";"1198.553";"3879.645";"1389.937";"2858.473";"3519.020";"2712.662";"4490.667";"4200.918";"5480.678";"2504.030";"4226.800";"3519.084";"8093.192";"6760.868";"4395.413";"2420.825";"3440.788";"  39.722";" 139.225";" 496.975";"8091.732"
"8am";" 3496.155";" 8124.277";" 5897.305";" 3091.247";" 3939.889";" 4651.741";" 4840.694";" 3416.000";" 2588.567";" 2287.310";" 1947.384";" 2304.492";" 4060.618";" 2409.025";" 5948.778";" 2458.563";" 2783.364";" 1536.557";" 2149.561";" 2423.619";" 1937.269";" 2777.742";" 2836.708";" 3215.640";" 2545.881";" 1909.628";" 3807.003";" 1118.483";" 2011.359";" 3604.416";" 6492.187";" 2553.145";" 1364.176";"  519.960";" 9095.688";" 3988.299";" 2717.615";" 3250.257";" 4318.921";" 2511.584";" 3122.754";" 1588.941";" 3269.527";" 1094.585";" 3449.722";" 2903.817";" 2281.453";" 4089.562";" 2552.560";" 2666.697";" 3830.131";" 3530.811";" 4082.965";" 1875.612";" 8725.648";" 4623.152";" 2944.838";" 4789.974";" 4275.336";" 3378.883";" 4319.953";" 4285.986";" 2718.837";"  930.880";" 1997.294";" 4416.924";"  885.879";" 4291.609";"  146.230";"  176.594";"  185.591";"  200.271";"   21.223";"  820.875";" 4801.208";"13458.687";" 4458.929";" 6888.844";" 2345.738";"  139.807";"  128.500";"  627.545";" 5688.041";" 1171.434";" 3569.481";" 1530.671";" 3254.439";" 3052.361";" 3252.995";" 4391.427";" 4300.106";" 6545.392";" 1809.429";" 4472.341";" 2190.375";" 8286.039";" 6718.772";" 5362.254";" 2372.628";" 5325.551";"   90.049";"  130.516";"  496.975";" 6826.758"
"9am";" 4141.510";" 9851.462";" 6275.080";" 3577.534";" 4267.115";" 4749.418";" 5691.706";" 2937.295";" 2672.886";" 2160.563";" 1579.784";" 2310.709";" 3725.500";" 2480.542";" 5880.012";" 2155.559";" 2714.783";" 1655.618";" 2092.330";" 2089.831";" 1711.399";" 2511.216";" 2919.034";" 3658.339";" 2373.726";" 1865.213";" 3756.021";" 1109.107";" 1708.569";" 3893.608";" 7089.252";" 2188.560";" 1395.176";"  456.836";" 9854.354";" 3721.686";" 2826.007";" 3342.079";" 4657.225";" 2524.878";" 3711.309";" 1606.813";" 3167.477";"  902.470";" 3321.207";" 3070.795";" 1933.985";" 4418.431";" 2611.377";" 2345.525";" 4100.299";" 3076.269";" 3783.076";" 1803.153";" 9523.452";" 4917.024";" 2740.869";" 4958.207";" 4615.637";" 3233.921";" 4188.611";" 4884.164";" 2435.735";"  782.099";" 1732.613";" 4213.657";"  752.744";" 5175.775";"  146.230";"  176.594";"  185.591";"  190.520";"  107.993";"  720.725";" 4269.770";"15589.096";" 4625.729";" 7070.299";" 2309.233";"  139.807";"  207.986";"  632.011";" 5406.853";" 1248.667";" 3687.035";" 1687.087";" 3264.345";" 3346.349";" 3340.558";" 4233.623";" 4163.299";" 6870.718";" 1636.252";" 4091.364";" 1736.324";" 8983.069";" 6239.701";" 5747.085";" 2279.608";" 6682.361";"  261.752";"  188.037";"  549.596";" 6676.534"
"10am";" 4104.702";"10469.458";" 6433.391";" 3311.560";" 4563.702";" 4397.914";" 6131.142";" 3267.617";" 2419.906";" 1943.032";" 1711.351";" 2014.532";" 3387.182";" 2956.730";" 6024.783";" 1969.877";" 2608.053";" 1473.223";" 1928.621";" 2164.059";" 1626.423";" 2335.677";" 2983.807";" 3604.192";" 2354.848";" 1653.400";" 3762.132";" 1087.955";" 1509.891";" 3529.326";" 6823.231";" 2350.736";" 1446.385";"  550.478";" 9986.058";" 3576.924";" 2737.446";" 4088.829";" 4696.616";" 2360.310";" 3286.532";" 1876.137";" 2595.131";"  646.807";" 3181.408";" 3031.532";" 1877.263";" 4656.265";" 2460.413";" 2286.040";" 3799.393";" 3010.318";" 3138.745";" 1735.684";" 9672.755";" 4281.362";" 2873.789";" 4872.620";" 4751.872";" 3228.444";" 3987.560";" 4527.013";" 3099.987";"  853.993";" 1913.144";" 3924.755";"  831.505";" 5205.645";"  282.994";"  257.435";"  307.457";"  190.520";"  107.993";"  676.739";" 4357.419";"16049.718";" 4693.456";" 6568.875";" 2592.929";"  139.807";"  308.462";"  580.153";" 5490.539";" 1174.750";" 3573.453";" 1713.210";" 3035.108";" 3460.111";" 3505.953";" 4211.656";" 4088.677";" 6971.808";" 1631.864";" 3749.167";" 1831.309";" 8522.098";" 6223.430";" 5907.124";" 2026.645";" 7466.773";"  261.752";"  154.492";"  375.109";" 6957.177"
"11am";" 4505.594";"10365.028";" 6265.892";" 3463.442";" 4452.242";" 4581.696";" 6145.820";" 3176.741";" 2806.010";" 1938.857";" 1555.356";" 2285.013";" 3596.460";" 2834.861";" 5586.022";" 2024.342";" 2663.010";" 1582.956";" 2045.515";" 2296.132";" 1780.379";" 2407.064";" 2765.987";" 3526.582";" 2771.371";" 1781.106";" 3650.523";" 1056.675";" 1603.354";" 3477.847";" 7036.187";" 2044.930";" 1612.340";"  415.377";" 9587.405";" 3120.470";" 2810.260";" 4521.510";" 4624.107";" 2378.768";" 3235.727";" 1574.433";" 2803.858";"  890.560";" 3203.782";" 2377.004";" 1777.042";" 4439.115";" 2741.429";" 2211.288";" 3480.005";" 2585.044";" 3609.385";" 1498.942";" 9800.225";" 5033.171";" 2780.160";" 5554.641";" 4616.753";" 3434.961";" 3829.551";" 4442.068";" 2986.460";"  913.253";" 2494.679";" 3989.399";"  861.620";" 5217.021";"  196.354";"  220.796";"  307.457";"  190.520";"  107.993";"  726.598";" 4433.722";"15539.928";" 4544.625";" 6459.976";" 2661.640";"  139.807";"  308.462";"  551.711";" 5478.227";" 1189.370";" 3607.848";" 1456.342";" 3001.665";" 3386.365";" 3907.949";" 4077.291";" 3961.423";" 7113.038";" 1435.820";" 3536.629";" 1825.662";" 8274.715";" 6577.845";" 5377.798";" 2301.107";" 7282.651";"  260.707";"  154.492";"  427.730";" 6992.618"
"12am";" 4786.491";"11208.234";" 5485.193";" 3286.292";" 4167.176";" 4321.963";" 5409.195";" 2794.412";" 2415.192";" 2027.391";" 1257.751";" 2338.864";" 3943.810";" 2574.799";" 5962.774";" 2119.794";" 2898.330";" 1766.480";" 2285.921";" 2010.452";" 1644.418";" 2688.223";" 2694.182";" 3698.129";" 2829.540";" 1962.007";" 3894.901";" 1275.463";" 1815.545";" 3177.155";" 6259.478";" 1861.866";" 1936.781";"  579.782";" 9062.426";" 3818.936";" 2471.984";" 5771.647";" 4958.666";" 2698.021";" 3593.598";" 1361.956";" 3193.190";" 1133.734";" 3281.938";" 3290.680";" 2033.241";" 3846.188";" 2191.352";" 3383.607";" 3847.983";" 2671.572";" 3370.881";" 1426.853";" 9292.509";" 4666.152";" 3613.911";" 5438.616";" 3829.298";" 4176.171";" 4119.527";" 4579.033";" 3236.461";"  974.275";" 2301.085";" 3768.254";"  882.636";" 5396.471";"  196.354";"  220.796";"  307.457";"  243.804";"  107.993";"  794.645";" 5046.302";"15397.037";" 5059.300";" 7063.018";" 2607.645";"  118.330";"  308.462";"  688.578";" 5572.361";" 1144.716";" 3659.345";" 1448.583";" 2851.793";" 3386.668";" 3655.247";" 3534.192";" 4025.979";" 7165.353";" 1603.938";" 3687.608";" 2017.432";" 8576.201";" 6109.314";" 4896.848";" 2306.655";" 8144.495";"  342.496";"  154.492";"  427.730";" 6702.238"
"1pm";" 4338.460";"10788.330";" 5279.101";" 3363.127";" 4078.922";" 3939.461";" 6113.492";" 2859.535";" 2191.454";" 1865.276";" 1311.150";" 2342.489";" 3849.874";" 2510.179";" 6135.597";" 2299.095";" 2893.259";" 1466.990";" 2495.637";" 2440.240";" 1600.057";" 2615.205";" 2802.219";" 3950.838";" 2570.674";" 1831.966";" 3994.759";" 1202.922";" 1624.217";" 3390.106";" 6697.289";" 1596.138";" 2039.070";"  542.621";" 9187.607";" 4127.055";" 2610.235";" 5444.032";" 5141.356";" 2662.889";" 2932.879";"  977.059";" 3231.699";" 1006.140";" 3147.248";" 2542.069";" 1689.070";" 4154.940";" 2261.598";" 3298.974";" 3488.049";" 3057.812";" 3944.886";" 1330.549";" 9585.899";" 4856.391";" 3414.399";" 5470.362";" 4332.137";" 3620.017";" 3967.456";" 4692.490";" 3264.010";" 1080.285";" 2056.606";" 3767.789";"  943.822";" 5052.153";"  196.354";"  220.796";"  307.457";"  243.804";"   21.223";"  726.598";" 5414.252";"15854.712";" 4830.439";" 6491.525";" 2739.636";"  139.807";"  229.517";"  581.725";" 5208.530";" 1463.677";" 3683.539";" 1467.387";" 2897.754";" 2846.047";" 3234.022";" 4036.214";" 3864.868";" 7618.952";" 1657.960";" 3733.374";" 2219.480";" 8392.541";" 6685.455";" 4664.670";" 2290.757";" 8000.081";"  342.496";"  154.492";"  375.109";" 6664.561"
"2pm";" 4275.842";"10767.094";" 5955.193";" 3266.595";" 4200.419";" 3925.143";" 5938.906";" 3014.314";" 1871.781";" 1792.018";" 1805.499";" 2172.794";" 3919.988";" 2413.618";" 5796.970";" 2359.988";" 2706.355";" 1194.282";" 2402.342";" 2472.436";" 1447.624";" 2338.692";" 2799.390";" 4523.057";" 2909.661";" 1647.633";" 3768.371";" 1099.943";" 1729.026";" 3128.941";" 6640.766";" 1369.772";" 1918.880";"  532.730";" 8896.255";" 3789.026";" 3008.303";" 5376.260";" 5278.295";" 2285.159";" 2610.145";" 1225.131";" 3262.498";" 1122.447";" 3199.621";" 2879.557";" 1771.334";" 4516.678";" 2220.629";" 2804.518";" 3423.408";" 2808.438";" 4043.662";" 1193.489";" 9277.710";" 4527.499";" 2931.800";" 5298.339";" 4726.194";" 3430.267";" 3824.040";" 5034.564";" 3577.618";" 1099.952";" 2168.341";" 3924.959";"  805.610";" 5009.458";"  156.812";"  220.796";"  307.457";"  190.520";"   98.737";"  778.306";" 5336.818";"15186.336";" 5134.071";" 5747.178";" 2447.508";"  139.807";"  229.517";"  638.609";" 5324.704";" 1545.738";" 3553.881";" 1631.269";" 2871.206";" 2791.651";" 2842.789";" 4267.875";" 3709.995";" 7236.194";" 1844.021";" 3749.754";" 1945.925";" 8483.485";" 6814.694";" 4349.427";" 2410.522";" 8229.037";"  342.496";"  183.958";"  425.436";" 7496.947"
