"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666"
"4am";" 197.8704";" 384.7992";" 148.8550";" 670.4052";" 639.0677";" 570.9138";" 394.0287";" 477.9765";"  99.6643";" 483.2613";" 563.4417";" 530.7616";" 755.6484";" 379.1774";" 657.0469";" 110.7909";"  85.6197";" 175.7517";" 723.4949";" 674.3568";" 776.7163";" 584.3479";" 148.4986";" 271.2188";" 393.6018";" 365.6799";"1848.8168";" 395.4752";" 258.6681";" 334.1988";" 543.7487";" 564.8126";" 424.3257";" 280.3731";" 603.6566";" 462.0948";" 297.3548";"1177.5486";" 162.0222";" 349.4825";" 995.7604";" 597.9546";" 358.1982";" 195.5195";" 363.7988";" 244.2890";" 592.1784";" 213.6942";" 210.1525";" 413.3719";" 382.7458";" 374.4156";" 516.9863";" 270.9837";" 244.6611";" 228.1570";" 195.7670";"  51.9173";"  99.4607";" 360.2242";" 450.3053";" 764.4645";" 183.4753";" 783.9888";" 472.9134";" 672.9504"
"5am";" 197.8704";" 384.7992";" 148.8550";" 670.4052";" 639.0677";" 570.9138";" 394.0287";" 477.9765";"  99.6643";" 483.2613";" 563.4417";" 530.7616";" 755.6484";" 379.1774";" 657.0469";" 110.7909";"  85.6197";" 175.7517";" 723.4949";" 674.3568";" 776.7163";" 584.3479";" 148.4986";" 271.2188";" 393.6018";" 365.6799";"1848.8168";" 395.4752";" 258.6681";" 334.1988";" 543.7487";" 564.8126";" 424.3257";" 280.3731";" 603.6566";" 462.0948";" 297.3548";"1177.5486";" 162.0222";" 349.4825";" 995.7604";" 597.9546";" 358.1982";" 195.5195";" 363.7988";" 244.2890";" 592.1784";" 213.6942";" 210.1525";" 413.3719";" 382.7458";" 374.4156";" 516.9863";" 270.9837";" 244.6611";" 228.1570";" 195.7670";"  51.9173";"  99.4607";" 360.2242";" 450.3053";" 764.4645";" 183.4753";" 783.9888";" 472.9134";" 672.9504"
"6am";" 197.8704";" 384.7992";" 148.8550";" 670.4052";" 639.0677";" 570.9138";" 394.0287";" 477.9765";"  99.6643";" 483.2613";" 563.4417";" 530.7616";" 755.6484";" 379.1774";" 657.0469";" 110.7909";"  85.6197";" 175.7517";" 723.4949";" 674.3568";" 776.7163";" 584.3479";" 148.4986";" 271.2188";" 393.6018";" 365.6799";"1848.8168";" 395.4752";" 258.6681";" 334.1988";" 543.7487";" 564.8126";" 424.3257";" 280.3731";" 603.6566";" 462.0948";" 297.3548";"1177.5486";" 162.0222";" 349.4825";" 995.7604";" 597.9546";" 358.1982";" 195.5195";" 363.7988";" 244.2890";" 592.1784";" 213.6942";" 210.1525";" 311.1623";" 382.7458";" 300.4563";" 516.9863";" 270.9837";" 244.6611";" 228.1570";" 195.7670";"  51.9173";"  99.4607";" 360.2242";" 450.3053";" 764.4645";" 183.4753";" 783.9888";" 472.9134";" 672.9504"
"7am";" 197.8704";" 384.7992";" 148.8550";" 670.4052";" 639.0677";" 570.9138";" 394.0287";" 477.9765";" 162.5301";" 483.2613";" 563.4417";" 530.7616";" 813.9125";" 379.1774";" 657.0469";" 110.7909";"  85.6197";" 175.7517";" 763.8435";" 674.3568";" 713.8505";" 584.3479";" 148.4986";" 271.2188";" 364.3710";" 365.6799";"1960.4890";" 337.2111";" 258.6681";" 422.2124";" 543.7487";" 564.8126";" 376.2370";" 280.3731";" 603.6566";" 374.0812";" 297.3548";"1177.5486";" 162.0222";" 349.4825";" 907.8759";" 691.1118";" 142.2510";" 195.5195";" 363.7988";" 244.2890";" 592.1784";" 213.6942";" 210.1525";" 311.1623";" 382.7458";" 300.4563";" 516.9863";" 270.9837";" 244.6611";" 228.1570";" 195.7670";"  51.9173";"  99.4607";" 360.2242";" 450.3053";" 764.4645";" 183.4753";" 783.9888";" 472.9134";" 672.9504"
"8am";" 197.8704";" 384.7992";" 148.8550";" 758.8920";" 639.0677";" 478.9923";" 485.9502";" 477.9765";"  99.6643";" 483.2613";" 563.4417";" 530.7616";" 830.4713";" 379.1774";" 657.0469";" 110.7909";"  85.6197";" 305.1812";" 763.8435";" 585.8700";" 776.7163";" 584.3479";" 148.4986";" 271.2188";" 411.9262";" 365.6799";"1888.5802";" 395.4752";" 258.6681";" 334.1988";" 543.7487";" 564.8126";" 376.2370";" 232.8179";" 603.6566";" 462.0948";" 297.3548";"1010.0193";" 162.0222";" 473.6920";" 907.8759";" 597.9546";" 235.4082";" 146.0695";" 363.7988";" 330.2133";" 506.2541";" 213.6942";" 253.4723";" 311.1623";" 382.7458";" 300.4563";" 412.3310";" 319.0724";" 244.6611";" 277.6070";"  66.3375";"  51.9173";"  99.4607";" 360.2242";" 347.3302";" 660.3269";" 183.4753";" 886.9639";" 472.9134";" 604.3095"
"9am";" 176.2732";" 504.2415";" 148.8550";" 795.6833";" 602.8004";" 478.9923";" 430.7569";" 477.9765";"  99.6643";" 483.2613";" 563.4417";" 530.7616";" 915.4417";" 441.9099";" 728.9557";" 290.3357";" 217.9122";" 370.6567";" 698.3680";" 585.8700";" 863.2583";" 584.3479";" 148.4986";" 248.7076";" 463.6147";" 365.6799";"1661.3784";" 321.1002";" 258.6681";" 334.1988";" 469.7621";" 509.1977";" 282.8287";" 252.6096";" 603.6566";" 548.9187";" 297.3548";"1010.0193";" 162.0222";" 473.6920";"1051.7965";" 597.9546";" 177.4530";" 145.4355";" 363.7988";" 330.2133";" 552.7449";" 167.2034";" 408.2812";" 311.1623";" 295.9219";" 300.4563";" 412.3310";" 268.9188";" 244.6611";" 278.2410";"  66.3375";"  51.9173";"   0.0000";" 297.6354";" 347.3302";" 509.0172";" 183.4753";" 886.9639";" 414.6075";" 672.9504"
"10am";" 394.2105";" 717.0133";" 148.8550";" 862.2058";" 509.7825";" 570.9138";" 335.1388";" 176.7682";" 199.1250";" 483.2613";" 486.4528";" 503.4127";" 827.5572";" 307.9318";" 644.4367";" 373.1980";" 178.0948";" 236.4828";" 846.2849";" 567.1625";"1013.6078";" 622.8930";" 148.4986";" 271.2188";" 655.0911";" 331.5107";"1606.5260";" 277.0783";" 265.9676";" 422.2124";" 543.7487";" 516.4486";" 330.9174";" 230.0984";" 603.6566";" 374.0812";" 297.3548";"1134.2288";" 162.0222";" 405.0974";"1052.8679";" 534.8910";" 177.4530";" 145.4355";" 363.7988";" 290.7798";" 592.1784";" 120.7126";" 454.7720";" 311.1623";" 490.5573";" 594.6865";" 530.5347";" 220.8301";" 244.6611";" 278.2410";"  66.3375";"  51.9173";"   0.0000";" 297.6354";" 347.3302";" 611.9923";" 183.4753";" 489.7586";" 414.6075";" 494.3942"
"11am";" 471.7689";" 549.1982";" 148.8550";" 829.4982";" 546.0498";" 570.9138";" 335.1388";" 283.1803";"  99.6643";" 483.2613";" 563.4417";" 503.4127";" 755.6484";" 342.4492";" 644.4367";" 373.1980";" 178.0948";" 334.7567";" 846.2849";" 567.5536";"1091.9179";" 559.2210";" 148.4986";" 271.2188";" 442.0175";" 331.5107";"1606.5260";" 218.8142";" 265.9676";" 485.2760";" 543.7487";" 397.9679";" 330.9174";" 293.7704";" 603.6566";" 374.0812";" 235.3216";"1134.2288";" 162.0222";" 349.4825";" 891.5304";" 471.8274";" 177.4530";" 195.5195";" 363.7988";" 244.2890";" 592.1784";" 213.6942";" 311.7364";" 311.1623";" 490.5573";" 300.4563";" 385.4797";" 375.6390";" 244.6611";" 228.1570";"  66.3375";"  51.9173";"  99.4607";" 360.2242";" 450.3053";" 509.0172";" 183.4753";" 783.9888";" 414.6075";" 736.0140"
