"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"4pm";"5.3146853";"3.5335689";"3.5916824";"6.0000000";"4.6153846";"3.3730159";"1.1520737";"1.0638298";"3.3726813";"3.0232558";"2.4299065";"0.7978723";"0.8130081";"1.8131102";"5.0691244";"4.4496487";"1.0830325";"3.3333333";"1.4527845";"0.5089059";"1.5822785"
"5pm";"5.0632911";"3.6429872";"2.7343750";"5.2930057";"5.2631579";"3.9252336";"0.4282655";"0.8080808";"2.2598870";"4.1758242";"2.1352313";"0.6976744";"0.7662835";"1.6638935";"4.7717842";"5.1334702";"0.6644518";"3.7698413";"1.3274336";"0.6818182";"1.0810811"
"6pm";"4.7543582";"3.6563071";"1.9685039";"5.7581574";"5.0813008";"3.8745387";"0.6185567";"0.7905138";"2.0220588";"3.9823009";"2.1352313";"0.9367681";"0.7843137";"1.8242123";"4.6000000";"4.8780488";"0.6472492";"3.1496063";"1.4957265";"0.6681514";"1.0389610"
"7pm";"4.6698873";"3.4358047";"2.1912351";"6.0606061";"4.3912176";"3.9923954";"0.4219409";"0.5952381";"1.9469027";"4.0425532";"2.2530329";"0.6833713";"0.7692308";"1.3377926";"4.5816733";"4.7808765";"0.6079027";"3.5502959";"1.0526316";"0.6637168";"1.0471204"
"8pm";"4.0268456";"3.3864542";"2.2267206";"5.8161351";"4.2283298";"4.0366972";"0.6160164";"0.7547170";"1.8835616";"3.9045553";"2.3090586";"0.6451613";"0.7547170";"1.3605442";"4.8076923";"4.9212598";"0.5952381";"3.6893204";"1.2244898";"0.6479482";"1.0309278"
"9pm";"4.1591320";"3.7815126";"2.7542373";"5.5258467";"4.0449438";"3.8817006";"0.4032258";"0.7462687";"1.9607843";"3.4334764";"2.5500911";"0.8196721";"0.7092199";"1.5358362";"4.8598131";"4.7619048";"0.5763689";"3.6121673";"1.1976048";"0.6276151";"0.9569378"
"10pm";"4.2671614";"3.8379531";"2.7718550";"5.3667263";"4.0094340";"3.8745387";"0.4008016";"1.1009174";"1.6216216";"3.4188034";"2.4253731";"0.7968127";"0.6968641";"1.0050251";"4.7619048";"4.5955882";"0.5633803";"3.6121673";"1.1928429";"0.6185567";"0.9280742"
"11pm";"4.2910448";"3.9215686";"2.7426160";"5.3475936";"4.0476190";"3.6968577";"0.3868472";"1.0849910";"1.8083183";"3.2751092";"2.8625954";"0.7874016";"0.6896552";"1.0152284";"4.6594982";"4.6125461";"0.5494505";"3.5849057";"1.1928429";"0.6048387";"0.9153318"
"12pm";"4.3314501";"3.8709677";"2.7368421";"5.3285968";"4.0963855";"3.6900369";"0.3861004";"1.0810811";"1.8281536";"3.4934498";"2.8735632";"0.7843137";"0.6825939";"1.0118044";"4.6594982";"4.6210721";"0.5434783";"3.5781544";"1.2024048";"0.6036217";"0.9153318"
"1am";"4.1587902";"3.8709677";"2.7368421";"5.3285968";"4.0767386";"3.7037037";"0.3861004";"1.0791367";"1.8382353";"3.4934498";"2.8625954";"0.7827789";"0.6802721";"1.0135135";"4.6678636";"4.6210721";"0.5420054";"3.5647280";"1.2024048";"0.6012024";"0.9153318"
"2am";"4.1745731";"3.8876890";"2.7253669";"5.3191489";"4.0669856";"3.7037037";"0.3861004";"1.0830325";"1.8382353";"3.4934498";"2.8571429";"0.7827789";"0.6802721";"1.0152284";"4.6678636";"4.6210721";"0.5420054";"3.5514019";"1.2048193";"0.6024096";"0.9153318"
"3am";"4.1904762";"3.8876890";"2.7196653";"5.3285968";"4.0669856";"3.6968577";"0.3861004";"1.0830325";"1.8450185";"3.4782609";"2.8680688";"0.7827789";"0.6802721";"1.0169492";"4.6678636";"4.6210721";"0.5420054";"3.5580524";"1.2048193";"0.5988024";"0.9153318"
