"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";" 97.94034";" 99.24612";" 96.03717";"100.00000";" 99.36446";"100.00000";" 98.49833";" 99.64829";" 98.89492";" 97.41010";" 95.02453";"100.00000";" 99.08158";" 99.54418";" 97.05405";" 98.64054";"100.00000";" 95.23736";" 98.90174";" 99.25667";" 98.36708";" 99.56851";" 96.25120";" 96.03421";" 99.42404";" 98.47250";" 95.76149";" 98.56750";"100.00000";" 96.96858"
"5am";" 98.44364";" 99.24822";" 96.02132";"100.00000";" 99.36445";"100.00000";" 96.51525";" 99.64537";" 97.66224";" 99.22654";" 92.71644";" 98.64707";" 98.09808";" 99.48684";" 97.65079";" 93.36106";"100.00000";" 83.57842";" 94.75779";" 98.77292";" 96.78339";" 99.54926";" 96.21464";" 95.29198";" 99.41184";" 93.88131";" 92.98019";" 97.53760";"100.00000";" 96.13462"
"6am";"94.77550";"99.23121";"94.28482";"98.44477";"96.44878";"98.31437";"96.79314";"99.29437";"88.77781";"98.33168";"90.78776";"96.90330";"96.17710";"97.78047";"93.47725";"92.13868";"95.97373";"81.19962";"93.13280";"95.69918";"94.35930";"98.12393";"94.65993";"90.99506";"97.78486";"93.88131";"90.50107";"89.71037";"97.54479";"90.17619"
"7am";"82.08857";"94.84427";"74.42288";"88.41173";"85.74360";"89.26015";"91.03684";"92.40437";"64.82654";"90.51270";"50.47727";"79.84651";"67.15085";"72.93288";"71.54567";"58.65911";"82.03231";"60.53337";"81.20274";"86.14186";"68.20573";"89.32872";"81.84949";"74.00464";"85.06491";"85.26767";"83.60810";"84.84940";"89.74413";"74.47248"
"8am";"68.06351";"75.17232";"60.99928";"66.31118";"76.18164";"69.69922";"78.27693";"87.25137";"51.69887";"69.61282";"34.39302";"55.20966";"37.52978";"55.15535";"56.31562";"32.90053";"71.22171";"43.38085";"58.84816";"66.27507";"55.85472";"76.41319";"65.98984";"57.80786";"72.07878";"72.10972";"70.33988";"68.28305";"82.68031";"53.07355"
"9am";"65.14367";"69.71469";"54.92879";"62.36610";"69.36233";"69.40035";"74.65352";"79.43056";"40.67749";"64.68695";"26.23823";"48.03822";"27.25166";"54.70328";"48.97187";"27.28965";"66.77894";"40.93051";"51.65349";"58.35511";"45.23845";"71.79154";"62.23223";"46.15725";"65.35750";"64.66016";"61.67344";"62.92551";"80.55595";"48.28462"
"10am";"60.25016";"67.76156";"47.04139";"60.05681";"63.78738";"69.10049";"74.03459";"65.57275";"39.34093";"60.44046";"24.12278";"39.69019";"24.89465";"52.05145";"47.20745";"20.01025";"63.58888";"36.83132";"47.05961";"52.93179";"39.99077";"65.81395";"61.51165";"41.48336";"62.51989";"64.69887";"58.65229";"58.98016";"77.64100";"43.79723"
"11am";"61.12415";"69.93839";"52.89678";"64.01170";"66.75935";"69.39404";"76.50937";"77.55100";"44.45936";"66.17139";"27.02457";"43.49080";"29.18316";"65.73459";"56.83753";"28.94755";"65.84260";"42.04501";"49.49412";"62.37996";"47.44441";"72.40991";"61.11718";"51.27541";"70.49363";"68.58963";"66.90096";"60.64825";"78.88332";"46.79828"
