"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142";"2.66560995864142"
"max";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177";"65.2620497562177"
"4am";"34.79375";"40.92837";"49.36522";"54.24841";"47.99859";"47.32454";"49.26686";"53.74341";"55.14763";"51.42957";"44.85733";"48.85443";"58.38463";"49.79588";"45.95203";"47.36779";"51.49415";"51.23127";"61.91296";"56.61296";"47.45839";"37.06956";"51.29536";"53.32489";"53.74582";"47.43331";"57.25103";"57.91210";"54.06631";"48.65706";"43.31352";"52.31038";"45.04243";"55.21185";"60.52689";"53.05214";"46.42529";"54.63734";"53.20148";"50.20763";"60.38786"
"5am";"35.27917";"40.14555";"49.87286";"54.90089";"46.45232";"47.92581";"47.54838";"53.21046";"55.34586";"50.42107";"46.00434";"50.76148";"57.04308";"50.78638";"44.56537";"48.21890";"51.85680";"49.40652";"61.18243";"56.94563";"46.77463";"37.10135";"51.17165";"52.71506";"53.85719";"48.06311";"55.99877";"56.07362";"55.98064";"46.68055";"43.87496";"51.15009";"44.20183";"54.56099";"59.01831";"53.26132";"46.37485";"52.92071";"53.45269";"49.24569";"60.27461"
"6am";"36.40758";"39.68197";"50.77011";"54.22131";"46.47995";"44.63434";"46.74996";"53.99864";"55.78720";"51.79763";"44.13674";"50.28003";"57.22235";"51.40056";"45.11930";"47.69954";"52.12342";"48.76100";"61.71406";"58.19924";"44.17101";"35.27441";"49.96278";"52.42766";"51.97619";"49.28292";"54.46293";"54.04980";"58.60830";"50.41869";"46.80027";"51.05106";"43.48277";"51.86338";"56.94766";"54.27131";"47.52235";"53.63772";"55.09957";"50.04255";"60.33802"
"7am";"39.16697";"29.20330";"53.11895";"45.49137";"49.02165";"36.80433";"45.14880";"52.24930";"57.66566";"54.55749";"41.26454";"51.79226";"56.45339";"53.44500";"47.13127";"49.58574";"57.18089";"46.82877";"61.17271";"59.55873";"34.96390";"33.28520";"52.84079";"55.89390";"61.48809";"47.86383";"56.30739";"51.31751";"61.29317";"53.78849";"50.79309";"46.68598";"42.79191";"50.13463";"54.94639";"57.13466";"43.67390";"53.94894";"53.69370";"51.29992";"61.84960"
"8am";"47.72993";"28.62842";"45.14563";"40.51789";"50.76041";"38.76567";"49.13475";"51.80907";"59.04380";"53.69560";"42.50788";"51.64117";"54.74858";"54.18285";"47.26261";"54.94327";"52.99097";"50.94346";"59.37084";"61.42317";"36.25697";"33.91513";"50.35076";"58.45376";"59.73408";"46.63950";"54.28395";"49.90678";"61.91955";"53.05629";"51.76369";"48.18026";"42.34469";"50.26861";"51.47842";"56.21828";"44.52738";"54.64267";"54.44541";"53.46707";"62.65510"
"9am";"46.75038";"31.34125";"44.89031";"39.06212";"52.28378";"39.77519";"49.12458";"53.11768";"59.08159";"55.69117";"43.70966";"49.86312";"58.08726";"56.79310";"47.54148";"54.35704";"50.59593";"50.78406";"60.17362";"61.38699";"35.08375";"35.15777";"53.72775";"57.68027";"62.11066";"44.01333";"52.21197";"49.58858";"60.97305";"54.90976";"48.51168";"51.74661";"43.16527";"49.97286";"51.73717";"57.21191";"40.11872";"54.62551";"54.10365";"53.46455";"58.90885"
"10am";"45.20556";"29.99120";"46.84450";"39.39691";"55.80641";"43.54506";"45.57382";"52.60664";"57.03309";"56.95389";"43.98515";"48.43417";"55.40816";"54.28745";"47.17190";"54.81275";"50.47928";"52.47643";"57.96184";"63.97326";"33.77290";"33.65186";"56.08782";"59.32334";"63.14584";"45.00640";"49.27391";"51.64897";"60.79976";"55.77646";"49.99688";"50.82496";"40.15629";"50.99500";"51.99249";"58.42225";"41.83088";"51.07570";"54.62554";"53.32237";"59.45696"
"11am";"43.53022";"30.36049";"41.19325";"40.08896";"53.26347";"44.39133";"51.28608";"51.38615";"60.35302";"54.60947";"44.43919";"51.17403";"55.58045";"53.21866";"45.70439";"50.76723";"51.69520";"53.03889";"55.67344";"62.42772";"36.50234";"31.63373";"53.27324";"56.60041";"61.41386";"45.65612";"55.52672";"49.95584";"61.01063";"53.26020";"48.28596";"51.26085";"41.35559";"56.21314";"52.47399";"57.50748";"41.25181";"53.90002";"58.70768";"54.49423";"60.58240"
