"district","hour","act1","act2","act3","act4","act5"
"001","4am",14452.6,200.61547,0,0,332.73351
"002","4am",8988.563,203.71717,0,0,67.65292
"003","4am",13314.062,192.96124,0,0,177.2512
"004","4am",13697.907,215.51482,0,0,0
"005","4am",8348.152,38.08888,0,0,0
"006","4am",12381.673,733.8295,0,0,82.02493
"007","4am",7461.057,169.66843,0,0,147.1592
"008","4am",7679.84,172.62949,0,0,129.3132
"009","4am",8917.354,196.79744,0,0,0
"010","4am",11070.184,117.50577,0,0,0
"011","4am",5310.555,109.265,0,0,0
"012","4am",10737.256,495.93887,0,0,0
"013","4am",9662.642,254.54078,0,0,0
"014","4am",7507.82,196.40458,147.4953,0,0
"015","4am",6669.395,698.93739,0,0,0
"016","4am",8818.369,84.18702,0,0,43.04829
"017","4am",13825.15,0,0,0,0
"018","4am",7609.051,0,0,0,0
"019","4am",10999.75,212.01998,0,0,0
"020","4am",9022.502,57.61202,0,0,0
"021","4am",4417.398,0,0,0,26.29508
"022","4am",3395.632,68.14728,0,0,0
"023","4am",3209.127,0,0,0,0
"024","4am",4094.525,0,0,0,158.375
"025","4am",4961.525,0,0,0,0
"026","4am",3522.827,0,0,0,0
"027","4am",3754.867,0,0,0,0
"028","4am",4803.282,0,0,0,0
"001","5am",14421.483,235.39552,0,0,332.73351
"002","5am",8988.563,203.71717,0,0,67.65292
"003","5am",13179.335,279.59326,0,0,177.2512
"004","5am",13622.437,368.81464,0,0,0
"005","5am",8194.797,135.583,0,0,0
"006","5am",12381.673,642.53151,0,0,82.02493
"007","5am",7339.074,230.66004,0,0,147.1592
"008","5am",7570.676,255.7783,0,0,129.3132
"009","5am",8868.369,275.47827,0,0,0
"010","5am",10992.276,325.46094,0,0,0
"011","5am",5172.97,109.265,0,0,0
"012","5am",10570.025,532.9865,0,0,0
"013","5am",9662.642,231.34894,0,0,0
"014","5am",7507.82,312.61035,147.4953,0,0
"015","5am",6633.446,1007.91507,0,0,0
"016","5am",8691.316,319.56208,0,0,43.04829
"017","5am",13742.216,0,0,75.46977,0
"018","5am",7478,0,0,0,0
"019","5am",10888.415,266.1029,0,0,0
"020","5am",8731.857,57.61202,0,0,0
"021","5am",4389.433,0,0,26.29508,0
"022","5am",3374.473,68.14728,0,0,0
"023","5am",3158.222,0,0,0,0
"024","5am",4005.96,29.47817,0,0,158.375
"025","5am",4928.58,0,0,0,0
"026","5am",3522.827,0,0,0,0
"027","5am",3728.153,0,0,0,0
"028","5am",4773.803,26.71495,0,0,0
"001","6am",14111.401,348.0888,0,0,332.73351
"002","6am",8765.293,410.69145,26.13763,0,67.65292
"003","6am",12747.623,550.98312,0,128.46346,177.2512
"004","6am",13172.623,437.74537,0,81.06646,0
"005","6am",7743.787,217.70945,0,0,0
"006","6am",11542.612,1763.17898,87.0425,0,82.02493
"007","6am",7107.727,437.53922,0,0,0
"008","6am",7118.138,208.36431,48.98546,0,129.3132
"009","6am",8299.415,357.59378,0,0,0
"010","6am",10658.781,417.68147,0,0,152.1744
"011","6am",5070.17,109.265,0,0,0
"012","6am",10239.785,1003.06869,0,0,46.5201
"013","6am",9475.827,231.34894,0,0,0
"014","6am",7299.241,969.14166,147.4953,0,0
"015","6am",6512.778,1246.91017,0,74.09526,0
"016","6am",8119.702,666.19472,0,0,108.25221
"017","6am",13408.286,198.73594,0,0,0
"018","6am",7063.19,0,0,0,0
"019","6am",10656.591,323.35505,0,0,0
"020","6am",8185.163,197.36987,0,0,0
"021","6am",4248.237,101.48178,0,0,0
"022","6am",3203.943,89.30644,0,0,0
"023","6am",2872.184,0,0,0,0
"024","6am",3658.226,67.48647,0,0,158.375
"025","6am",4795.442,75.27408,0,0,0
"026","6am",3390.741,116.01996,0,0,0
"027","6am",3454.761,0,0,0,0
"028","6am",4569.533,83.51674,0,0,0
"001","7am",12400.59,1132.48434,637.19805,93.65298,332.73351
"002","7am",7419.785,1465.43863,758.03304,0,116.72258
"003","7am",9811.847,2582.0981,2503.35989,22.17819,177.2512
"004","7am",10130.747,1823.44875,480.09252,0,0
