"district","hour","act1","act2","act3","act4","act5"
"001","4am",96.44101,1.3386904,0,0,2.2203032
"002","4am",97.06942,2.1999854,0,0,0.7305984
"003","4am",97.29461,1.4100948,0,0,1.2952912
"004","4am",98.45103,1.5489707,0,0,0
"005","4am",98.89996,0.4512362,0,0,0
"006","4am",93.81813,5.560356,0,0,0.6215174
"007","4am",95.33497,2.1679684,0,0,1.8803527
"008","4am",96.2171,2.1627937,0,0,1.6201042
"009","4am",97.84075,2.1592514,0,0,0
"010","4am",98.94969,1.0503131,0,0,0
"011","4am",97.98397,2.0160265,0,0,0
"012","4am",95.58506,4.4149407,0,0,0
"013","4am",97.43334,2.5666643,0,0,0
"014","4am",95.62007,2.5014212,1.878509,0,0
"015","4am",90.51431,9.485693,0,0,0
"016","4am",98.57768,0.9410993,0,0,0.4812228
"017","4am",100,0,0,0,0
"018","4am",100,0,0,0,0
"019","4am",98.10895,1.8910482,0,0,0
"020","4am",99.36551,0.6344857,0,0,0
"021","4am",99.40826,0,0,0,0.5917393
"022","4am",98.03257,1.9674256,0,0,0
"023","4am",100,0,0,0,0
"024","4am",96.27607,0,0,0,3.7239299
"025","4am",100,0,0,0,0
"026","4am",100,0,0,0,0
"027","4am",100,0,0,0,0
"028","4am",100,0,0,0,0
"001","5am",96.20985,1.570391,0,0,2.2197606
"002","5am",96.5661,2.1885782,0,0,0.7268101
"003","5am",96.64976,2.0503783,0,0,1.2998597
"004","5am",97.36396,2.6360375,0,0,0
"005","5am",97.72993,1.6169427,0,0,0
"006","5am",94.47166,4.9024894,0,0,0.6258469
"007","5am",95.104,2.9890274,0,0,1.9069748
"008","5am",95.15959,3.2150047,0,0,1.6254019
"009","5am",96.98728,3.0127174,0,0,0
"010","5am",97.12433,2.8756715,0,0,0
"011","5am",97.93146,2.0685373,0,0,0
"012","5am",95.19962,4.8003778,0,0,0
"013","5am",97.66172,2.3382774,0,0,0
"014","5am",94.22553,3.9233593,1.851113,0,0
"015","5am",86.80974,13.1902554,0,0,0
"016","5am",95.99499,3.5295414,0,0,0.4754654
"017","5am",99.45382,0,0,0.5461824,0
"018","5am",100,0,0,0,0
"019","5am",97.61439,2.3856065,0,0,0
"020","5am",99.34453,0.6554664,0,0,0
"021","5am",99.40451,0,0,0.5954869,0
"022","5am",98.02048,1.9795179,0,0,0
"023","5am",100,0,0,0,0
"024","5am",95.52071,0.7028965,0,0,3.7763958
"025","5am",100,0,0,0,0
"026","5am",100,0,0,0,0
"027","5am",100,0,0,0,0
"028","5am",99.4435,0.5565014,0,0,0
"001","6am",95.39743,2.353188,0,0,2.2493813
"002","6am",94.55778,4.430436,0.2819662,0,0.7298227
"003","6am",93.70275,4.05006,0,0.9442843,1.3029037
"004","6am",96.21068,3.19722,0,0.5920961,0
"005","6am",96.60097,2.715848,0,0,0
"006","6am",85.66036,13.084954,0.6459623,0,0.6087257
"007","6am",93.6024,5.762,0,0,0
"008","6am",94.84779,2.776414,0.6527216,0,1.723073
"009","6am",95.86932,4.130685,0,0,0
"010","6am",93.72287,3.672681,0,0,1.3380725
"011","6am",97.89041,2.109593,0,0,0
"012","6am",90.32662,8.848213,0,0,0.4103605
"013","6am",97.61672,2.383278,0,0,0
"014","6am",86.73178,11.515633,1.7525836,0,0
"015","6am",83.13707,15.917088,0,0.9458426,0
"016","6am",91.29262,7.490258,0,0,1.2171171
"017","6am",98.53946,1.46054,0,0,0
"018","6am",100,0,0,0,0
"019","6am",97.05504,2.94496,0,0,0
"020","6am",97.64546,2.354537,0,0,0
"021","6am",97.66693,2.333066,0,0,0
"022","6am",97.2882,2.711803,0,0,0
"023","6am",100,0,0,0,0
"024","6am",94.18495,1.737511,0,0,4.077534
"025","6am",98.45456,1.545442,0,0,0
"026","6am",96.69154,3.308465,0,0,0
"027","6am",100,0,0,0,0
"028","6am",98.20512,1.794882,0,0,0
"001","7am",84.03563,7.674557,4.3181284,0.6346623,2.25485
"002","7am",75.56048,14.923512,7.7195422,0,1.1886617
"003","7am",64.65026,17.013445,16.4946388,0.1461321,1.1679082
"004","7am",81.47428,14.664682,3.8610375,0,0
"005","7am",69.21417,10.28689,19.7155927,0,0.7833507
"006","7am",65.40371,22.764818,8.8165048,0,1.8102768
"007","7am",80.77844,15.261951,2.9741256,0,0
"008","7am",88.60534,8.563675,1.8955687,0.9354174,0
"009","7am",85.30448,13.957336,0.738186,0,0
"010","7am",76.62865,17.060641,2.9820636,0,0.815762
"011","7am",93.20344,6.796557,0,0,0
"012","7am",69.90395,23.841166,5.2951485,0.1167136,0.3954139
"013","7am",83.57863,15.690351,0.2515839,0,0.4794373
"014","7am",56.03707,34.545918,7.8006354,0,0
"015","7am",60.03399,36.008571,2.9827876,0,0.9746562
"016","7am",71.95901,22.408812,3.6732223,0,1.958957
"017","7am",77.70691,16.939144,2.4944395,0,0.8021214
"018","7am",95.75775,4.242251,0,0,0
"019","7am",89.80103,9.222143,0.9768237,0,0
"020","7am",92.2144,6.378046,0,0,0
"021","7am",87.20882,10.854372,0,0,0
"022","7am",94.79331,5.206686,0,0,0
"023","7am",93.87511,2.064285,0,0,0
"024","7am",81.82898,6.326831,5.812219,1.4809225,4.5510467
"025","7am",90.36982,4.993465,0,0,0
"026","7am",87.76746,10.679443,0,0,0
"027","7am",95.05212,4.947877,0,0,0
"028","7am",91.07322,8.926779,0,0,0
"001","8am",46.99889,37.71165,9.367964,0.2826475,4.3663104
"002","8am",44.62131,34.41741,18.610143,0.3559207,1.3668282
"003","8am",40.86217,36.49047,20.137684,0.473848,0.9948553
"004","8am",57.93657,30.92478,7.217311,0.8288242,1.7841296
"005","8am",36.95894,23.60105,37.021569,1.3384807,1.0799536
"006","8am",42.82336,35.30399,17.051204,1.1473844,2.7853093
"007","8am",61.66014,23.39446,9.79827,1.3965484,1.6014317
"008","8am",73.05005,17.3845,2.783747,3.6534456,1.6421687
"009","8am",69.11862,21.93139,7.366414,0.7953688,0
"010","8am",55.45844,33.75411,4.016757,0.4762239,4.0730468
"011","8am",59.49979,28.67508,0,4.0142849,6.8144333
"012","8am",39.52511,51.14346,6.220536,0,2.4171039
"013","8am",60.54007,29.88708,1.128697,3.165682,2.8376885
"014","8am",43.20436,45.98801,6.994422,0.6925064,0.6175868
"015","8am",39.44898,52.98666,4.142414,1.3800674,2.0418807
"016","8am",52.29384,37.97757,2.399438,0,3.5827799
"017","8am",55.66737,26.93157,6.507399,4.3406048,4.579948
"018","8am",82.1768,11.229,0,3.75971,0.645938
"019","8am",78.65552,17.02393,1.130945,0,3.1896018
"020","8am",81.64422,14.29859,0,0,0.749992
"021","8am",77.64106,18.58776,0,0,0.7009702
"022","8am",87.36836,10.09078,0,0,0.8832943
"023","8am",88.67676,5.72887,0,1.2109032,4.3834713
"024","8am",69.38634,13.71208,6.971305,0,8.521809
"025","8am",82.65326,16.30757,0,0,0
"026","8am",73.94176,22.64538,0,0,0
"027","8am",77.38986,15.78798,0,0,2.6233907
"028","8am",70.22698,24.34268,0,1.1832264,0.7952032
"001","9am",37.41698,38.178555,10.004907,4.0330348,10.3665284
"002","9am",32.79931,37.945908,22.204579,1.6992093,5.3509895
"003","9am",39.34239,36.554279,20.259557,0.5081681,2.4430112
"004","9am",50.56533,31.37342,8.365407,4.3060723,4.4033578
"005","9am",26.40114,25.669049,43.662114,0.9680578,2.5488758
"006","9am",33.45497,38.216861,18.566263,3.2335731,4.5409139
"007","9am",53.85411,26.767138,9.991926,6.8218028,1.7798716
"008","9am",64.4934,21.202306,2.648141,6.368117,4.5779309
"009","9am",61.69555,23.891732,8.915698,2.5931188,2.9038993
"010","9am",43.42141,39.038484,4.494014,0,9.0804194
"011","9am",59.54937,36.509012,0,2.9804899,0.9611308
"012","9am",34.05976,55.595416,6.886349,1.57264,1.8858305
"013","9am",54.80823,34.836497,1.224305,6.3290583,2.8019135
"014","9am",37.9844,48.977236,7.660916,2.0005654,2.8442953
"015","9am",32.42901,55.298227,4.927479,3.926802,2.3955904
"016","9am",45.72352,45.773422,2.527599,2.914084,3.0613742
"017","9am",51.20116,27.527743,6.577821,8.7437568,5.9495162
"018","9am",74.18607,15.88146,0,2.0718874,7.8605819
"019","9am",75.01261,18.03605,1.208665,1.616458,4.1262214
"020","9am",80.57262,15.388798,0,0,3.3417161
"021","9am",71.35587,21.219341,2.265763,2.1472774,1.8899952
"022","9am",85.87812,10.026111,0,0,4.095766
"023","9am",90.3709,5.953819,0,2.647921,1.0273627
"024","9am",63.06129,16.31487,7.571243,1.4246948,11.6279015
"025","9am",78.47847,18.468422,0,0,3.0531117
"026","9am",74.78202,23.453327,0,0,1.7646568
"027","9am",77.3386,19.65748,0,0,3.0039225
"028","9am",67.09083,24.788752,0,5.1169644,3.0034536
"001","10am",31.36358,40.604117,9.518825,6.1353478,12.161133
"002","10am",32.98254,38.154193,22.252263,1.0447642,4.894055
"003","10am",36.80576,35.78668,20.225813,1.4188192,4.12717
"004","10am",45.5814,33.607551,8.260398,4.2006052,6.726524
"005","10am",24.37769,25.562846,47.272369,0.8352841,1.95181
"006","10am",31.16617,39.786801,17.911034,2.0170043,7.245715
"007","10am",55.15821,26.242608,10.105239,4.2382042,3.461687
"008","10am",58.75599,20.508896,2.750073,12.8983914,5.086649
"009","10am",56.59533,27.001535,7.395414,4.2875724,3.616062
"010","10am",42.34667,39.593658,4.456333,0.4762724,10.503948
"011","10am",44.44047,35.182551,0,17.2425002,3.134475
"012","10am",32.41731,55.939591,6.888264,1.8016592,2.953177
"013","10am",57.57402,33.17501,1.231662,3.4367348,3.043138
"014","10am",31.63113,50.282126,7.840844,3.442837,5.480278
"015","10am",28.10004,54.694953,4.844922,6.4140319,3.62162
"016","10am",41.98288,46.760443,3.215298,3.0227857,5.018595
"017","10am",48.64511,28.718959,6.869726,6.3193374,7.26369
"018","10am",80.93886,12.583978,0,0,6.477167
"019","10am",74.92552,18.88744,1.210345,0,4.976698
"020","10am",74.54327,18.498704,0,1.7514768,4.486529
"021","10am",70.81339,20.057111,2.141662,4.8793575,0
"022","10am",84.43803,11.199616,0,0,4.362354
"023","10am",89.44453,6.517323,0,1.0166615,3.021484
"024","10am",68.6917,16.515187,7.78188,5.4267854,1.584449
"025","10am",70.76008,17.702922,0,2.0219442,9.515058
"026","10am",71.83603,25.364974,0,0.8661312,1.932861
"027","10am",73.42557,22.046729,0,0,4.527705
"028","10am",65.69264,26.446426,0,4.0711118,3.107039
"001","11am",31.20719,41.019584,9.238948,3.5412847,13.3134378
"002","11am",34.37848,35.174986,20.894261,0.7256211,7.7670471
"003","11am",37.90175,36.236386,19.864623,0.678557,2.8583678
"004","11am",47.69968,33.337348,9.185883,5.6805891,3.7086089
"005","11am",28.43252,22.704026,45.520277,0,3.3431727
"006","11am",33.67084,39.29083,17.990109,1.9127543,5.7857279
"007","11am",57.35327,26.686442,9.759831,0.5155658,4.0890086
"008","11am",63.61914,20.444887,2.801324,6.5070464,5.4776172
"009","11am",62.19465,23.875015,7.066298,3.5628095,3.3012282
"010","11am",45.06581,38.84505,4.596276,0,8.2974561
"011","11am",48.5135,37.814204,0,10.7992906,2.8730095
"012","11am",30.89994,52.272103,6.877246,1.8873477,5.2355241
"013","11am",62.78971,29.174644,1.223973,0.8683815,3.0906201
"014","11am",37.86844,45.424723,7.131191,6.4121316,1.237995
"015","11am",32.47089,54.141992,3.919753,2.3423308,6.009928
"016","11am",47.50739,43.754954,3.047579,2.5036064,2.4307959
"017","11am",51.83315,28.258603,7.076855,4.629938,7.2411716
"018","11am",80.28186,13.290981,0,1.7855922,4.6415689
"019","11am",73.77313,19.111142,1.179314,1.0793238,4.8570926
"020","11am",75.08101,18.624717,0,0.7677715,3.0431706
"021","11am",71.51553,19.65765,2.099008,2.1013247,0.6605078
"022","11am",86.49902,10.673393,0,1.1618009,1.6657844
"023","11am",92.5941,6.335085,0,0,1.07082
"024","11am",70.00986,16.700112,4.74986,6.81513,1.7250375
"025","11am",76.00132,17.710303,0,1.539285,3.8710034
"026","11am",77.08029,22.919715,0,0,0
"027","11am",78.33087,19.773678,0,0,1.8954558
"028","11am",70.36394,24.984984,0,0,1.4186313
"001","12am",43.94691,24.789948,5.608472,2.672573,22.9820936
"002","12am",47.62522,25.752479,15.722757,0,10.8995427
"003","12am",55.47749,29.128118,7.751961,0.9302142,6.2781965
"004","12am",60.64693,21.855173,6.61598,0.1183871,10.5691362
"005","12am",41.16689,17.300899,33.279131,0,8.2530828
"006","12am",47.91764,37.998229,8.07694,1.4448613,3.7254386
"007","12am",64.6737,17.522113,5.085881,4.4696463,7.179567
"008","12am",68.89537,13.822562,2.483086,7.3383493,7.4606353
"009","12am",76.59332,13.039231,1.501497,0,6.7466196
"010","12am",55.67722,28.664008,3.39933,0,10.7403132
"011","12am",56.96881,25.27054,0,9.9618726,7.7987759
"012","12am",42.44195,37.201685,6.503417,2.3824384,10.8644675
"013","12am",73.10797,16.486426,1.120496,0,9.28511
"014","12am",53.71461,36.489057,4.48512,2.6787514,1.101963
"015","12am",46.56519,41.998927,4.251234,0.1626032,7.0220466
"016","12am",61.58765,30.669343,2.5199,0.5112435,4.162889
"017","12am",73.33593,19.182762,4.299777,0,3.1815292
"018","12am",86.80759,4.172392,0,0,9.0200145
"019","12am",81.40861,14.58504,0,0,4.0063483
"020","12am",86.15404,12.472352,0,0,0.7330257
"021","12am",86.19091,10.382593,2.026886,1.3996114,0
"022","12am",91.37421,6.923295,0,0,1.7024961
"023","12am",98.18919,1.810805,0,0,0
"024","12am",85.03674,10.82472,4.138543,0,0
"025","12am",83.97557,13.393489,0,0.8570006,1.7739452
"026","12am",79.29858,16.809497,0,0,3.8919205
"027","12am",89.8896,10.1104,0,0,0
"028","12am",80.45292,18.103145,0,0,1.4439365
"001","1pm",40.59574,33.596839,8.615606,2.9622861,14.229532
"002","1pm",40.10975,37.662184,16.819262,0,5.408803
"003","1pm",41.81573,32.034036,17.807876,0.8436088,7.185415
"004","1pm",52.58182,30.763495,8.047211,1.5260821,6.162994
"005","1pm",29.29199,24.154432,41.99884,0.6158141,3.430431
"006","1pm",37.4125,41.277327,13.475153,1.0426495,5.975063
"007","1pm",56.07721,19.643012,8.497772,10.8964594,4.885543
"008","1pm",70.43525,16.150122,2.642156,5.5329893,5.239483
