"district","hour","educmen1","educmen2","educmen3","educmen4"
"001","4am",10.979236,38.77278,26.37537,23.872622
"002","4am",9.013735,35.45217,28.88955,26.644552
"003","4am",18.883969,23.70227,20.77839,36.635377
"004","4am",9.480551,27.57403,34.41025,28.535167
"005","4am",17.961897,59.78627,13.62968,8.622152
"006","4am",5.966849,53.18713,17.40692,23.439104
"007","4am",18.248938,61.24295,18.34159,2.166523
"008","4am",18.099477,41.98268,23.09102,16.82683
"009","4am",14.180354,47.15208,25.91663,12.750928
"010","4am",16.671352,51.57029,24.2237,7.534658
"011","4am",5.760812,46.7765,33.00962,14.453065
"012","4am",8.213203,42.16494,30.47741,19.144453
"013","4am",6.902462,39.80865,25.18246,28.106424
"014","4am",20.119005,56.58931,20.16313,3.128558
"015","4am",12.163344,60.238,15.17189,12.42676
"016","4am",11.40435,63.64602,17.12816,7.821473
"017","4am",14.192728,49.46369,28.89913,7.444455
"018","4am",13.74243,53.06648,29.85783,3.333265
"019","4am",18.174134,51.23413,20.7612,9.830537
"020","4am",17.315618,47.42057,22.23772,13.026087
"021","4am",15.644403,46.71821,24.53301,13.104376
"022","4am",17.130515,47.06313,21.13127,14.675085
"023","4am",10.858578,44.29563,26.25937,18.586417
"024","4am",15.800221,37.63198,35.50574,11.062066
"025","4am",11.180575,34.25742,34.0704,20.491608
"026","4am",5.854057,37.39833,28.4508,28.296812
"027","4am",9.671356,23.59787,41.59507,25.135704
"028","4am",8.261232,41.20884,34.01378,16.516151
"001","5am",10.975242,40.56534,24.59548,23.863939
"002","5am",8.961073,35.82928,28.72076,26.488882
"003","5am",19.230257,22.59191,21.38382,36.794014
"004","5am",9.42364,28.59089,33.6216,28.363873
"005","5am",18.096536,59.48483,13.73185,8.686782
"006","5am",6.014077,52.8166,17.5447,23.624624
"007","5am",18.515178,60.67751,18.60918,2.198131
"008","5am",18.160372,42.72013,22.23605,16.883443
"009","5am",14.134054,47.32464,25.83201,12.709295
"010","5am",16.477658,51.64879,24.42644,7.447117
"011","5am",4.507705,46.75941,33.89302,14.839858
"012","5am",8.310647,41.47877,30.839,19.371587
"013","5am",6.918764,38.42712,25.60802,29.046102
"014","5am",19.825586,57.22242,19.86907,3.08293
"015","5am",11.728743,60.68446,15.60405,11.982747
"016","5am",11.267907,63.54567,17.45853,7.727896
"017","5am",14.200477,48.88396,29.46704,7.44852
"018","5am",13.983263,53.25222,29.37284,3.39168
"019","5am",18.267416,51.4971,20.35449,9.880994
"020","5am",17.8882,46.65759,22.97307,12.481143
