"district","hour","sex1","sex2"
"001","4am",6395.404,8590.546
"002","4am",4472.888,4787.045
"003","4am",5783.626,7900.649
"004","4am",5867.987,8045.435
"005","4am",3489.621,4951.385
"006","4am",5631.515,7566.012
"007","4am",3461.405,4364.744
"008","4am",3479.093,4502.69
"009","4am",3941.039,5173.112
"010","4am",4633.491,6554.198
"011","4am",2153.96,3265.86
"012","4am",5715.451,5517.743
"013","4am",5041.657,4875.525
"014","4am",3673.571,4178.149
"015","4am",3919.245,3449.088
"016","4am",3891.904,5053.7
"017","4am",6565.261,7259.888
"018","4am",3861.955,3747.096
"019","4am",4663.301,6548.469
"020","4am",4048.855,5031.258
"021","4am",2286.101,2157.592
"022","4am",1813.856,1649.923
"023","4am",1591.568,1617.559
"024","4am",2265.681,1987.218
"025","4am",2548.635,2412.89
"026","4am",1803.457,1719.371
"027","4am",1895.744,1859.123
"028","4am",2276.216,2527.065
"001","5am",6528.878,8460.735
"002","5am",4521.152,4787.045
"003","5am",5727.579,7908.6
"004","5am",5926.813,8064.439
"005","5am",3433.76,4951.385
"006","5am",5540.217,7566.012
"007","5am",3352.149,4364.744
"008","5am",3406.977,4548.791
"009","5am",3941.039,5202.808
"010","5am",4627.412,6690.325
"011","5am",2045.755,3236.48
"012","5am",5548.22,5554.791
"013","5am",4932.708,4961.282
"014","5am",3694.73,4273.195
"015","5am",4116.658,3524.703
"016","5am",4000.227,5053.7
"017","5am",6557.798,7259.888
"018","5am",3730.904,3747.096
"019","5am",4663.301,6491.217
"020","5am",3994.198,4795.271
"021","5am",2286.101,2129.627
"022","5am",1792.697,1649.923
"023","5am",1540.664,1617.559
"024","5am",2225.6,1968.214
"025","5am",2548.635,2379.945
"026","5am",1803.457,1719.371
"027","5am",1869.029,1859.123
"028","5am",2273.453,2527.065
"001","6am",6592.131,8200.093
"002","6am",4415.693,4854.082
"003","6am",5655.181,7949.14
"004","6am",5633.535,8057.9
"005","6am",3204.83,4811.431
"006","6am",5598.49,7876.368
"007","6am",3315.342,4278.189
"008","6am",3138.686,4366.115
"009","6am",3599.35,5057.659
"010","6am",4692.437,6680.22
"011","6am",1976.968,3202.467
"012","6am",5697.246,5639.153
"013","6am",4809.22,4897.956
"014","6am",4115.419,4300.459
"015","6am",4249.765,3584.018
"016","6am",4029.861,4864.288
"017","6am",6408.919,7198.103
"018","6am",3466.886,3596.304
"019","6am",4488.729,6491.217
"020","6am",3706.357,4676.176
"021","6am",2203.076,2146.643
"022","6am",1714.789,1578.46
"023","6am",1389.229,1482.955
"024","6am",1933.799,1950.289
"025","6am",2540.176,2330.54
"026","6am",1805.959,1700.803
"027","6am",1644.929,1809.831
"028","6am",2195.118,2457.932
"001","7am",6535.3961,8220.952
"002","7am",4551.2171,5268.446
"003","7am",5793.7168,9383.093
"004","7am",5053.7306,7380.557
"005","7am",3788.6954,5388
"006","7am",6016.3296,7937.535
"007","7am",3371.387,4007.347
"008","7am",2617.4269,3802.9
"009","7am",3321.8869,4667.13
"010","7am",4732.001,6951.876
"011","7am",1562.8868,3026.824
"012","7am",6370.0728,5394.84
"013","7am",4035.1818,4024.07
"014","7am",5221.7367,3960.762
"015","7am",4863.7432,4128.386
"016","7am",3866.3956,4494.016
"017","7am",4945.7677,6472.571
"018","7am",2093.5214,2988.205
"019","7am",3854.6114,5908.895
"020","7am",2434.833,3581.441
"021","7am",1755.9631,1762.576
"022","7am",1190.412,1204.534
"023","7am",971.6513,1092.689
"024","7am",1829.4392,1650.53
"025","7am",1734.9645,2072.582
"026","7am",1366.1251,1200.018
"027","7am",959.7229,1640.088
"028","7am",1561.0663,1897.638
"001","8am",6229.5534,9416.3192
"002","8am",4956.8477,5452.109
"003","8am",6891.3594,10311.7356
"004","8am",5454.6917,8151.9981
"005","8am",5284.9251,7369.8563
"006","8am",5923.2007,9256.2262
"007","8am",3381.2297,3921.6658
"008","8am",2713.9939,3587.3926
"009","8am",2540.8844,4248.5222
"010","8am",4737.7085,6948.9109
"011","8am",1273.7666,2548.8595
"012","8am",6082.7159,6409.9494
"013","8am",3496.5866,3652.919
"014","8am",4818.128,3967.6773
"015","8am",5846.1541,4592.8322
"016","8am",4414.8705,4045.0405
"017","8am",5316.6056,5574.3302
"018","8am",1775.4904,2238.0633
"019","8am",3475.2701,4957.6985
"020","8am",2162.4932,3021.4197
"021","8am",1274.635,1184.8247
"022","8am",881.6838,1044.7071
"023","8am",671.2451,676.4101
"024","8am",1712.6315,1188.7391
"025","8am",1322.9494,1747.9615
"026","8am",1082.5971,965.0317
"027","8am",781.8679,1226.8265
"028","8am",1585.0613,1437.0052
"001","9am",6375.1607,9906.2941
"002","9am",5131.7745,5501.8803
"003","9am",6985.3122,10788.9022
