"district","hour","resarea1","resarea2","resarea3"
"001","4am",0.6018816,0.7403375,98.6577809
"002","4am",1.7099614,0,98.2900386
"003","4am",0,1.4100948,98.5899052
"004","4am",0.703651,0,99.296349
"005","4am",0,0,100
"006","4am",3.2225841,0,96.7774159
"007","4am",0.8571424,0.8250986,98.317759
"008","4am",0.3829004,0,99.6170996
"009","4am",0.6361343,0,99.3638657
"010","4am",0.5518006,0.4985125,98.9496869
"011","4am",0,0,100
"012","4am",1.1411896,96.8631268,1.9956836
"013","4am",1.868711,97.4333357,0.6979533
"014","4am",97.716258,0,2.283742
"015","4am",2.7819049,92.1617785,5.0563166
"016","4am",0,97.9063217,2.0936783
"017","4am",0,100,0
"018","4am",100,0,0
"019","4am",99.5805781,0.4194219,0
"020","4am",100,0,0
"021","4am",100,0,0
"022","4am",100,0,0
"023","4am",100,0,0
"024","4am",96.2760701,0,3.7239299
"025","4am",100,0,0
"026","4am",0,100,0
"027","4am",100,0,0
"028","4am",100,0,0
"001","5am",0.8337622,0.7401566,98.4260812
"002","5am",1.7010951,0,98.2989049
"003","5am",0.4198548,1.4150682,98.165077
"004","5am",0.8355656,0.5592745,98.60516
"005","5am",0,0,100
"006","5am",3.2450326,0,96.7549674
"007","5am",0.8692779,0.8367803,98.2939418
"008","5am",1.4292912,0,98.5707088
"009","5am",0.6340684,0,99.3659316
"010","5am",0.7828419,0.4927843,98.7243738
"011","5am",0,0,100
"012","5am",1.1545701,96.492675,2.3527549
"013","5am",1.2753485,98.0250622,0.6995893
"014","5am",97.7495646,0,2.2504354
"015","5am",3.8529443,89.4836713,6.6633845
"016","5am",0.562234,96.8338426,2.6039234
"017","5am",0,99.4538176,0.5461824
"018","5am",100,0,0
"019","5am",99.5784253,0.4215747,0
"020","5am",100,0,0
"021","5am",100,0,0
"022","5am",100,0,0
"023","5am",100,0,0
"024","5am",96.2236042,0,3.7763958
"025","5am",100,0,0
"026","5am",0,100,0
"027","5am",100,0,0
"028","5am",100,0,0
"001","6am",0.844888,0.7500333,98.4050787
"002","6am",1.8562751,0,98.1437249
"003","6am",0.7856505,2.2938301,96.9205194
"004","6am",0.8538629,0.5715215,98.5746156
"005","6am",0,0,100
"006","6am",4.515622,0.1377974,95.3465805
"007","6am",0.8833999,2.4084824,96.7081177
"008","6am",1.8443303,0,98.1556697
"009","6am",0.669726,0,99.330274
"010","6am",0.7790615,0,99.2209385
"011","6am",0,0,100
"012","6am",3.3373486,93.3373974,3.3252541
"013","6am",1.2998926,97.9870545,0.7130529
"014","6am",93.508361,1.2821897,5.2094493
"015","6am",5.2998517,87.2545944,7.4455538
"016","6am",0.5723341,95.6591297,3.7685362
"017","6am",0.9455981,99.0544019,0
"018","6am",100,0,0
"019","6am",99.5717227,0.4282773,0
"020","6am",100,0,0
"021","6am",100,0,0
"022","6am",100,0,0
"023","6am",100,0,0
"024","6am",95.922466,0,4.077534
"025","6am",100,0,0
"026","6am",1.7525036,96.6915354,1.555961
"027","6am",100,0,0
"028","6am",100,0,0
"001","7am",3.787155,4.2225561,91.990289
"002","7am",7.383547,6.9271098,85.689343
"003","7am",6.752169,7.0759823,86.171849
"004","7am",6.062388,3.8936455,90.043967
"005","7am",1.922014,5.5140422,92.563944
"006","7am",7.97626,8.5962552,83.427485
"007","7am",7.493086,3.3537227,89.153191
"008","7am",4.702915,1.4978782,93.799207
"009","7am",6.256997,3.6889338,90.054069
"010","7am",5.994241,4.0830509,89.922708
"011","7am",1.783958,1.938707,96.277335
"012","7am",7.593968,76.5249211,15.881111
"013","7am",3.478852,89.3213855,7.199763
"014","7am",76.539003,6.0562224,17.404775
"015","7am",12.614947,70.2314152,17.153638
"016","7am",4.835984,83.5493671,11.614649
"017","7am",4.13121,91.3417134,4.527077
"018","7am",98.40991,1.5900898,0
"019","7am",95.95546,1.4584603,2.58608
"020","7am",100,0,0
"021","7am",100,0,0
"022","7am",100,0,0
"023","7am",100,0,0
"024","7am",93.198947,2.2500065,4.551047
"025","7am",99.055854,0.9441456,0
"026","7am",4.316043,91.0515739,4.632383
"027","7am",100,0,0
"028","7am",97.309426,0,2.690574
"001","8am",12.488964,11.204935,76.306101
"002","8am",16.318601,14.537726,69.143672
"003","8am",10.724862,12.549226,76.725912
"004","8am",10.058971,7.666627,82.274402
"005","8am",5.553864,10.106351,84.339784
"006","8am",10.831904,13.333368,75.834728
"007","8am",14.052945,6.369627,79.577428
"008","8am",10.151552,2.158624,87.689823
