"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",2.7314333,18.783553,28.42966,30.552254,19.503103
"002","4am",1.2616317,15.918112,29.71608,41.173582,11.930597
"003","4am",3.7709899,10.463674,26.65606,32.592988,26.516287
"004","4am",3.3315707,8.062149,32.79437,34.651684,21.160229
"005","4am",6.2747259,26.072686,45.84198,18.189614,3.620991
"006","4am",4.4280175,15.113198,38.99328,27.620383,13.845125
"007","4am",6.8538539,28.814502,39.72192,18.190659,6.419068
"008","4am",2.4429176,25.442922,38.27548,27.974941,5.863737
"009","4am",3.4242093,15.321734,47.65866,22.820253,10.775142
"010","4am",4.9555658,23.839933,43.02956,8.290989,19.883956
"011","4am",1.4640981,11.020285,24.01779,51.205086,12.292745
"012","4am",2.5526886,12.423841,27.22478,40.753933,17.044759
"013","4am",1.3751742,10.152012,25.4372,35.886532,27.149086
"014","4am",0.6477243,24.32025,36.63161,31.686676,6.713738
"015","4am",4.9420917,28.333788,31.95314,24.02826,10.742723
"016","4am",2.8969947,31.551157,38.61489,17.08299,9.853967
"017","4am",2.453276,34.05576,37.25167,13.266368,12.972921
"018","4am",2.8199835,17.745896,23.82408,38.945657,16.664379
"019","4am",2.3853185,18.408168,33.92363,34.7756,10.507284
"020","4am",3.0826615,19.252449,29.70632,36.242735,11.715838
"021","4am",1.157719,15.013627,41.61826,25.863422,16.346968
"022","4am",2.1429459,23.270614,46.64072,16.852638,11.093085
"023","4am",1.9762748,20.569016,42.85193,14.829289,19.773487
"024","4am",5.3447041,12.854638,39.94129,23.344175,18.515192
"025","4am",1.7289501,10.603762,42.38303,21.906907,23.377354
"026","4am",2.5925581,5.588195,43.358,12.197286,36.263962
"027","4am",0.9936715,7.288285,50.04562,18.734917,22.937507
"028","4am",1.561453,10.008847,50.26053,21.899263,16.269904
"001","5am",2.7303898,18.776377,29.16496,29.83262,19.495653
"002","5am",1.2539086,16.432819,29.53417,40.92154,11.857564
"003","5am",3.7888449,10.513217,26.30879,32.74731,26.641837
"004","5am",3.3094339,8.008579,33.24092,34.42144,21.019629
"005","5am",6.3263587,26.28723,45.39633,18.33929,3.650787
"006","5am",4.4655739,15.241381,38.47584,27.85465,13.962553
"007","5am",6.9611682,27.699914,40.34386,18.47548,6.519575
"008","5am",2.4520083,25.165477,38.41791,28.07904,5.885557
"009","5am",3.4122387,15.268171,48.41832,22.1638,10.737474
"010","5am",4.8938697,22.952131,42.49384,10.02375,19.636404
"011","5am",1.5083697,9.919775,23.15397,52.75343,12.664454
"012","5am",2.5864926,12.965222,25.88419,41.29362,17.270475
"013","5am",1.3788857,9.163629,25.83339,36.40174,27.22236
"014","5am",0.6372119,24.221056,36.97397,31.17241,6.995351
"015","5am",4.754791,30.016479,31.79176,22.61861,10.818365
