"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",38.35943,36.795785,6.18849,15.66737,2.9889174
"002","4am",52.67909,15.715011,8.070541,23.53536,0
"003","4am",43.05381,25.644353,5.295373,23.2469,2.7595654
"004","4am",47.75036,16.589492,7.21014,24.21379,4.2362225
"005","4am",48.32135,19.496461,11.694779,16.78033,3.7070877
"006","4am",48.98865,17.52643,6.739037,21.30856,5.4373184
"007","4am",43.01625,9.598556,21.479202,19.26491,6.6410812
"008","4am",47.70638,12.536822,10.792388,24.52153,4.4428762
"009","4am",57.82732,7.125667,6.262209,25.47964,3.3051588
"010","4am",50.33791,4.77648,12.540524,23.97853,8.3665552
"011","4am",60.29072,13.605161,5.82974,15.46039,4.8139877
"012","4am",57.71431,11.404833,3.426189,23.81912,3.6355453
"013","4am",50.41644,13.266378,2.3311,28.35316,5.6329267
"014","4am",53.1136,10.289235,5.857219,26.99712,3.7428256
"015","4am",56.92544,6.11865,8.661243,24.18927,4.1053955
"016","4am",55.25731,9.151988,7.402213,24.62357,3.5649248
"017","4am",55.56996,9.128273,1.810234,28.95077,4.5407661
"018","4am",64.11965,9.093576,5.626854,16.68797,4.4719563
"019","4am",60.85275,6.173123,8.41542,23.07353,1.4851767
"020","4am",64.0131,7.644762,1.813199,22.13703,4.3919071
"021","4am",64.54872,4.563878,2.952197,26.08473,1.8504764
"022","4am",66.16381,4.94161,3.06428,25.42874,0.4015527
"023","4am",60.6467,8.638833,1.636807,27.38225,1.695409
"024","4am",57.86217,6.836356,4.427555,28.90217,1.9717462
"025","4am",54.06614,9.129642,2.781269,33.06911,0.953839
"026","4am",59.10664,11.018659,1.237275,26.33193,2.3054941
"027","4am",61.04193,9.265065,1.041257,26.41692,2.2348294
"028","4am",64.74474,6.814496,3.816337,23.31071,1.3137135
"001","5am",38.37481,36.786606,6.186946,15.66347,2.9881718
"002","5am",52.39995,15.63174,8.027777,23.94053,0
"003","5am",42.85118,25.735603,5.314215,23.32962,2.7693848
"004","5am",48.04485,16.49599,7.169502,24.07731,4.2123461
"005","5am",47.9664,19.63037,11.775103,16.89558,3.7325492
"006","5am",48.62405,17.651701,6.787204,21.46087,5.4761819
"007","5am",42.83189,9.73672,21.788379,18.90634,6.7366747
"008","5am",47.52901,12.579345,10.828994,24.60471,4.4579458
"009","5am",57.96428,7.102526,6.241872,25.39689,3.294425
"010","5am",50.92343,4.720165,12.392669,23.69582,8.2679123
"011","5am",60.06829,13.962104,5.982688,15.04663,4.9402868
"012","5am",57.21505,11.539489,3.466642,24.10035,3.6784702
"013","5am",50.2989,13.297825,2.336626,28.42037,5.6462793
"014","5am",53.7974,10.139174,5.771797,26.60339,3.6882395
"015","5am",58.51056,5.893487,8.342514,23.29912,3.9543191
"016","5am",55.80421,9.040121,7.311735,24.32259,3.52135
"017","5am",55.54582,9.133233,1.811218,28.9665,4.5432335
"018","5am",63.48758,9.253769,5.725977,16.98194,4.5507345
"019","5am",60.64986,6.205118,8.459037,23.19312,1.4928742
"020","5am",62.81111,7.900103,1.873761,22.87643,4.5386005
"021","5am",64.31951,4.593386,2.971285,26.25338,1.8624408
"022","5am",65.95373,4.972292,3.083306,25.58662,0.4040458
"023","5am",60.00554,8.77958,1.663474,27.82837,1.7230313
"024","5am",57.25283,6.935215,4.491582,29.32012,2.0002593
"025","5am",53.75111,9.192256,2.800344,33.29591,0.9603808
"026","5am",59.10664,11.018659,1.237275,26.33193,2.3054941
"027","5am",60.75992,9.332133,1.048794,26.60814,2.2510069
"028","5am",64.72418,6.818471,3.818563,23.3243,1.3144797
"001","6am",36.51919,38.303767,6.271252,15.8769,3.0288899
"002","6am",52.73044,15.697958,8.061783,23.50982,0
"003","6am",42.71616,25.796407,5.326771,23.38474,2.7759279
"004","6am",48.01823,16.862099,6.202153,24.61168,4.3058342
"005","6am",46.19961,19.857666,12.334545,17.6983,3.9098848
"006","6am",50.53156,16.69015,6.596825,20.85889,5.3225761
"007","6am",43.21184,7.926754,22.148352,19.86508,6.8479735
"008","6am",44.77831,12.837995,11.505487,26.14177,4.7364358
"009","6am",57.84273,5.259564,6.592892,26.82512,3.4796911
"010","6am",50.77695,4.696779,13.704054,22.59527,8.2269497
"011","6am",59.33894,14.241272,6.10231,15.27842,5.0390662
"012","6am",58.3537,10.63533,3.394784,24.01396,3.6022215
"013","6am",49.33141,13.556684,2.382111,28.97361,5.7561912
