"district","hour","sex1","sex2"
"001","4am",42.676,57.324
"002","4am",48.30368,51.69632
"003","4am",42.26476,57.73524
"004","4am",42.17501,57.82499
"005","4am",41.34129,58.65871
"006","4am",42.67099,57.32901
"007","4am",44.22871,55.77129
"008","4am",43.58792,56.41208
"009","4am",43.24088,56.75912
"010","4am",41.41598,58.58402
"011","4am",39.74228,60.25772
"012","4am",50.88001,49.11999
"013","4am",50.8376,49.1624
"014","4am",46.78683,53.21317
"015","4am",53.19039,46.80961
"016","4am",43.50633,56.49367
"017","4am",47.48781,52.51219
"018","4am",50.75475,49.24525
"019","4am",41.59291,58.40709
"020","4am",44.59036,55.40964
"021","4am",51.44597,48.55403
"022","4am",52.3664,47.6336
"023","4am",49.59505,50.40495
"024","4am",53.2738,46.7262
"025","4am",51.36797,48.63203
"026","4am",51.19344,48.80656
"027","4am",50.48764,49.51236
"028","4am",47.38877,52.61123
"001","5am",43.55601,56.44399
"002","5am",48.57173,51.42827
"003","5am",42.00282,57.99718
"004","5am",42.36085,57.63915
"005","5am",40.95051,59.04949
"006","5am",42.27163,57.72837
"007","5am",43.4391,56.5609
"008","5am",42.82399,57.17601
"009","5am",43.10045,56.89955
"010","5am",40.88637,59.11363
"011","5am",38.72897,61.27103
"012","5am",49.97041,50.02959
"013","5am",49.8556,50.1444
"014","5am",46.37004,53.62996
"015","5am",53.87336,46.12664
"016","5am",44.18223,55.81777
"017","5am",47.45945,52.54055
"018","5am",49.89173,50.10827
"019","5am",41.80639,58.19361
"020","5am",45.443,54.557
"021","5am",51.77178,48.22822
"022","5am",52.07363,47.92637
"023","5am",48.78262,51.21738
"024","5am",53.06863,46.93137
"025","5am",51.71135,48.28865
"026","5am",51.19344,48.80656
"027","5am",50.13285,49.86715
"028","5am",47.35849,52.64151
"001","6am",44.56484,55.43516
"002","6am",47.63539,52.36461
"003","6am",41.56901,58.43099
"004","6am",41.14642,58.85358
"005","6am",39.97911,60.02089
"006","6am",41.54767,58.45233
"007","6am",43.66008,56.33992
"008","6am",41.82238,58.17762
"009","6am",41.57729,58.42271
"010","6am",41.26069,58.73931
"011","6am",38.16956,61.83044
"012","6am",50.25622,49.74378
"013","6am",49.54294,50.45706
"014","6am",48.90065,51.09935
"015","6am",54.2492,45.7508
"016","6am",45.30913,54.69087
"017","6am",47.10009,52.89991
"018","6am",49.08385,50.91615
"019","6am",40.88116,59.11884
"020","6am",44.21524,55.78476
"021","6am",50.6487,49.3513
"022","6am",52.06984,47.93016
"023","6am",48.36838,51.63162
"024","6am",49.78773,50.21227
"025","6am",52.152,47.848
"026","6am",51.49933,48.50067
"027","6am",47.61341,52.38659
"028","6am",47.17589,52.82411
"001","7am",44.28871,55.71129
"002","7am",46.348,53.652
"003","7am",38.1748,61.8252
"004","7am",40.64351,59.35649
"005","7am",41.28606,58.71394
"006","7am",43.11587,56.88413
"007","7am",45.69059,54.30941
"008","7am",40.76781,59.23219
"009","7am",41.58067,58.41933
"010","7am",40.50026,59.49974
"011","7am",34.05197,65.94803
"012","7am",54.14467,45.85533
"013","7am",50.06894,49.93106
"014","7am",56.86618,43.13382
"015","7am",54.08889,45.91111
"016","7am",46.24648,53.75352
"017","7am",43.31425,56.68575
"018","7am",41.19705,58.80295
"019","7am",39.47978,60.52022
"020","7am",40.47078,59.52922
"021","7am",49.90603,50.09397
"022","7am",49.70517,50.29483
"023","7am",47.06836,52.93164
"024","7am",52.57056,47.42944
"025","7am",45.56647,54.43353
"026","7am",53.2365,46.7635
"027","7am",36.91511,63.08489
"028","7am",45.13443,54.86557
"001","8am",39.81595,60.18405
"002","8am",47.62098,52.37902
"003","8am",40.05883,59.94117
"004","8am",40.08831,59.91169
"005","8am",41.76228,58.23772
"006","8am",39.02124,60.97876
"007","8am",46.29985,53.70015
"008","8am",43.06979,56.93021
"009","8am",37.42425,62.57575
"010","8am",40.5396,59.4604
"011","8am",33.32177,66.67823
"012","8am",48.6903,51.3097
"013","8am",48.90669,51.09331
"014","8am",54.83991,45.16009
"015","8am",56.00308,43.99692
"016","8am",52.18578,47.81422
"017","8am",48.81679,51.18321
"018","8am",44.23737,55.76263
