"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"001","4am",479.65489,2383.2398,2360.99,3747.0657,1095.83558
"002","4am",78.90439,1891.9222,2588.637,3176.8862,476.34631
"003","4am",669.97023,1934.8558,2576.258,3467.0826,2506.9063
"004","4am",705.8454,1397.6182,4665.491,4442.9905,1675.55392
"005","4am",834.24895,2478.7409,3154.007,821.3116,219.8872
"006","4am",753.59018,2721.1621,4123.489,2948.2326,1079.64245
"007","4am",829.06395,3263.9391,2568.207,936.7725,0
"008","4am",483.13076,2641.2465,2582.714,2015.1071,36.19573
"009","4am",517.11345,2133.8779,3988.546,1740.8097,684.81926
"010","4am",964.62643,3446.9288,4382.381,276.9999,1640.85783
"011","4am",132.24745,690.396,1517.559,2612.1814,326.24017
"012","4am",514.8762,2226.9465,3748.205,3743.5257,869.36584
"013","4am",236.97464,1481.9527,3148.749,3325.1775,1650.26028
"014","4am",91.2493,3688.8709,2518.425,1326.6054,226.56893
"015","4am",722.18215,2431.8128,2590.241,1312.9039,311.19245
"016","4am",542.44005,3157.3951,3356.348,1312.872,576.54876
"017","4am",461.27417,6532.1537,5000.883,1299.2343,382.76894
"018","4am",352.14804,1807.344,2464.365,2859.6331,125.56121
"019","4am",251.0865,3479.7418,3893.292,3083.3966,504.25336
"020","4am",538.83355,2665.3364,3097.719,2527.7697,250.45541
"021","4am",49.14537,798.1555,1880.641,1046.333,628.9377
"022","4am",96.81096,906.0209,1493.26,583.9932,344.57998
"023","4am",58.00002,620.8185,1446.816,452.66,529.09183
"024","4am",281.7198,606.3281,1708.076,974.6639,517.66876
"025","4am",78.14783,642.0949,2020.971,993.1745,1056.6467
"026","4am",102.54016,175.1709,1560.935,460.9332,1043.66066
"027","4am",33.88879,275.2791,1996.562,652.9049,796.23264
"028","4am",69.95684,615.5549,2248.569,1081.4379,728.93071
"001","5am",479.65489,2383.2398,2467.314,3644.4049,1095.83558
"002","5am",78.90439,1940.1864,2588.637,3176.8862,476.34631
"003","5am",669.97023,1856.175,2606.844,3467.0826,2506.9063
"004","5am",630.37563,1397.6182,4818.791,4442.9905,1675.55392
"005","5am",834.24895,2478.7409,3098.146,821.3116,219.8872
"006","5am",753.59018,2721.1621,4032.191,2948.2326,1079.64245
"007","5am",829.06395,3154.6833,2568.207,936.7725,0
"008","5am",483.13076,2615.2315,2582.714,2015.1071,36.19573
"009","5am",517.11345,2212.5588,3988.546,1691.8242,684.81926
"010","5am",964.62643,3385.1951,4438.035,413.1265,1640.85783
"011","5am",132.24745,625.1601,1445.21,2612.1814,326.24017
"012","5am",514.8762,2263.9941,3580.974,3743.5257,869.36584
"013","5am",236.97464,1394.6668,3176.894,3361.1263,1650.26028
"014","5am",91.2493,3777.1113,2518.425,1326.6054,254.5343
"015","5am",722.18215,2630.3949,2665.857,1276.9551,345.9725
"016","5am",542.44005,3157.3951,3416.205,1361.3371,576.54876
"017","5am",536.74394,6449.2205,5000.883,1299.2343,382.76894
"018","5am",352.14804,1807.344,2408.71,2784.237,125.56121
"019","5am",251.0865,3479.7418,3836.04,3083.3966,504.25336
"020","5am",538.83355,2460.449,3011.961,2527.7697,250.45541
"021","5am",49.14537,798.1555,1880.641,1046.333,600.97233
"022","5am",96.81096,884.8618,1493.26,583.9932,344.57998
"023","5am",58.00002,620.8185,1395.912,452.66,529.09183
"024","5am",281.7198,606.3281,1683.77,974.6639,482.88871
"025","5am",78.14783,642.0949,2020.971,960.229,1056.6467
"026","5am",102.54016,175.1709,1560.935,460.9332,1043.66066
"027","5am",33.88879,275.2791,1969.847,652.9049,796.23264
"028","5am",69.95684,615.5549,2245.806,1081.4379,728.93071
"001","6am",479.65489,2407.7249,2354.167,3388.5182,1095.83558
"002","6am",78.90439,1906.7377,2583.663,3176.8862,476.34631
"003","6am",725.74226,1777.4941,2656.474,3487.1834,2428.22547
"004","6am",630.37563,1466.5489,4671.435,4221.5988,1675.55392
"005","6am",834.24895,2360.5004,3000.652,722.9275,219.8872
"006","6am",753.59018,2841.2459,4284.491,2857.4353,1079.64245
"007","6am",829.06395,3179.9697,2566.717,936.7725,0
"008","6am",483.13076,2516.9048,2451.327,1831.9107,36.19573
"009","6am",371.97575,1988.1565,3920.233,1691.8242,684.81926
"010","6am",908.8544,3390.7916,4390.957,565.3009,1640.85783
"011","6am",132.24745,541.8166,1454.167,2612.1814,297.82771
"012","6am",514.8762,2516.0949,3483.081,3822.7052,869.36584
"013","6am",236.97464,1330.0934,3117.98,3297.7996,1650.26028
"014","6am",144.17755,4055.5723,2634.989,1326.6054,254.5343
