"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584";"33.321767636584"
"max";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416";"66.678232363416"
"4am";"57.32400";"51.69632";"57.73524";"57.82499";"58.65871";"57.32901";"55.77129";"56.41208";"56.75912";"58.58402";"60.25772";"49.11999";"49.16240";"53.21317";"46.80961";"56.49367";"52.51219";"49.24525";"58.40709";"55.40964";"48.55403";"47.63360";"50.40495";"46.72620";"48.63203";"48.80656";"49.51236";"52.61123"
"5am";"56.44399";"51.42827";"57.99718";"57.63915";"59.04949";"57.72837";"56.56090";"57.17601";"56.89955";"59.11363";"61.27103";"50.02959";"50.14440";"53.62996";"46.12664";"55.81777";"52.54055";"50.10827";"58.19361";"54.55700";"48.22822";"47.92637";"51.21738";"46.93137";"48.28865";"48.80656";"49.86715";"52.64151"
"6am";"55.43516";"52.36461";"58.43099";"58.85358";"60.02089";"58.45233";"56.33992";"58.17762";"58.42271";"58.73931";"61.83044";"49.74378";"50.45706";"51.09935";"45.75080";"54.69087";"52.89991";"50.91615";"59.11884";"55.78476";"49.35130";"47.93016";"51.63162";"50.21227";"47.84800";"48.50067";"52.38659";"52.82411"
"7am";"55.71129";"53.65200";"61.82520";"59.35649";"58.71394";"56.88413";"54.30941";"59.23219";"58.41933";"59.49974";"65.94803";"45.85533";"49.93106";"43.13382";"45.91111";"53.75352";"56.68575";"58.80295";"60.52022";"59.52922";"50.09397";"50.29483";"52.93164";"47.42944";"54.43353";"46.76350";"63.08489";"54.86557"
"8am";"60.18405";"52.37902";"59.94117";"59.91169";"58.23772";"60.97876";"53.70015";"56.93021";"62.57575";"59.46040";"66.67823";"51.30970";"51.09331";"45.16009";"43.99692";"47.81422";"51.18321";"55.76263";"58.78948";"58.28454";"48.17419";"54.23131";"50.19163";"40.97164";"56.91997";"47.12923";"61.07582";"47.55042"
"9am";"60.84404";"51.74026";"60.69974";"63.86077";"57.80979";"58.53810";"56.10333";"56.49817";"61.76923";"58.02651";"62.29365";"49.40651";"51.73226";"44.26889";"44.66674";"47.09436";"50.81143";"56.50427";"59.70166";"59.23664";"47.58575";"52.80770";"52.52456";"40.85274";"56.44740";"48.02086";"60.21548";"49.45601"
"10am";"60.22576";"50.21064";"58.59250";"62.67212";"56.72572";"62.08460";"56.77372";"59.30517";"60.77377";"57.60934";"61.44705";"50.96430";"53.80085";"44.32081";"44.22495";"47.13800";"50.96006";"58.15800";"57.93543";"58.11908";"48.58789";"48.71178";"51.31102";"43.23850";"55.56279";"47.97999";"57.56579";"55.29904"
"11am";"59.23687";"52.47932";"58.27309";"60.68840";"57.78958";"61.45752";"54.76342";"57.51488";"62.93493";"56.67494";"63.68380";"50.53554";"55.98627";"46.82542";"45.73150";"48.75793";"50.82161";"57.42656";"57.50131";"59.50964";"45.80583";"50.63278";"51.67067";"46.21750";"56.88257";"48.69069";"57.48433";"49.91159"
"12am";"62.54195";"52.67321";"59.72309";"57.48686";"59.73530";"62.21772";"55.59221";"56.79635";"55.78895";"56.96009";"56.86600";"50.26702";"50.79354";"43.99136";"45.91887";"49.08319";"56.17460";"57.46854";"58.31589";"61.18247";"46.46290";"51.00917";"49.56386";"45.15896";"54.62463";"48.91476";"58.48645";"52.81140"
"1pm";"61.17672";"50.02137";"60.91560";"59.65120";"60.64399";"62.21335";"57.31062";"53.50157";"57.16110";"58.81540";"57.77808";"47.38344";"54.87377";"43.25169";"47.17051";"48.92298";"52.80801";"63.31256";"54.21208";"61.49058";"48.51718";"51.31921";"53.93895";"45.13890";"57.09295";"47.73634";"56.10296";"49.59628"
"2pm";"61.31983";"51.13910";"58.63805";"61.63400";"57.57306";"61.45575";"56.78655";"57.98239";"55.87405";"59.48513";"59.29365";"48.17352";"52.46213";"42.67476";"48.33738";"49.15840";"51.39758";"62.79301";"54.57756";"59.13119";"53.54948";"50.48117";"47.09466";"48.28697";"57.96529";"40.12432";"55.12925";"50.55346"
"3pm";"62.42633";"55.11362";"58.20899";"60.26953";"59.66209";"59.13832";"57.49838";"57.37406";"57.30607";"60.18719";"57.23019";"47.64775";"52.69041";"42.51503";"46.34924";"52.34849";"51.98461";"57.31721";"54.78599";"56.79586";"51.48773";"48.95368";"51.90968";"45.10686";"62.97227";"43.54101";"53.30005";"55.91959"
"4pm";"62.26448";"54.05759";"53.94622";"59.83324";"59.41602";"61.25826";"54.32290";"55.57723";"53.61802";"60.69065";"51.94101";"48.34476";"58.92261";"43.96913";"45.92233";"50.57220";"54.36152";"56.39863";"52.45939";"60.17959";"52.72253";"49.61330";"48.07171";"45.50760";"63.01879";"47.30302";"58.53286";"52.45649"
"5pm";"56.27383";"51.38836";"56.61464";"58.00371";"64.61870";"58.11121";"55.79518";"55.86399";"58.56909";"56.94332";"52.11308";"47.36958";"58.17355";"44.15150";"49.94414";"57.12486";"49.17237";"51.59964";"56.71372";"59.40254";"50.64812";"50.68815";"48.24029";"48.03290";"57.65841";"51.16852";"53.37705";"55.04450"
"6pm";"57.26880";"53.74768";"58.10472";"59.87722";"63.13211";"56.41321";"52.29144";"56.10418";"53.72685";"54.68992";"60.98601";"46.06881";"54.86296";"49.85948";"48.63378";"54.97590";"51.03557";"49.75992";"58.62201";"57.56929";"50.12681";"50.41987";"48.39244";"49.77353";"50.62886";"50.34065";"51.81190";"53.41003"
