"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397";"11106.397"
"4am";" 521.019";" 276.525";"1525.377";" 479.337";" 763.688";" 684.315";" 619.413";" 859.206";"1088.453";" 400.481";" 496.359";" 762.624";"1095.490";" 577.408";"1051.415";" 484.653";" 811.121";" 661.920";"1617.678";" 688.460";" 635.873";" 367.560";"1446.590";" 845.684";" 702.555";"1143.034";" 544.711";" 524.278";" 304.621";"1036.915";"1291.511";"1361.259";" 952.733";" 526.944";" 534.213";"1003.500";"1117.045";" 342.217";" 564.054";" 691.096";" 654.990";" 717.835";" 928.705";" 346.933";" 356.202";" 865.170";" 497.151";" 976.182";"1691.719";"2454.966";"1503.033";"1555.770";" 456.818";" 523.223";"1160.727";"1516.131";"1238.997";" 436.167";" 915.454";"2650.317";" 881.710";" 318.242";" 333.156";" 120.255";"1213.939";" 581.358";"  23.499";" 520.839";"   0.000";NA;"   0.000";NA;NA;" 229.929";" 332.643";" 222.085";" 347.173";"2193.621";" 688.904";"   0.000";"   0.000";" 368.537";" 502.894";" 342.792";" 881.443";" 199.388";" 766.734";" 350.255";" 214.489";" 675.211";"1292.117";"1562.101";" 341.839";"1504.135";" 536.880";"2633.195";"1583.427";" 856.528";" 633.648";" 638.622";NA;NA;NA;" 450.824"
"5am";" 521.019";" 322.258";"1525.377";" 479.337";" 763.688";" 775.107";" 619.413";" 859.206";"1088.453";" 400.481";" 496.359";" 762.624";"1004.698";" 577.408";"1051.415";" 484.653";" 758.500";" 661.920";"1617.678";" 688.460";" 635.873";" 367.560";"1364.409";" 784.129";" 702.555";"1143.034";" 544.711";" 524.278";" 304.621";"1077.708";"1269.346";"1361.259";" 952.733";" 526.944";" 534.213";"1003.500";"1117.045";" 342.217";" 564.054";" 691.096";" 615.448";" 717.835";" 928.705";" 346.933";" 356.202";" 865.170";" 497.151";" 976.182";"1691.719";"2454.966";"1503.033";"1555.770";" 456.818";" 523.223";"1160.727";"1516.131";"1238.997";" 436.167";" 915.454";"2650.317";" 881.710";" 318.242";" 333.156";" 120.255";"1213.939";" 581.358";"  23.499";" 520.839";"   0.000";NA;"   0.000";NA;NA;" 229.929";" 332.643";" 222.085";" 347.173";"2193.621";" 788.698";"   0.000";"   0.000";" 368.537";" 502.894";" 342.792";" 826.793";" 199.388";" 766.734";" 350.255";" 214.489";" 729.861";"1292.117";"1562.101";" 341.839";"1404.341";" 447.973";"2633.195";"1672.334";" 856.528";" 633.648";" 592.889";NA;NA;NA;" 450.824"
"6am";" 521.019";" 322.258";"1525.377";" 479.337";" 763.688";" 775.107";" 619.413";" 797.386";"1088.453";" 400.481";" 424.002";" 762.624";"1004.698";" 610.405";"1000.205";" 484.653";" 748.767";" 661.920";"1617.678";" 688.460";" 635.873";" 367.560";"1283.394";" 793.862";" 702.555";"1143.034";" 544.711";" 524.278";" 304.621";"1077.708";"1269.346";"1298.826";" 912.093";" 526.944";" 767.589";"1003.500";"1253.912";" 342.217";" 564.054";" 770.409";" 562.164";" 684.838";" 971.632";" 346.933";" 356.202";" 865.170";" 497.151";" 976.182";"1554.852";"2309.689";"1437.175";"1555.770";" 456.818";" 523.223";"1160.727";"1212.606";"1238.997";" 436.167";" 915.454";"2438.114";" 796.306";" 318.242";" 333.156";" 120.255";"1213.939";" 581.358";"  23.499";" 520.839";"   0.000";NA;"   0.000";NA;NA;" 229.929";" 332.643";" 222.085";" 347.173";"2193.621";" 788.698";"   0.000";"   0.000";" 351.251";" 502.894";" 342.792";" 826.793";" 199.388";" 766.734";" 350.255";" 214.489";" 729.861";"1292.117";"1562.101";" 341.839";"1404.341";" 447.973";"2633.195";"1672.334";" 856.528";" 633.648";" 592.889";NA;"   0.000";NA;" 450.824"
"7am";" 479.548";" 322.258";"1584.030";" 534.963";" 803.835";" 775.107";" 619.413";" 797.386";"1038.744";" 446.760";" 322.777";" 777.676";"1054.782";" 610.405";"1000.205";" 520.742";" 748.767";" 757.121";"1553.398";" 688.460";" 635.873";" 346.026";"1202.379";" 764.331";" 702.555";"1143.034";" 493.464";" 465.625";" 304.621";" 953.861";"1142.419";"1209.681";" 875.236";" 526.944";" 956.555";"1117.203";"1049.458";" 342.217";" 636.411";" 823.526";" 560.866";" 628.539";" 906.091";" 346.933";" 443.981";" 916.380";" 559.875";" 901.094";"1512.654";"2244.795";"1531.029";"1623.951";" 487.725";" 486.584";"1160.727";"1212.606";"1304.538";" 541.089";" 996.237";"2283.739";" 796.306";" 259.206";" 333.156";" 193.043";"1042.631";" 757.474";"  82.535";" 344.723";"   0.000";"   0.000";"   0.000";NA;"   0.000";" 229.929";" 407.731";" 222.085";" 347.173";"2193.621";" 788.698";"   0.000";"  39.542";" 351.251";" 407.552";" 364.413";" 771.472";" 177.767";" 700.245";" 459.247";" 214.489";" 941.613";"1292.117";"1546.872";" 341.839";"1404.341";" 536.880";"2424.386";"1698.473";" 755.453";" 633.648";" 644.136";"   0.000";"   0.000";"   0.000";" 450.824"
"8am";" 359.107";" 412.454";"1765.813";" 505.983";" 902.366";" 862.303";" 721.784";" 797.616";" 951.678";" 446.760";" 372.861";" 682.042";"1030.463";" 710.591";" 943.552";" 484.653";" 778.201";" 757.121";"1391.131";" 633.879";" 293.501";" 444.897";"1137.397";" 789.723";" 652.062";"1250.559";" 493.464";" 415.501";" 347.257";" 968.205";"1192.543";"1209.681";" 939.516";" 495.382";" 956.555";"1111.006";"1050.166";" 420.582";" 636.411";" 744.018";" 567.965";" 628.539";" 906.091";" 346.933";" 511.382";" 795.276";" 510.119";" 950.850";"1554.852";"2112.973";"1581.197";"1679.530";" 456.818";" 459.648";"1197.366";"1258.885";"1393.683";" 382.557";"1280.669";"1895.039";" 540.094";" 319.837";" 333.156";" 193.043";" 871.323";" 873.475";" 180.555";" 406.393";"   0.000";"   0.000";"   0.000";NA;"   0.000";" 229.929";" 407.731";" 162.395";" 347.173";"2304.298";" 760.144";"   0.000";"  39.542";" 351.251";" 407.552";" 489.945";" 836.325";" 177.767";" 660.523";" 350.255";" 214.489";" 941.613";"1817.978";"1653.065";" 341.839";"1289.984";" 359.066";"1939.318";"1764.894";" 619.135";" 836.912";" 599.538";"   0.000";"   0.000";"   0.000";" 450.824"
"9am";" 451.954";" 539.154";"1418.921";" 505.983";" 944.414";" 751.072";" 717.584";" 859.548";" 999.015";" 363.627";" 372.861";" 725.881";" 913.629";" 678.533";" 979.530";" 589.851";" 733.393";" 657.876";"1357.424";" 683.672";" 368.870";" 391.190";"1169.888";" 760.723";" 704.228";"1158.346";" 580.065";" 465.625";" 391.051";" 752.439";"1315.597";"1095.082";"1018.789";" 495.382";" 967.835";" 921.541";"1275.796";" 405.047";" 636.411";" 691.840";" 751.585";" 614.425";" 702.722";" 269.167";" 560.470";" 739.644";" 510.119";"1160.263";"1468.423";"2127.924";"1427.296";"1786.865";" 456.818";" 576.416";"1260.521";"1258.885";"1242.933";" 524.951";"1104.172";"1826.858";" 260.722";" 506.724";" 333.156";" 180.427";" 883.939";" 845.852";" 180.555";" 507.237";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 229.929";" 244.765";" 162.395";" 298.306";"1994.853";" 968.786";"   0.000";"  39.542";" 351.251";" 320.782";" 585.138";" 873.229";" 177.767";" 605.180";" 320.549";" 214.489";" 941.613";"1608.128";"1808.107";" 229.407";"1392.287";" 359.066";"1962.307";"1764.894";" 619.135";" 616.947";" 737.720";"   0.000";"   0.000";"   0.000";" 517.245"
"10am";" 503.164";" 985.272";"1521.406";" 607.645";" 657.063";" 577.864";" 819.601";" 902.043";" 945.502";" 363.627";" 411.194";" 666.716";"1145.725";" 569.373";" 872.480";" 559.374";" 778.201";" 611.760";"1198.291";" 683.672";" 436.608";" 296.402";"1088.873";" 692.932";" 878.904";"1196.979";" 687.033";" 466.758";" 307.078";" 871.039";"1190.144";" 791.926";"1207.566";" 452.926";"1020.342";" 781.872";"1218.136";" 492.276";" 636.411";" 587.484";" 787.861";" 631.030";" 499.353";" 269.167";" 560.470";" 739.644";" 568.350";" 942.781";"1690.312";"2259.746";"1493.154";"1721.007";" 383.883";" 459.648";"1197.366";"1258.885";"1318.021";" 574.266";"1104.172";"2093.219";" 585.285";" 594.610";" 345.772";" 180.427";" 871.323";" 845.852";"  95.151";" 414.113";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 229.929";" 244.765";" 162.395";" 298.306";"1994.853";" 809.446";"   0.000";"  39.542";" 333.965";" 407.552";" 439.683";" 877.923";" 427.309";" 484.138";" 235.500";" 377.455";" 941.613";"1721.902";"1563.519";" 456.885";"1279.855";" 359.066";"1543.267";"1716.708";" 706.999";" 684.552";" 603.694";"   0.000";"   0.000";NA;" 450.824"
"11am";" 530.100";" 603.602";"1541.421";" 573.046";" 671.966";" 536.832";" 933.767";" 898.369";"1038.744";" 402.558";" 461.278";" 634.225";"1085.166";" 528.341";" 958.344";" 441.267";" 597.247";" 611.760";"1553.398";" 645.671";" 473.046";" 391.190";"1206.551";" 925.430";" 786.283";"1200.730";" 628.510";" 474.154";" 347.257";" 845.372";"1085.662";"1016.204";" 996.697";" 495.382";"1117.428";"1030.139";" 991.227";" 471.573";" 636.411";" 560.154";" 530.609";" 637.051";" 791.695";" 210.361";" 560.470";" 739.644";" 443.593";" 950.850";"1501.267";"2246.299";"1245.800";"1764.327";" 381.028";" 459.648";"1197.366";"1313.535";"1393.683";" 541.089";"1207.504";"2237.241";" 703.182";" 465.450";" 333.156";" 205.659";" 926.630";" 812.844";"  82.535";" 524.853";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 229.929";" 244.765";" 248.505";" 298.306";"1983.826";" 700.454";"   0.000";"  39.542";" 351.251";" 407.552";" 439.683";" 826.815";" 257.211";" 565.458";" 350.255";" 214.489";" 886.963";"1769.940";"1439.033";" 341.839";"1404.341";" 359.066";"1906.186";"1516.483";" 780.862";" 788.976";" 664.127";"   0.000";"   0.000";"   0.000";" 539.731"
