"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094";"44.08094"
"max";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197";"5697.64197"
"4am";" 674.50208";"  57.76966";" 514.20744";" 228.87276";" 968.86089";" 665.87613";" 259.66667";"1032.17424";" 243.54931";" 529.78942";" 436.40843";" 537.85093";"1010.52914";" 684.84350";" 664.03956";"1057.08373";" 543.48087";" 653.80879";" 403.33535";" 254.83204";"1357.40411";" 321.55605";" 326.81988";" 958.51679";" 464.96338";"1107.15566";" 449.37456";" 329.35081";" 956.55666";" 712.03837";" 733.18243";" 463.03610";" 792.59723";" 338.93847";" 530.96088";"1164.15499";"1646.39514";" 347.18898";"1157.45694";"2038.42690";" 720.31792"
"5am";" 674.50208";"  57.76966";" 514.20744";" 228.87276";" 968.86089";" 690.10349";" 235.43931";"1032.17424";" 243.54931";" 529.78942";" 436.40843";" 537.85093";" 919.55714";" 684.84350";" 664.03956";"1148.05573";" 543.48087";" 653.80879";" 403.33535";" 254.83204";"1357.40411";" 321.55605";" 326.81988";" 958.51679";" 464.96338";"1107.15566";" 449.37456";" 329.35081";" 956.55666";" 712.03837";" 733.18243";" 463.03610";" 792.59723";" 338.93847";" 477.46974";"1190.90056";"1646.39514";" 347.18898";"1157.45694";"2038.42690";" 720.31792"
"6am";" 613.33487";"  57.76966";" 489.17770";" 228.87276";" 977.82267";" 690.10349";" 211.21195";"1032.17424";" 243.54931";" 529.78942";" 436.40843";" 537.85093";" 965.04314";" 684.84350";" 664.03956";"1102.56973";" 543.48087";" 653.80879";" 403.33535";" 254.83204";"1357.40411";" 312.59427";" 326.81988";" 958.51679";" 464.96338";"1107.15566";" 449.37456";" 329.35081";" 956.55666";" 712.03837";" 890.32077";" 380.37314";" 792.59723";" 233.34905";" 450.43321";"1190.90056";"1588.25810";" 347.18898";"1077.72627";"1886.47770";" 720.31792"
"7am";" 613.3349";" 108.6385";" 489.1777";" 228.8728";"1037.0091";" 690.1035";" 189.7963";"1030.3028";" 323.2949";" 529.7894";" 436.4084";" 662.8253";" 976.1615";" 654.3709";" 586.2748";"1128.2860";" 543.4809";" 653.8088";" 403.3354";" 194.9491";"1156.8921";" 285.6689";" 393.6572";" 958.5168";" 464.9634";"1077.7025";" 427.1270";" 329.3508";" 956.5567";" 691.6381";" 891.8688";" 439.1913";" 823.0699";" 203.1660";" 450.4332";"1257.6257";"1575.1620";" 475.9642";"1015.7884";"1790.9201";" 674.7119"
"8am";" 689.4066";" 108.6385";" 431.3758";" 185.5731";" 992.8333";" 598.3717";" 236.8795";"1103.6959";" 341.8584";" 529.7894";" 461.4382";" 662.8253";"1190.6965";" 755.5021";" 512.6572";"1078.3094";" 547.1484";" 653.8088";" 403.3354";" 254.8320";"1010.5711";" 276.2695";" 406.3035";" 958.5168";" 434.5891";"1048.2493";" 427.1270";" 339.4637";" 839.8892";" 691.6381";" 890.3208";" 380.3731";" 823.0699";" 263.5321";" 423.6876";"1215.8740";"1438.1587";" 475.9642";"1015.7884";"1817.6656";" 674.7119"
"9am";" 736.1950";" 108.6385";" 431.3758";" 248.9359";" 992.8333";" 763.7211";" 214.4556";"1074.5117";" 341.8584";" 529.7894";" 440.1479";" 662.8253";"1275.3317";" 514.3302";" 512.6572";"1094.2655";" 516.9654";" 560.3664";" 383.2722";" 254.8320";"1071.1506";" 276.3366";" 360.3720";" 879.7273";" 405.1359";" 989.1349";" 356.6705";" 339.4637";" 780.0870";" 670.6052";" 839.6852";" 364.0908";" 823.0699";" 360.6331";" 417.5852";"1215.8740";"1444.2610";" 475.9642";"1070.2840";"1872.6392";" 590.2503"
"10am";" 741.2503";" 152.2773";" 451.3503";" 142.2735";"1011.8298";" 898.2312";" 209.8566";"1164.7646";" 341.8584";" 619.4963";" 350.4410";" 619.1864";"1459.5963";" 529.8290";" 510.4971";" 938.7575";" 516.9654";" 614.8620";" 403.3354";" 254.8320";"1056.2147";" 267.0044";" 495.3726";" 879.7273";" 382.9710";" 944.8512";" 310.7549";" 297.6091";" 696.6890";" 670.6052";" 823.4028";" 380.3731";" 823.0699";" 360.6331";" 458.6491";"1168.6739";"1485.9023";" 447.3610";"1044.3916";"1827.8558";" 590.2503"
"11am";" 613.3349";" 253.4085";" 514.2074";" 228.8728";" 989.0982";" 705.2900";" 214.0237";"1048.7954";" 341.8584";" 603.5034";" 415.1181";" 566.7628";"1121.0575";" 699.1982";" 613.7426";"1024.2190";" 577.6197";" 559.7539";" 403.3354";" 254.8320";"1099.1386";" 276.2695";" 428.4684";" 958.5168";" 382.9710";" 944.8512";" 379.0729";" 297.6091";" 938.6091";" 691.6381";" 810.1907";" 439.1913";" 778.2426";" 338.9385";" 458.6491";"1215.8740";"1403.1972";" 447.3610";"1099.4997";"1868.6134";" 629.1059"
"12am";" 656.97375";"  87.22284";" 514.20744";" 228.87276";" 980.13642";" 844.92592";" 214.02370";"1048.79542";" 403.02559";" 551.07974";" 423.88669";" 566.76278";"1041.22835";" 654.37086";" 586.27478";"1100.56056";" 566.59532";" 587.30795";" 403.33535";" 254.83204";"1014.82788";" 285.23127";" 424.21167";" 967.91619";" 442.79846";"1077.70248";" 401.32047";" 396.18815";" 956.55666";" 674.97161";" 800.01505";" 443.63148";" 823.06987";" 338.93847";" 423.68764";"1115.18311";"1346.02492";" 475.96424";"1043.34243";"2022.93332";" 698.55674"
"1pm";" 715.68298";"  87.22284";" 514.20744";" 248.93591";"1007.47023";" 844.92592";" 268.49647";"1048.79542";" 386.71181";" 565.80957";" 326.60961";" 619.18643";"1108.22494";" 654.37086";" 535.53943";"1132.40534";" 577.61970";" 587.30795";" 336.20998";" 254.83204";"1098.71960";" 238.52787";" 405.52761";" 900.90532";" 459.97285";"1001.26133";" 351.12379";" 396.18815";" 914.45487";" 627.23754";" 872.27484";" 496.73287";" 823.06987";" 280.73438";" 375.74929";"1100.45543";"1305.13172";" 475.96424";" 987.74621";"1898.43498";" 698.55674"
"2pm";" 795.75089";"  87.22284";" 587.14445";" 228.87276";"1021.02741";" 772.25843";" 209.07221";"1015.83817";" 386.71181";" 544.51925";" 347.89993";" 619.18643";"1375.58114";" 621.89007";" 516.96103";"1029.82236";" 560.73787";" 555.61654";" 368.54237";" 194.94913";"1184.42224";" 233.07237";" 397.05386";" 922.79093";" 352.32336";"1014.72898";" 351.12379";" 339.06985";" 854.65267";" 627.23754";" 752.81340";" 468.38197";" 868.95951";" 325.95764";" 429.53139";"1031.95818";"1458.50537";" 475.96424";"1063.25179";"1741.06563";" 652.95075"
"3pm";" 693.61389";"  57.76966";" 566.07774";" 337.28747";" 784.39517";" 710.17310";" 214.20932";"1078.05265";" 384.45967";" 561.68674";" 382.86141";" 585.17642";"1248.67860";" 622.74231";" 555.41451";"1096.10606";" 719.96278";" 596.38177";" 368.54237";" 254.83204";"1182.47554";" 244.62526";" 424.88174";" 975.99964";" 461.83803";" 939.99643";" 426.26011";" 339.06985";" 839.88917";" 627.23754";" 597.49254";" 672.41502";" 823.06987";" 325.95764";" 436.40587";"1006.29690";"1640.66212";" 347.18898";"1178.06357";"1821.85577";" 584.43819"
"4pm";" 677.85186";"  57.76966";" 514.20744";" 283.79677";" 775.90140";" 802.77651";" 208.10083";" 980.74164";" 362.08930";" 544.51925";" 347.89993";" 595.98797";"1219.83341";" 636.61273";" 617.44231";" 988.59226";" 682.98070";" 559.75387";" 348.47922";" 254.83204";"1267.97040";" 287.45191";" 476.57687";"1003.64205";" 576.91417";" 972.15381";" 383.11613";" 329.35081";" 839.88917";" 691.63811";" 770.18862";" 475.57606";" 778.24256";" 338.93847";" 530.96088";"1063.55187";"1641.88711";" 347.18898";"1159.58331";"1779.21968";" 595.78790"
"5pm";" 615.03638";"  57.76966";" 516.73178";" 195.44521";" 837.46380";" 676.97011";" 229.33082";"1068.05292";" 315.95682";" 544.51925";" 347.89993";" 537.85093";" 897.75100";" 771.81853";" 664.03956";"1043.46358";" 689.62581";" 598.70063";" 348.47922";" 254.83204";"1334.14262";" 303.25890";" 350.08137";"1075.12136";" 472.28466";"1033.41871";" 426.98322";" 329.35081";" 956.55666";" 712.03837";" 738.78635";" 424.02821";" 823.06987";" 338.93847";" 530.96088";"1164.15499";"1641.88711";" 347.18898";"1239.31398";"1984.79789";" 698.55674"
