"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475"
"4am";"8008.175";"5250.419";"6278.351";"5978.445";"7047.309";"6952.817";"3515.949";"8831.257";"8565.915";"8986.823";"6004.635";"8659.330";"7168.919";"4986.738";"5351.891";"4279.956";"8517.154";"6548.128";"5224.208";"8233.871";"8741.599";"2108.417";"3330.473";"7387.462";"7716.680";"6769.297";"3864.912";"6799.148";"7011.141";"3835.155";"7767.473";"4840.481";"7541.857";"4699.829";"4957.679";"8108.350";"7188.219";"4066.336";"7597.446";"8814.364";"6592.805"
"5am";"8008.175";"5218.052";"6225.225";"5703.243";"6784.909";"6891.263";"3397.810";"8466.926";"8282.277";"8638.551";"5928.291";"8286.872";"6880.026";"4830.941";"5183.459";"4169.579";"8517.154";"6376.359";"5122.975";"8082.828";"8529.561";"2109.482";"3107.812";"7155.657";"7412.598";"6582.595";"3727.299";"6510.642";"6733.692";"3646.307";"7643.821";"4777.926";"7428.238";"4632.510";"4569.771";"7903.772";"7082.163";"3766.081";"7368.198";"8411.954";"6449.046"
"6am";"7606.146";"4884.919";"5964.123";"5411.610";"6550.352";"6395.744";"3290.387";"8014.786";"7743.621";"8186.933";"5626.942";"7786.652";"6532.583";"4563.455";"4851.436";"3991.293";"8007.292";"6162.995";"5090.643";"7674.453";"7956.756";"1995.809";"2993.516";"6495.389";"6884.745";"6189.163";"3279.207";"6164.350";"6262.963";"3472.609";"7052.679";"4563.385";"7081.567";"4153.682";"4398.876";"7339.852";"6890.220";"3496.215";"6894.700";"7838.904";"5860.004"
"7am";"5856.596";"3795.627";"4682.030";"4387.594";"5543.731";"4977.114";"2567.556";"6046.952";"6454.828";"7019.804";"4346.804";"6438.105";"5221.852";"3998.479";"3951.591";"3402.782";"6688.717";"5001.192";"3571.968";"5690.314";"6269.798";"1643.685";"2453.806";"5849.488";"5332.063";"5086.912";"2580.880";"4642.272";"5423.833";"2965.943";"5865.375";"3464.808";"5666.619";"3182.408";"3566.511";"6356.765";"5845.697";"2907.968";"5873.823";"6479.309";"4365.573"
"8am";"4570.270";"2817.006";"3469.603";"3470.698";"4841.910";"4036.496";"2108.273";"5611.622";"4649.049";"5723.689";"3409.809";"5218.020";"4411.006";"3534.601";"3244.700";"2558.628";"5363.712";"4213.635";"2618.853";"4161.725";"4560.132";"1315.269";"2156.402";"5245.453";"4713.926";"4438.693";"2332.942";"3766.977";"4471.696";"2588.807";"4883.036";"2926.835";"4362.275";"2662.954";"2803.287";"5184.350";"5101.766";"2290.648";"5344.298";"5899.800";"3249.992"
"9am";"3772.453";"2495.233";"3053.168";"3039.226";"4459.395";"3783.739";"1883.707";"5115.733";"4115.143";"5566.944";"3048.904";"4509.363";"3825.028";"3177.020";"2863.439";"2636.665";"4924.411";"3399.607";"2642.755";"4160.847";"4498.784";"1248.054";"1660.057";"4835.156";"4548.858";"3743.957";"2134.728";"3590.444";"4165.092";"2451.381";"3891.080";"2550.389";"4234.825";"2481.767";"2411.207";"4360.447";"4694.307";"1953.516";"5159.639";"5423.098";"3041.815"
"10am";"3748.433";"2249.846";"2855.386";"2867.156";"4072.936";"3335.377";"1860.246";"5253.794";"4020.565";"5117.658";"2773.738";"4430.442";"4274.144";"3000.188";"2913.530";"2426.622";"4785.281";"3215.042";"2541.702";"4492.207";"4394.406";"1226.055";"1703.342";"4520.977";"4315.532";"3686.731";"2086.679";"3347.290";"3863.629";"2475.646";"3668.485";"2813.518";"4152.141";"2509.770";"2486.852";"4110.537";"4521.506";"2071.746";"4423.467";"5518.249";"3151.453"
"11am";"4074.706";"2491.675";"3264.196";"3190.847";"4513.245";"3520.339";"1957.842";"5237.792";"4196.777";"5561.705";"2980.568";"4788.818";"4559.658";"2965.421";"2851.460";"2671.980";"5587.355";"3528.963";"2589.291";"4575.952";"4927.397";"1324.245";"1985.763";"5027.964";"4513.544";"4166.766";"2213.393";"3413.407";"4141.053";"2280.805";"4395.223";"2822.306";"4275.437";"2712.498";"2739.763";"4646.016";"4212.988";"2288.078";"4683.164";"5544.544";"2983.181"
