"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771";"70.2837891635771"
"4am";"31.50165";"21.44300";"30.60413";"23.29582";"28.04657";"29.49434";"31.49791";"36.77050";"46.94618";"38.63467";"40.69278";"37.63143";"49.12941";"29.80170";"42.67531";"49.85607";"28.89118";"38.70087";"43.97660";"50.49466";"43.73969";"36.20609";"22.75863";"22.66697";"23.40198";"29.63815";"28.06389";"23.21616";"33.34387";"36.20800"
"5am";"31.52690";"21.38226";"30.32659";"23.40353";"28.20104";"29.72901";"30.92143";"37.07530";"47.08525";"41.14190";"39.87554";"36.59801";"48.85827";"20.73566";"43.71041";"48.20163";"29.12932";"46.87933";"42.59008";"50.41330";"40.57165";"37.90046";"22.98064";"22.99862";"21.71210";"30.01834";"28.16044";"23.45096";"31.29667";"36.10883"
"6am";"31.69692";"20.93264";"30.61626";"23.04941";"27.05252";"29.73795";"27.64863";"36.42647";"50.14383";"40.94413";"39.57679";"37.09161";"49.56193";"20.95041";"42.00700";"47.70928";"29.85204";"46.60079";"36.42574";"52.15183";"38.07886";"37.33175";"23.98897";"23.67037";"22.11634";"30.01834";"26.29359";"23.10975";"29.88083";"35.75313"
"7am";"28.65792";"18.03658";"29.46075";"23.28612";"26.96338";"27.96195";"28.86342";"34.13378";"49.79177";"37.29433";"40.71953";"40.25814";"47.84280";"24.07506";"37.78980";"48.00304";"31.24549";"49.55804";"33.58968";"40.99244";"37.12927";"32.54506";"22.75564";"19.88562";"22.99798";"27.53791";"25.59690";"21.14566";"27.65417";"31.84433"
"8am";"31.03873";"21.21252";"31.30722";"24.49815";"21.49044";"24.52020";"24.34840";"29.83495";"52.32156";"35.12573";"41.09146";"33.35901";"47.05121";"30.88387";"41.76774";"50.63493";"31.66165";"45.83533";"35.25943";"34.20861";"31.98825";"34.12343";"23.70780";"25.05456";"21.44426";"27.16434";"28.94577";"24.40077";"23.18756";"28.82478"
"9am";"30.18923";"26.70630";"31.86772";"20.88665";"20.67288";"26.74631";"27.83291";"31.22088";"49.82452";"34.68834";"43.13872";"34.04896";"41.32600";"30.14196";"40.98142";"48.65549";"29.47276";"45.17315";"39.59961";"36.97850";"30.63522";"34.81305";"23.32638";"27.06023";"20.10026";"28.17903";"24.10099";"25.43496";"24.63517";"32.87392"
"10am";"32.16843";"24.05977";"31.50597";"19.20325";"21.64673";"23.89083";"24.00412";"31.47614";"50.09352";"32.09245";"40.40292";"34.57795";"45.45909";"29.48326";"45.20342";"49.23246";"29.19321";"45.16949";"38.44038";"38.42082";"35.32412";"31.68651";"21.70997";"31.29404";"16.42684";"25.26755";"27.64755";"24.94100";"27.67405";"29.72433"
"11am";"31.60769";"26.36806";"34.46017";"18.86620";"19.59720";"27.93915";"23.58571";"30.75542";"50.36190";"31.51065";"40.45284";"39.48081";"41.91738";"28.17576";"39.38398";"52.13932";"28.40110";"45.76788";"39.52640";"36.05632";"34.17699";"28.89726";"25.26875";"28.16831";"14.74759";"26.54305";"26.81079";"24.95435";"26.15528";"30.12492"
"12am";"31.65738";"20.14121";"33.92797";"24.12693";"19.97079";"21.76800";"26.32623";"34.36649";"51.45532";"34.80953";"47.06727";"33.03904";"47.44586";"19.18212";"31.90591";"50.79873";"27.32621";"50.69443";"43.14267";"35.73530";"35.93901";"31.72104";"20.64423";"26.98015";"16.77471";"24.93143";"30.72109";"25.61165";"25.39235";"30.41969"
