"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193";"4669.193"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"6am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"1034.107";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"0";"   0.000"
"7am";" 737.370";"1175.538";"1457.942";"1167.227";"   0.000";"1684.091";"   0.000";"   0.000";" 654.770";"1441.182";"   0.000";"1326.969";"   0.000";"2093.190";"2284.274";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";"2476.4534";"2386.5799";"2959.1266";"2655.3163";"1340.9363";"2652.4683";"1112.1017";" 907.5232";"1061.4207";"2265.4697";"   0.0000";"2597.7836";"   0.0000";"2160.4372";"2855.6276";"1446.4117";"1055.6677";"   0.0000";" 692.1594";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"3171.9648";"2719.5928";"3206.4803";"3175.9165";"1365.2850";"3090.9709";"1174.8803";"1112.5386";"1318.6323";"2760.0828";"   0.0000";"2786.7203";" 813.3777";"2150.6596";"3297.2988";"1285.3363";"1361.2520";"   0.0000";" 744.8207";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"3802.3277";"2540.4716";"3094.2101";"3470.9042";"1537.3537";"3142.1197";"1034.8646";"1040.3977";"1417.4447";"2994.1858";" 886.9078";"2745.0599";" 854.2470";"2233.3857";"3409.7785";"1291.6523";"1108.4756";"   0.0000";" 744.8207";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"3537.1039";"2845.6305";"2797.0430";"2888.7208";"1427.9315";"2864.0229";"1210.1314";"1085.6074";"1122.8973";"2779.1438";"   0.0000";"2856.8484";" 820.3456";"2064.9685";"3065.7728";"1103.2812";"1031.6656";"   0.0000";" 755.2991";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
