"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543";"9136.36543"
"4am";"3709.430";"1777.084";"3815.503";"1912.585";"2542.014";"2658.885";"2866.073";"3403.663";"2910.698";"2914.302";"3897.482";"3171.258";"3350.734";"2112.070";"3445.429";"3276.425";"3155.126";"2308.574";"3600.101";"6183.141";"3836.562";"2350.121";"1759.796";"1203.297";"2276.687";"2326.579";"2060.406";"2007.760";"2512.604";"3084.809"
"5am";"3713.771";"1777.084";"3765.839";"1912.585";"2542.014";"2658.885";"2866.073";"3403.663";"2910.698";"2914.302";"3873.862";"3171.258";"3350.734";"1297.149";"3593.893";"3300.045";"3155.126";"3123.495";"3600.101";"6183.141";"3433.503";"2350.121";"1759.796";"1203.297";"2066.691";"2371.674";"2060.406";"2050.207";"2305.690";"3084.809"
"6am";"3690.086";"1700.528";"3716.174";"1810.003";"2391.936";"2605.515";"2358.186";"3277.266";"3305.057";"2875.306";"3929.752";"3171.258";"3386.769";"1297.149";"3556.775";"3266.553";"3122.103";"3083.896";"2741.680";"6417.545";"3121.056";"2350.121";"1759.796";"1203.297";"2066.691";"2371.674";"1901.745";"1957.876";"2080.341";"3126.211"
"7am";"3104.6065";"1226.8081";"3475.2969";"1873.7072";"1943.7735";"2142.8268";"2418.5534";"2665.0310";"3776.0638";"2267.5090";"5287.8484";"3129.9390";"3831.8864";"1552.8848";"3292.5197";"4246.2442";"3030.8402";"3164.8061";"2274.3736";"4325.2812";"3156.4137";"1847.9567";"1502.1798";" 945.1612";"2100.1389";"1952.6237";"1697.4454";"1688.9689";"1692.7263";"2726.7069"
"8am";"3353.758";"1402.981";"3936.236";"2050.861";"1402.387";"1722.446";"1900.637";"2034.316";"4071.379";"1808.044";"6153.694";"2634.287";"4048.333";"1827.909";"3530.881";"5716.846";"2883.439";"3016.402";"2337.661";"3259.347";"2658.318";"2010.345";"1447.256";"1148.494";"1888.006";"1759.965";"1769.485";"1881.416";"1257.404";"2355.610"
"9am";"3124.760";"1828.427";"4097.872";"1694.949";"1372.546";"1671.078";"2214.505";"2132.684";"4176.664";"1808.044";"6845.312";"2765.600";"3514.912";"1697.855";"3466.104";"5983.870";"2519.553";"2888.224";"2611.390";"3689.571";"2652.798";"1929.708";"1237.981";"1368.923";"1757.040";"1843.363";"1437.478";"1926.945";"1255.503";"2863.521"
"10am";"3220.099";"1616.737";"4136.002";"1541.175";"1392.633";"1451.864";"1809.707";"2135.398";"4147.627";"1553.353";"6597.389";"2948.021";"3975.839";"1705.612";"3495.872";"6383.814";"2483.006";"2803.693";"2478.133";"3924.166";"3121.789";"1617.896";"1139.287";"1557.090";"1428.392";"1577.549";"1644.443";"1820.711";"1443.645";"2644.612"
"11am";"3185.182";"1680.892";"4437.152";"1545.537";"1316.050";"1764.704";"1915.504";"2052.739";"4145.227";"1596.666";"6326.371";"3819.444";"3412.769";"1615.417";"2724.064";"6507.465";"2542.637";"2733.385";"2585.755";"3586.822";"3058.673";"1477.408";"1370.229";"1437.180";"1219.338";"1703.011";"1483.249";"1878.897";"1491.732";"2473.724"
"12am";"3369.328";"1391.723";"4298.513";"1914.484";"1301.508";"1438.779";"2089.234";"2465.173";"4108.808";"1995.558";"7480.941";"2752.389";"4077.180";"1182.626";"2579.220";"5523.619";"2435.767";"2862.659";"3344.002";"3563.082";"3066.779";"1778.451";"1210.392";"1439.769";"1403.046";"1610.814";"1744.070";"1957.042";"1580.710";"2446.839"
"1pm";"3071.227";"1280.394";"4596.495";"1984.312";"1386.184";"1621.395";"2010.335";"2203.663";"4278.322";"1776.013";"7321.073";"2689.992";"4246.454";"1646.041";"2206.067";"6284.568";"2144.614";"2922.301";"3088.917";"3526.882";"3230.340";"1901.826";"1132.713";"1439.769";"1658.367";"1687.600";"1763.138";"1661.271";"1485.596";"2423.964"
"2pm";"3169.368";"1950.936";"4526.476";"1272.279";"1573.859";"1495.108";"1890.055";"2335.569";"4202.009";"1843.989";"7397.193";"2631.291";"3838.116";"1684.938";"2291.399";"6356.291";"1978.199";"1903.419";"2619.195";"4082.537";"3416.441";"1747.894";"1221.061";"1411.140";"2139.015";"1638.098";"1769.615";"1727.310";"1744.280";"2054.686"
"3pm";"3060.644";"1914.695";"4389.387";"1475.199";"1446.047";"2058.333";"1983.688";"2099.789";"3782.785";"2019.700";"7120.464";"2720.066";"3404.653";"2429.774";"2414.592";"6093.406";"2317.059";"1955.878";"2494.164";"4129.907";"3824.425";"1597.941";"1128.553";"1492.569";"1577.663";"1688.794";"1898.682";"1665.622";"1910.481";"2163.113"
"4pm";"3251.693";"2076.865";"4427.922";"1686.670";"1475.540";"2194.075";"1730.031";"2375.724";"3836.522";"1922.875";"6096.982";"3559.635";"3448.837";"1525.430";"2507.780";"5408.232";"2185.500";"1955.758";"2753.709";"4363.180";"3036.357";"1877.415";"1182.135";"1420.129";"1197.563";"1517.622";"1901.041";"1628.115";"1824.835";"2128.018"
"5pm";"3275.8494";"2010.8933";"4260.0214";"1627.9505";"2093.6062";"1907.0464";"1949.5491";"2224.0534";"3964.0841";"2180.9182";"5221.4148";"3589.7429";"3804.6395";"2678.4378";"2952.1833";"4987.1809";"2008.1090";"1754.9789";"1925.6903";"4688.0877";"3427.3570";"1812.4862";"1247.9040";" 900.5497";"1229.8873";"1749.3085";"1748.9725";"1540.4026";"2169.5605";"2606.7391"
"6pm";"3709.0823";"1365.6023";"4357.0995";"2091.7981";"2004.4496";"1994.1577";"2456.1490";"2911.2959";"3336.4663";"2527.1556";"4575.5284";"3373.6574";"3013.0604";"2248.0760";"3662.1519";"4564.7695";"2994.2441";"2169.5705";"3047.5193";"5416.9571";"3336.8247";"2016.5202";"1732.4310";" 933.9289";"1688.5707";"1986.0228";"1900.9802";"1806.6710";"2189.4557";"3099.6948"
"7pm";"3653.2859";"1459.5644";"4292.8269";"1998.6645";"2245.7422";"2469.6673";"2807.2649";"3139.9912";"3208.7134";"2968.0071";"4482.4378";"3223.6148";"3470.2104";"2112.9737";"4161.9261";"3078.2288";"2693.3219";"2494.2816";"3084.5388";"5732.3959";"3038.2694";"2453.1125";"1742.4672";" 921.9635";"2130.6347";"2275.2459";"2002.8301";"1864.8564";"2446.0469";"2990.6225"
"8pm";"3584.475";"1810.464";"3919.736";"2003.715";"2444.788";"2765.818";"2805.803";"3233.982";"2870.556";"3038.797";"5108.891";"3177.578";"3970.883";"2154.327";"3465.496";"2593.958";"3137.012";"2626.652";"3224.791";"6044.380";"3762.604";"2453.112";"1701.338";"1135.771";"2163.284";"2398.756";"2139.747";"2048.360";"2446.047";"2962.127"
"9pm";"3643.534";"1810.464";"3815.503";"1974.041";"2594.865";"2684.191";"2866.073";"3431.301";"2956.344";"3102.841";"4020.433";"3126.679";"3914.877";"2086.593";"3577.783";"3519.883";"3184.819";"2659.239";"3269.186";"6378.345";"3887.452";"2245.648";"1701.338";"1203.297";"2373.280";"2328.983";"2079.715";"2108.393";"2512.604";"3005.684"
"10pm";"3643.534";"1835.942";"3815.503";"1912.585";"2594.865";"2779.382";"2866.073";"3431.301";"2885.185";"3061.409";"3850.309";"3171.258";"3795.631";"2123.495";"3682.395";"3564.005";"3155.126";"2305.854";"3580.310";"6505.100";"3802.095";"2331.004";"1759.796";"1203.297";"2404.250";"2328.983";"2155.572";"2108.393";"2512.604";"3057.652"
"11pm";"3669.082";"1835.942";"3815.503";"1912.585";"2594.865";"2678.510";"2866.073";"3431.301";"2910.698";"3061.409";"3866.228";"3171.258";"3835.751";"2123.495";"3682.395";"3564.005";"3155.126";"2305.854";"3627.015";"6322.640";"3836.562";"2331.004";"1759.796";"1203.297";"2434.184";"2328.983";"2155.572";"2108.393";"2512.604";"3057.652"
"12pm";"3669.082";"1835.942";"3815.503";"1912.585";"2542.014";"2678.510";"2866.073";"3507.400";"2910.698";"3114.261";"3835.178";"3171.258";"3835.751";"2154.546";"3682.395";"3564.005";"3155.126";"2406.725";"3550.916";"6413.502";"3836.562";"2331.004";"1759.796";"1203.297";"2434.184";"2398.756";"2155.572";"2108.393";"2512.604";"3057.652"
"1am";"3669.082";"1835.942";"3815.503";"1912.585";"2542.014";"2678.510";"2866.073";"3507.400";"2910.698";"3155.693";"3793.746";"3171.258";"3835.751";"2154.546";"3718.090";"3564.005";"3155.126";"2406.725";"3550.916";"6413.502";"3836.562";"2331.004";"1759.796";"1203.297";"2434.184";"2398.756";"2072.338";"2108.393";"2512.604";"3217.609"
"2am";"3669.082";"1835.942";"3815.503";"1912.585";"2542.014";"2678.510";"2866.073";"3507.400";"2910.698";"3155.693";"3793.746";"3171.258";"3835.751";"2154.546";"3718.090";"3564.005";"3155.126";"2406.725";"3550.916";"6413.502";"3836.562";"2331.004";"1759.796";"1203.297";"2434.184";"2398.756";"2155.572";"2108.393";"2512.604";"3134.376"
"3am";"3669.082";"1835.942";"3815.503";"1912.585";"2542.014";"2678.510";"2866.073";"3507.400";"2910.698";"3155.693";"3793.746";"3171.258";"3835.751";"2154.546";"3718.090";"3564.005";"3155.126";"2406.725";"3550.916";"6413.502";"3836.562";"2331.004";"1759.796";"1203.297";"2434.184";"2398.756";"2155.572";"2108.393";"2512.604";"3134.376"
