"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603";"21464.603"
"4am";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";"0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";"0";"0";"0";" 0";"0";" 0";"0";" 0";"0";"0";"0";"0";" 0";" 0";" 0";"0";"0";"0";"0";"0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";"0";"0";"0";" 0";"0";"0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";"0";"0";"0";"0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";"0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";"0"
"5am";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"0";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"0";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"   0.000";"1174.686";"   0.000";"   0.000";"   0.000";"1472.937";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"1563.564";"0";"0";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0"
"6am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1355.729";"   0.000";"   0.000";"   0.000";"   0.000";"1390.483";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1842.901";"1108.840";"1184.379";"   0.000";"   0.000";"   0.000";"   0.000";"1346.113";"   0.000";"   0.000";"   0.000";"   0.000";"0";"1195.089";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2019.538";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2249.610";"   0.000";"   0.000";"   0.000";"3943.679";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2691.661";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1013.116";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"1460.729";"0";"   0.000";"   0.000";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"7am";"1832.979";"   0.000";"   0.000";"2000.092";"1996.333";"1246.794";"   0.000";"2387.082";"3887.695";"1119.424";"2530.380";"2496.281";"1914.038";"3785.084";"3848.151";"2080.666";"   0.000";"   0.000";"   0.000";"2724.858";"1381.702";"2322.126";"3073.238";"1130.183";"2731.350";"2032.379";"   0.000";"2253.112";"   0.000";"1946.481";"4179.361";"3464.240";"4278.255";"2472.933";"2489.861";"   0.000";"   0.000";"2902.104";"1991.002";"1138.231";"1500.051";"   0.000";"0";"2434.785";"   0.000";"   0.000";"   0.000";"   0.000";"2126.579";"1526.639";"3958.364";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2079.901";" 843.091";" 896.526";"   0.000";"   0.000";" 613.299";"   0.000";"   0.000";"   0.000";"   0.000";"2519.794";" 561.824";"1768.534";"   0.000";"   0.000";"6483.311";"1134.482";"   0.000";"1346.087";"8349.001";"   0.000";"   0.000";" 808.077";"   0.000";"   0.000";"   0.000";"2271.922";"2176.704";" 946.549";"1579.840";"   0.000";"2515.058";"1062.818";"1762.213";"1254.447";"7857.609";"   0.000";" 721.985";"1032.280";"   0.000";"   0.000";"   0.000";"1687.211";"1737.945";"   0.000";"2796.466";"1386.466";"   0.000";"   0.000";" 675.608";" 854.152";"   0.000";"   0.000";"0";"   0.000";"1652.598";"1873.742";"1824.225";"3315.855";"   0.000";"2013.999";"2844.036";"   0.000";" 633.010";"   0.000";"2153.156";"1251.658";"1011.683";"4709.007";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1964.315";"1485.945";"   0.000";"   0.000";"   0.000"
"8am";" 3287.338";" 1660.811";" 1716.291";" 3237.726";" 4896.816";" 1652.065";" 1274.076";" 3794.050";" 6190.743";" 1795.550";" 4774.443";" 3866.614";" 3069.050";" 7084.332";" 6214.935";" 3771.813";" 1070.625";" 1256.452";" 2675.347";" 3224.588";" 2778.036";" 3580.782";" 4162.684";" 2978.726";" 5118.304";" 3046.305";"    0.000";" 2741.682";" 1835.958";" 3141.326";" 5260.435";" 5417.295";" 5908.594";" 5881.798";" 4350.305";" 1361.010";"    0.000";" 5511.266";" 2972.914";" 2224.536";" 3523.028";" 2278.088";"0";" 3258.282";"    0.000";"  698.667";" 1234.732";"  909.586";" 3290.289";" 2924.726";" 7920.215";"  977.330";" 1551.831";"    0.000";"    0.000";"    0.000";"    0.000";" 3608.748";" 1174.291";" 1976.965";" 1008.244";"    0.000";" 1235.324";"    0.000";"    0.000";"    0.000";"    0.000";" 4545.683";" 1072.259";" 4465.029";" 1605.465";"  814.614";"11047.053";" 2974.834";" 1351.522";" 2744.694";"11035.307";"    0.000";" 1811.635";" 1393.269";"    0.000";" 1623.061";"  797.913";" 4246.924";" 4405.006";" 2582.182";" 3036.345";"  649.071";" 4077.179";" 2028.011";" 2886.736";" 2092.891";"16028.246";"    0.000";" 1479.162";" 1885.272";" 1099.342";"    0.000";" 1052.868";" 1877.978";" 2493.251";"    0.000";" 4607.125";" 2445.533";"    0.000";"    0.000";" 1211.934";" 1542.286";"  592.456";"    0.000";"    0.000";"    0.000";" 2170.956";" 3265.932";" 5123.469";" 4382.317";"    0.000";" 3350.777";" 5136.340";"    0.000";" 1581.063";"    0.000";" 3956.521";" 2349.608";" 1960.066";" 7154.927";"  670.308";" 1399.271";"    0.000";"    0.000";" 1296.842";"    0.000";" 2842.132";" 2342.654";"    0.000";"    0.000";"    0.000"
"9am";" 3902.301";" 1895.899";" 1658.771";" 3630.470";" 7713.118";" 2073.307";" 1545.112";" 5123.426";" 6729.036";" 2776.148";" 7134.809";" 5434.922";" 3969.648";" 8180.919";" 6948.155";" 4203.492";" 1144.117";" 1312.904";" 2744.921";" 3097.808";" 3538.240";" 4296.211";" 4016.444";" 3932.196";" 6673.191";" 5156.330";" 1049.962";" 2820.885";" 2940.661";" 3559.878";" 5771.490";" 5614.899";" 6582.492";" 6630.915";" 5400.652";" 1429.644";"    0.000";" 8277.032";" 3065.278";" 3292.564";" 4221.217";" 2760.941";"0";" 3591.567";"    0.000";" 1057.933";" 1684.546";" 1014.443";" 3758.441";" 3448.032";"10487.197";" 1238.049";" 1421.604";"    0.000";"    0.000";"    0.000";"    0.000";" 5001.602";" 1218.278";" 2032.334";" 2425.870";"    0.000";" 1416.972";"    0.000";"    0.000";"    0.000";"  888.950";" 5612.072";" 1260.554";" 5037.600";" 1937.171";" 1335.103";"13659.755";" 2585.630";" 1284.279";" 3653.476";"11786.548";"  977.889";" 2326.631";" 1338.665";"    0.000";" 1737.306";" 1207.076";" 5794.183";" 4862.416";" 3585.323";" 4216.235";"  966.938";" 4353.981";" 2199.765";" 3628.964";" 2447.837";"21065.331";"  787.853";" 1798.747";" 2509.754";" 1708.302";"    0.000";" 1256.055";" 2076.507";" 2734.410";"    0.000";" 5040.363";" 3757.763";" 1107.455";"  702.894";" 1373.269";" 1659.480";" 1024.588";"  817.753";"    0.000";"  984.890";" 2701.593";" 4028.619";" 6195.134";" 4689.640";"    0.000";" 4437.349";" 6228.479";"  810.440";" 1732.398";"    0.000";" 4736.922";" 2474.648";" 2330.444";" 7554.707";"  754.885";" 1650.325";"    0.000";"    0.000";" 1470.670";"    0.000";" 3532.932";" 2845.627";"    0.000";"    0.000";"    0.000"
"10am";" 3707.868";" 1938.294";" 1741.786";" 3415.567";" 8232.099";" 2264.997";" 2075.635";" 5253.160";" 7410.533";" 3271.970";" 6876.766";" 4943.665";" 4271.372";" 8803.877";" 7073.483";" 3814.540";" 1233.960";" 2128.216";" 2502.249";" 3446.099";" 3848.370";" 4053.337";" 4460.183";" 4021.111";" 6888.303";" 5335.273";"    0.000";" 2827.107";" 2900.784";" 4522.344";" 5800.751";" 5870.800";" 7336.362";" 7176.207";" 5383.156";" 2243.604";" 1217.429";" 8502.782";" 3594.568";" 5081.428";" 3808.628";" 3157.495";"0";" 3680.603";"    0.000";"  929.161";" 1897.047";" 1481.263";" 3927.326";" 3811.467";"11812.318";" 1369.139";" 1501.609";"    0.000";"    0.000";"    0.000";"    0.000";" 6807.962";" 1072.050";" 2770.916";" 2950.212";"    0.000";" 1864.964";"    0.000";"    0.000";"    0.000";" 1111.174";" 5538.109";" 1379.324";" 5355.422";" 2005.879";" 1351.126";"15098.696";" 2973.342";" 1394.066";" 3253.047";"12277.942";"  916.590";" 2235.215";" 1288.162";"    0.000";" 1728.191";" 1298.654";" 6613.705";" 5432.598";" 3841.727";" 4042.214";" 1106.561";" 4791.651";" 2543.973";" 4230.689";" 2643.720";"21464.603";"  910.404";" 2087.477";" 2359.012";" 1315.605";"    0.000";" 1245.691";" 2231.929";" 2670.531";"    0.000";" 4952.172";" 3404.164";" 1035.191";"  724.753";" 1459.536";" 1696.022";"  701.571";"  845.860";"    0.000";" 1561.879";" 2586.513";" 4607.329";" 6808.177";" 4328.887";"    0.000";" 4389.320";" 6972.207";"  981.181";" 1632.505";"    0.000";" 4650.036";" 2706.935";" 2011.465";" 7632.129";"  754.885";" 1646.049";"  939.148";"    0.000";" 1428.998";"    0.000";" 3852.982";" 3562.508";"  636.090";"    0.000";"  892.792"
"11am";" 3523.859";" 1672.337";" 1530.547";" 2841.295";" 8199.130";" 1990.923";" 2364.838";" 4988.037";" 7524.154";" 3326.510";" 5909.569";" 5040.594";" 3448.363";" 7852.878";" 6593.184";" 3885.244";" 1172.137";" 1481.321";" 2689.013";" 3556.964";" 3093.062";" 3898.160";" 4029.617";" 4418.369";" 6019.316";" 3508.772";"    0.000";" 2836.499";" 2410.170";" 3482.037";" 5408.584";" 4917.012";" 7308.940";" 7021.684";" 5741.400";" 1803.508";"    0.000";" 8773.757";" 3099.898";" 3983.499";" 3081.661";" 2889.179";"0";" 3567.545";"    0.000";"  795.741";" 2317.456";" 1513.847";" 4149.695";" 3287.851";"10285.565";" 1328.572";" 1360.392";"    0.000";"    0.000";"    0.000";"    0.000";" 7658.044";" 1141.087";" 2366.871";" 1988.050";"    0.000";" 1652.633";"    0.000";"    0.000";"    0.000";"  714.768";" 5493.505";" 1403.872";" 4603.776";" 1889.848";" 1123.261";"13406.368";" 2758.535";" 1798.364";" 2776.372";"11347.920";" 1140.043";" 2179.441";" 1096.388";"    0.000";" 1680.896";" 1228.312";" 6287.511";" 5496.196";" 3345.152";" 4150.512";" 1170.005";" 4394.510";" 2143.244";" 4076.104";" 2635.549";"20592.976";"  888.857";" 1418.444";" 2180.334";" 1168.289";"    0.000";" 1113.478";" 1971.145";" 2261.737";"    0.000";" 4648.554";" 3011.938";" 1023.835";"    0.000";" 1188.200";" 1682.681";"    0.000";"  923.766";"    0.000";"    0.000";" 1873.764";" 4047.783";" 6032.477";" 4404.570";"    0.000";" 3451.520";" 5920.299";"  800.714";" 1879.071";"    0.000";" 4359.702";" 1634.892";" 2309.510";" 7307.731";"    0.000";" 1357.853";"  973.457";"    0.000";" 1419.805";"    0.000";" 3094.279";" 3428.494";"    0.000";"    0.000";"    0.000"
