"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236";"10667.197236"
"4am";"7908.0719";"5250.4187";"6278.3511";"5978.4452";"7181.4796";"   0.0000";"   0.0000";"   0.0000";" 108.7780";" 107.2099";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 100.5615";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"5am";"7908.07194";"5218.05175";"6225.22470";"5703.24253";"6976.69076";"   0.00000";"   0.00000";"   0.00000";" 273.89305";" 107.20990";"   0.00000";"  92.50286";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";" 219.16166";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";" 100.56148";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"6am";"7506.04244";"4927.31259";"5964.12318";"5472.77715";"6691.39687";"   0.00000";"   0.00000";" 122.12710";" 273.89305";" 139.44802";"   0.00000";" 150.11319";"  58.07655";"   0.00000";"   0.00000";"   0.00000";"   0.00000";" 219.16166";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";" 100.56148";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"7am";"7045.52553";"4346.36220";"4988.91092";"4608.50068";"5907.76045";"  39.23212";"  37.83134";" 122.12710";" 446.68822";" 461.98342";" 520.52676";" 251.16505";" 151.99789";"   0.00000";"   0.00000";"   0.00000";"  90.62072";" 256.99300";"   0.00000";"  29.87933";" 116.51596";"  50.28074";"  29.88228";"   0.00000";" 100.56148";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  39.71111";"  55.67381";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  37.61232";"   0.00000";" 138.26223";"   0.00000";"   0.00000"
"8am";"7115.80466";"3949.47926";"4108.15688";"3814.18809";"5737.92638";" 131.22398";"  37.83134";" 122.12710";" 875.49746";" 653.67598";"1202.63668";" 296.67876";" 536.46449";"   0.00000";"   0.00000";"   0.00000";" 141.35522";" 303.14061";"   0.00000";"  88.92779";" 259.96409";"  50.28074";"  29.88228";"  45.51371";" 100.56148";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  72.07802";" 101.82142";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  37.61232";" 101.96055";" 138.26223";"   0.00000";"   0.00000"
"9am";"7200.42941";"3891.33223";"4071.93806";"3292.52973";"5237.07766";" 131.22398";"  37.83134";" 122.12710";" 821.78531";" 635.40609";"1219.28211";" 339.97839";"1021.85429";"   0.00000";"   0.00000";"  60.62262";" 141.35522";" 303.14061";"   0.00000";" 131.32116";" 259.96409";"  50.28074";"  29.88228";"  45.51371";" 100.56148";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  72.07802";" 101.82142";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  99.72721";" 101.96055";" 138.26223";"   0.00000";"   0.00000"
"10am";"7196.15838";"3731.66987";"3834.54859";"3388.58488";"5069.55861";" 463.48121";"  37.83134";" 167.64081";" 821.78531";" 666.05016";"1298.50432";" 296.67876";" 798.75455";"   0.00000";"   0.00000";"   0.00000";" 141.35522";" 303.14061";"   0.00000";" 131.32116";" 320.58671";"  50.28074";"  29.88228";"  45.51371";" 100.56148";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  72.07802";" 101.82142";"   0.00000";"   0.00000";"   0.00000";"  41.98964";"  99.72721";" 141.19267";" 186.90430";"  80.99816";"   0.00000"
"11am";"6839.48832";"3896.64154";"3973.15497";"3599.36412";"5583.38583";" 382.37113";"  37.83134";" 167.64081";" 843.47003";" 582.08899";"1179.96642";" 296.67876";" 616.84837";"   0.00000";"   0.00000";"   0.00000";" 141.35522";" 303.14061";"   0.00000";" 131.32116";" 259.96409";"  50.28074";"   0.00000";"  32.23812";" 100.56148";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"  40.85328";"  72.07802";" 101.82142";"   0.00000";"   0.00000";"  29.88228";"  41.98964";"  99.72721";" 169.45060";" 138.26223";"   0.00000";"   0.00000"
