"hour","occ1","occ2","occ3","occ4","occ5"
"4am",0.381583446522462,0.256740978131869,0.241775919670765,0.0989574957043386,0.220445594105568
"5am",0.324931869590714,0.244102649853605,0.23017965871844,0.151858699048552,0.172157279883311
"6am",0.236964102221503,0.25298829650308,0.211206983575159,0.125071203258175,0.170288042599629
"7am",0.167490882809414,0.127873149023774,0.202319896161636,0.304194522418286,-0.0469588601839638
"8am",0.0488136509472983,0.0294010335344734,0.0951544741775016,0.278349777875024,-0.0956704956814495
"9am",0.0481165023383688,0.0804217518719531,0.0606703978482611,0.292165351787855,-0.0705760713417085
"10am",0.012844287026532,0.110994180690104,0.172468568995459,0.346905098361969,0.000914216759052525
"11am",0.028299771608025,0.136327299631225,0.118254442647144,0.323037111295415,0.0665594894236278
"12am",0.147247245347139,0.200613526151291,0.113797886592749,0.341824506343425,0.128198906301446
"1pm",0.103717770807469,0.121476086536117,0.18622105756663,0.315955206111464,-0.0114549145700004
"2pm",0.10741953937085,0.0935573803165364,-0.00384782948221196,0.310947130265717,-0.152044189811504
"3pm",0.129106847714226,0.0802863961266993,0.0839111218198325,0.291005141992242,-0.168509254274856
"4pm",0.18273040945124,0.0434754790965798,0.253473529948072,0.339394538439988,-0.000223481721462518
"5pm",0.379531568845218,0.28097516584775,0.294995942650834,0.13137620079977,0.23664217760382
"6pm",0.361431334648775,0.0557829272892563,0.191305430970897,0.0387859211969226,0.274299332577401
"7pm",0.322461326296239,0.160049582255483,0.254499321859158,0.0470396360887466,0.302078749763698
"8pm",0.289913275932778,0.172835125941789,0.286534731277524,0.00783920859197396,0.26336852420283
"9pm",0.339472732967586,0.192012813673665,0.254474603225053,0.0234209904089457,0.260612863804531
"10pm",0.352542385901171,0.182188267789687,0.284456003126203,0.0468059153363444,0.25551109180461
"11pm",0.362682682755069,0.194559477182633,0.262017188249497,0.0598683371364321,0.265938148382987
"12pm",0.370973135462442,0.200177438379845,0.27396420560634,0.084868172800741,0.243061106994925
"1am",0.371337474446821,0.176410791795185,0.277948005971427,0.0572329720898026,0.249349955779215
"2am",0.385890453816242,0.17781068416171,0.278984682882169,0.0615095041432827,0.249407121958776
"3am",0.373008338079739,0.175228392397929,0.277029481216146,0.0602887741484563,0.246470271647567
