"hour","act1","act2","act3","act4","act5"
"4am",0.310443111894359,0.16497084833806,0,0,0.00543693883617048
"5am",0.155329861891182,0.129025521530326,0,-0.0129310344827586,-0.0283908120246831
"6am",0.281084224788658,0.287406279292254,-0.0525016004588138,-0.0551724137931034,0.0222574206549406
"7am",0.373157262423065,0.319571054847188,-0.0156411071081987,-0.18511099480502,0.153885611759565
"8am",0.391869667103408,0.259006112797309,0.0124346973147898,0.0899990676498104,0.102113955990743
"9am",0.480910312863454,0.288912069227855,0.036133675578641,-0.00697663595114949,-0.0179832050412814
"10am",0.480938870164187,0.228413355475004,0.0510025208799434,0.0135857312514696,0.0499702702013385
"11am",0.358746377340032,0.232497250307756,0.0302296240001844,0.0043693889097752,0.0590620503592612
"12am",0.502279910604253,0.271575684621715,0.0203023096810211,0.208397345445971,0.484905806683663
"1pm",0.411051021930337,0.227355477129335,0.0533207963354464,-0.0295093073622067,0.301881864422853
"2pm",0.44815821933544,0.179206385485191,0.0353188108406925,0.164527268359146,-0.151516749985357
"3pm",0.571272962202296,0.151112489314464,0.0279575039503422,0.0927282670399085,0.0508608408378256
"4pm",0.609745464517806,0.23133308378439,0.0547286074106557,0.0891302268515729,0.0212034943567889
"5pm",0.337444229314096,0.157990039894316,0.109441489386415,0.129113088816152,-0.115726430306894
"6pm",0.268189211729211,0.306659850848018,-0.0477571354889406,0.1176915862882,-0.102832539552598
"7pm",0.112990973584063,0.0250286659757196,-0.123636449043366,0.0683645813657743,-0.0856146442029705
"8pm",0.129588607952818,-0.00971775330536349,-0.0876436781609195,0.179880163810003,0.0541940951750554
"9pm",0.0560151895989611,0.198221154658754,-0.0876436781609195,0,-0.0388427498860173
"10pm",0.168829220454517,-0.128698371074118,-0.0876436781609195,0,0.149584221347375
"11pm",0.011573676561267,-0.144167782110803,-0.0876436781609196,0,-0.0775205742444107
"12pm",0.13951775904924,-0.159414599406501,0,0,-0.00629623863707866
"1am",0.157801427733456,0.00086201418581978,0,0,0.0174597762179349
"2am",0.086726004333846,-0.0238339373568961,0,0,-0.0421113601026238
"3am",0.0737562593629834,0.00305575739398289,0,0,-0.0434123701819134
