"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407"
"4am";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";"0";"0";" 0"
"5am";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"6am";"  0.000";"  0.000";"0";"  0.000";"  0.000";"912.433";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000"
"7am";"   0.000";"   0.000";"   0.000";" 567.405";"   0.000";"1914.611";"   0.000";"   0.000";"   0.000";" 876.667";"   0.000";"   0.000";" 729.765";"1149.703";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";"1329.169";"   0.000";"   0.000";" 798.447";"   0.000";"4923.875";" 704.037";" 393.080";"   0.000";"1502.982";"   0.000";"   0.000";"1172.300";"1555.721";"   0.000";" 417.276";"   0.000";"   0.000";" 580.681"
"9am";"1638.112";"   0.000";"   0.000";"1202.216";" 387.966";"5627.407";" 796.690";" 645.195";"   0.000";"1684.749";"   0.000";"   0.000";"1178.850";"1615.539";"   0.000";" 935.356";"   0.000";"   0.000";" 747.547"
"10am";"1670.137";"   0.000";"   0.000";"1232.369";" 465.001";"5503.785";" 739.444";" 740.549";"   0.000";"1758.747";"   0.000";"   0.000";"1269.310";"1615.539";"   0.000";"1328.465";"   0.000";"   0.000";" 869.198"
"11am";"1612.736";"   0.000";"   0.000";" 914.022";" 416.940";"5289.061";" 524.237";" 678.674";"   0.000";"1817.757";"   0.000";"   0.000";"1157.986";"1655.292";"   0.000";" 641.070";"   0.000";"   0.000";" 863.404"
"12am";"1292.185";"   0.000";"   0.000";" 761.632";"   0.000";"4281.611";" 502.333";"   0.000";"   0.000";"1405.018";"   0.000";"   0.000";" 749.384";"1438.664";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"1pm";"1606.148";"   0.000";"   0.000";" 814.719";" 480.200";"4978.242";" 716.700";"   0.000";"   0.000";"1749.908";"   0.000";"   0.000";"1219.846";"1722.374";"   0.000";" 434.857";"   0.000";"   0.000";" 964.911"
"2pm";"1619.151";"   0.000";"   0.000";" 622.631";" 624.533";"5187.063";" 843.422";" 574.608";"   0.000";"1915.582";" 369.045";"   0.000";"1326.295";"1665.002";"   0.000";"1084.065";"   0.000";" 388.239";"1239.739"
"3pm";"1700.426";"   0.000";" 468.078";" 572.710";" 542.512";"5371.886";" 779.302";" 448.963";"   0.000";"1839.165";" 336.872";"   0.000";"1612.235";"1060.294";"   0.000";" 921.272";"   0.000";"   0.000";"1050.679"
"4pm";"1459.404";"   0.000";"   0.000";"1028.665";" 513.102";"4969.835";" 736.072";" 548.499";"   0.000";"1435.886";" 320.212";"   0.000";"1513.823";"1139.047";"   0.000";" 804.445";"   0.000";"   0.000";" 924.197"
"5pm";" 681.126";"   0.000";"   0.000";"   0.000";" 359.174";"2689.394";"   0.000";"   0.000";"   0.000";" 915.460";"   0.000";"   0.000";"1039.242";" 705.359";"   0.000";" 963.785";"   0.000";"   0.000";" 683.077"
"6pm";"   0.000";"   0.000";"   0.000";" 936.175";"   0.000";"1338.765";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 575.897";"   0.000";"   0.000";"   0.000"
"7pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"945.515";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"8pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"847.351";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000"
"9pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"869.529";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000"
"10pm";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"11pm";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"12pm";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0";"0";" 0"
"1am";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";"0";"0";" 0";"0";" 0";"0";"0";" 0"
"2am";" 0";"0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";"0";"0";"0";"0";" 0";"0";"0";" 0"
"3am";" 0";"0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";"0";"0";"0";"0";" 0";"0";"0";" 0"
