"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11";"11693.11"
"4am";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"33.969";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"5am";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"33.969";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"6am";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"57.820";" 0.000";" 0.000";" 0.000";"33.969";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"7am";" 0.000";" 0.000";"12.042";"31.540";" 0.000";"23.437";" 0.000";" 0.000";" 0.000";"98.377";" 0.000";" 0.000";"70.667";" 0.000";" 0.000";"29.577";" 0.000";" 0.000";"21.807"
"8am";"  0.000";"  0.000";" 55.660";"160.290";"  0.000";"136.881";"  0.000";"149.269";" 33.147";"132.508";" 38.776";" 30.105";" 88.589";"  0.000";" 30.533";" 88.239";"  0.000";" 73.329";"129.234"
"9am";" 21.451";" 67.028";" 78.904";"426.488";"120.008";"570.517";"103.090";"414.729";"127.734";"120.543";"159.688";"342.204";"123.735";" 36.395";"117.677";"565.730";" 45.564";" 88.590";"419.992"
"10am";" 35.782";" 62.366";"216.656";"761.370";"254.999";"972.900";" 94.001";"115.488";"122.725";"137.941";"261.987";"782.853";"352.857";" 75.888";"130.948";"847.351";" 79.546";"233.995";"581.873"
"11am";" 67.396";" 35.949";" 38.178";"114.597";" 46.456";"490.798";" 88.424";" 34.679";" 87.697";" 71.841";"315.337";"247.952";"199.770";"  0.000";"  0.000";"432.101";" 43.768";" 46.855";"358.871"
"12am";"144.211";"  0.000";" 28.769";"234.724";" 37.928";"249.604";" 30.455";" 80.206";"  0.000";"  0.000";" 61.276";"109.583";"  0.000";"  0.000";"  0.000";" 73.835";"  0.000";"  0.000";" 88.395"
"1pm";" 67.396";"  0.000";" 52.281";"230.213";"  0.000";"349.088";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"199.904";"  0.000";"  0.000";"  0.000";"141.248";"  0.000";"  0.000";"105.585"
"2pm";"   0.000";"  53.413";"  64.437";" 431.013";"  72.695";" 796.876";"  41.720";"  41.720";"   0.000";"  91.178";"  88.277";" 338.385";" 167.910";"   0.000";"   0.000";"1105.490";"   0.000";"  31.367";" 593.197"
"3pm";"  68.006";"  64.260";" 178.908";" 419.205";" 206.310";"1223.947";"  71.646";" 117.019";"  65.117";"   0.000";"  79.011";" 369.467";" 152.080";"   0.000";"   0.000";" 876.208";"   0.000";" 102.783";" 465.419"
"4pm";"  68.006";"   0.000";"  61.126";"  49.032";" 206.276";"1033.095";"  65.281";" 253.024";"  14.140";"  37.610";"  71.314";" 243.161";" 251.019";"   0.000";"   0.000";" 603.860";"  24.164";"  59.058";" 168.555"
"5pm";"  52.368";"  42.148";" 140.947";" 223.430";" 154.588";" 822.783";"   0.000";"  93.915";"  23.248";"  37.610";"   0.000";" 321.189";"  72.117";"  37.610";"   0.000";"1152.906";"  24.164";" 174.967";" 263.864"
"6pm";"  0.000";" 15.800";"186.865";"459.388";"144.951";"246.190";"  0.000";" 87.178";"  0.000";" 54.261";" 33.969";"437.720";"151.432";" 37.610";"  0.000";"479.695";"  0.000";" 46.855";"200.440"
"7pm";"  0.000";"  0.000";"  0.000";" 37.610";" 73.369";" 21.451";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 87.406";"  0.000";"  0.000";"  0.000";"175.267";"  0.000";"  0.000";"  0.000"
"8pm";" 33.319";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 13.544";"  0.000";"  0.000";"  0.000";"  0.000";"247.796";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"9pm";"33.319";" 0.000";" 0.000";" 0.000";" 0.000";"51.289";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"10pm";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"89.802";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"11pm";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"89.802";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"12pm";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"38.513";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"1am";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"38.513";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"2am";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"38.513";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"3am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
