"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"  0.7700562";"  0.6525031";"  0.0000000";"  0.0000000";"  0.6387154";"  2.6707102";"  2.5427385";"  0.0000000";"  0.4395804";"  0.2713928";"  1.2915336";"  0.4553409";"  0.0000000";"  0.2803515";"  1.0872558";"  0.0000000";"  2.3900030";"  0.4243320";"100.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 98.5148839";" 99.0532302";"100.0000000";"100.0000000";" 98.2250820";"  1.6984649";" 97.4957418";"100.0000000";" 98.3325644";" 98.8341102";" 98.0288057";" 99.5512525";" 98.5415125";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000"
"5am";"  0.7765249";"  0.6568150";"  0.8183583";"  0.0000000";"  0.9565737";"  3.1577260";"  2.8225962";"  0.0000000";"  0.4420860";"  0.2736011";"  1.3309927";"  0.4596805";"  0.8180473";"  1.4571884";"  1.4204003";"  0.5184076";"  2.3998591";"  1.6356127";"100.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.6802304";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 96.3951278";" 99.0395119";"100.0000000";"100.0000000";" 98.1723115";"  2.0258369";" 97.4957418";"100.0000000";" 98.3325644";" 97.5864786";" 91.9200861";" 99.5525285";" 98.6404386";"100.0000000";"100.0000000";"100.0000000";" 98.6863086";"100.0000000";" 99.1512662";"100.0000000";"100.0000000";"100.0000000";"100.0000000";"100.0000000"
"6am";"  1.4955581";"  0.8534377";"  2.3127225";"  1.8296480";"  2.5073253";"  5.2569995";"  3.1366196";"  0.5764581";"  0.4573839";"  1.0213231";"  0.6463769";"  1.8193929";"  2.4538055";"  2.7373020";"  2.8454579";"  1.3673847";"  4.3867942";"  2.8585922";"100.0000000";"  0.0000000";"  0.2193185";"  0.8059250";"  0.0000000";"  0.3451622";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 95.9682153";" 98.9961149";"100.0000000";"100.0000000";"100.0000000";"  4.4144335";" 97.3482993";"100.0000000";" 98.2086031";" 95.1450481";" 89.2853662";" 99.5439984";" 98.6439999";"100.0000000";"100.0000000";"100.0000000";" 98.6065532";"100.0000000";" 99.0844700";" 99.2284972";"100.0000000";"100.0000000";"100.0000000";"100.0000000"
"7am";"  3.6372498";"  3.7906907";"  7.8954435";"  3.3223199";"  4.1121312";" 11.8564586";"  7.8653645";"  3.8543073";"  2.9127316";"  6.3743609";"  2.0827797";"  4.8405663";"  4.1782573";"  5.8326026";"  7.5845271";"  6.5052602";"  9.1423609";"  6.5680053";" 93.3138154";"  2.5673729";"  0.2554208";"  2.2234676";"  2.0191339";"  0.7321655";"  1.3650004";"  1.7352864";"  0.3583619";"  0.6580579";" 91.9446890";" 95.1604529";" 93.3831990";" 98.2003068";" 95.9564242";" 17.1705461";" 91.0409278";"100.0000000";" 97.9754348";" 93.2318537";" 84.3914939";" 96.6878609";" 96.3426903";" 96.4131139";" 98.7119206";" 97.3919042";" 97.5874882";" 96.6397470";" 96.3186300";" 99.1823742";"100.0000000";"100.0000000";"100.0000000";"100.0000000"
"8am";"  7.5152492";"  5.8567963";" 10.2188243";"  3.9499875";"  7.9201965";" 16.1245687";"  9.7525618";"  5.8953702";"  3.7821936";"  6.7129138";"  7.0148174";"  9.0448842";"  7.0831308";"  7.9991550";" 11.6104813";" 12.7688689";" 15.7531427";"  9.4419568";" 92.5713506";"  2.5806547";"  1.9131035";"  3.0288283";"  4.7227577";"  0.7693543";"  2.0084776";"  3.9855914";"  1.0279345";"  0.6972698";" 91.3005678";" 92.9555174";" 91.5423932";" 96.7035459";" 94.6714265";" 26.9428430";" 89.4528416";"100.0000000";" 93.1314436";" 93.0039998";" 81.3327579";" 93.9437582";" 93.5438516";" 93.6088058";" 98.5992812";" 96.8480551";" 96.4421934";" 94.4518306";" 94.3981389";" 94.2585294";"100.0000000";"100.0000000";"100.0000000";"100.0000000"
"9am";"  8.0398465";"  8.8468508";" 11.1453882";"  4.1577731";"  8.2540077";" 16.3894152";" 10.7985594";"  5.9551716";"  4.3832131";"  8.1444526";"  6.9956437";"  9.5219744";"  7.6231436";"  8.8596955";" 13.2376006";" 12.9846692";" 16.7272008";" 11.2070627";" 88.9631667";"  2.8074385";"  1.8548770";"  2.8576478";"  5.2665456";"  0.7772213";"  2.1955881";"  9.4506533";"  1.4975068";"  0.6879841";" 91.1379041";" 92.6139245";" 91.4557829";" 95.6165011";" 94.9521905";" 32.0243743";" 88.0923442";" 98.0427207";" 93.0260398";" 87.9778082";" 78.6258158";" 92.4017710";" 93.1573219";" 91.8301149";" 98.5338842";" 94.0396664";" 94.9068086";" 94.3200072";" 94.3355267";" 94.1433445";"100.0000000";"100.0000000";"100.0000000";"100.0000000"
"10am";"  8.8997447";"  8.9609547";" 10.3849483";"  6.4827358";"  8.9687600";" 16.9673900";"  9.8905688";"  5.6598900";"  4.1246972";"  7.9950648";"  8.7037403";"  9.1605100";"  7.0124366";"  7.7555913";" 12.5446127";" 12.2950611";" 18.0171424";" 12.1783370";" 89.1279354";"  3.0960647";"  1.8782640";"  2.8550536";"  5.5725548";"  0.9473843";"  2.3644026";"  8.7535946";"  1.1353143";"  0.2431275";" 90.9727090";" 93.5663817";" 90.9354702";" 96.7423274";" 95.1414929";" 32.5227079";" 89.1330513";" 96.9403704";" 92.3299150";" 85.0624362";" 79.5799404";" 93.6514219";" 87.1851447";" 91.7889489";" 98.5674863";" 93.8026218";" 94.2083286";" 93.3761845";" 93.9296289";" 94.1675745";" 99.2578191";" 98.9142707";"100.0000000";"100.0000000"
"11am";"  9.7763526";"  8.6044410";"  9.4427244";"  3.1527723";"  8.3195805";" 15.3216656";" 11.0049280";"  4.8088815";"  4.3383816";"  7.6504817";"  8.8817807";" 10.1894323";"  7.2950756";"  8.3293279";" 14.6733115";" 11.0868119";" 16.7638134";" 10.1363245";" 92.6820160";"  4.6219467";"  1.8953636";"  2.6910789";"  5.4417807";"  1.6523052";"  2.5407617";"  8.7611578";"  1.1562122";"  0.2297482";" 94.2074010";" 92.6684386";" 86.9340605";" 96.7197037";" 95.0125607";" 30.3274130";" 86.2589638";" 96.9693392";" 94.6878378";" 92.1552389";" 80.6834032";" 92.4338140";" 89.8858976";" 89.9985465";" 98.5794317";" 96.8623401";" 94.2285720";" 93.3171389";" 92.2776720";" 94.2856197";" 99.2920571";"100.0000000";"100.0000000";"100.0000000"
