"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0.70095257";"0.00000000";"0.00000000";"1.75488735";"0.43059052";"2.65231140";"0.34173487";"0.00000000";"1.68146135";"0.34683116";"1.72592104";"0.43218602";"0.00000000";"0.00000000";"0.00000000";"0.40313139";"1.79456780";"0.00000000";"0.00000000";"0.00000000";"0.14195115";"0.00000000";"0.00000000";"0.82287289";"1.31888505";"0.00000000";"0.00000000";"0.90040968";"0.60080107";"0.00000000";"0.00000000";"0.41558769";"0.00000000";"0.99203390";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.30992345";"1.16493280";"0.00000000";"1.47541225";"0.00000000";"0.70367627";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"2.28144160";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.43720614";"0.41131849";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"1.04225128";"1.86631884";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.52073307";"2.50107268";"0.77298627";"0.00000000";"2.78784769";"0.00000000";"1.23276023";"0.00000000";"0.64361448";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"2.80223898";"4.81354657";"0.00000000";"0.00000000";"0.00000000";"2.44885956";"0.00000000";"0.00000000";"0.25548330";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.28577736";"1.09742901";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"2.44654918";"0.00000000";"0.93626569";"0.00000000";"0.00000000";"0.00000000";"0.63386831";"0.91624018";"0.00000000";"0.00000000";"1.51900866";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.78391150";"1.27214068";"0.07537135";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.31436695";"0.00000000";"0.70727525";"2.25733562";"0.38381881";"0.00000000";"0.00000000";"0.26416679"
"5am";"0.70339446";"0.00000000";"0.00000000";"1.70924771";"0.43413346";"3.35033524";"0.34053642";"0.00000000";"1.22082431";"0.34768241";"1.72936649";"0.44013705";"0.00000000";"0.00000000";"0.00000000";"0.40442782";"1.83605319";"0.00000000";"0.00000000";"0.00000000";"0.14436908";"0.00000000";"0.00000000";"0.81157428";"1.31735139";"0.00000000";"0.00000000";"3.64616265";"0.60833100";"0.00000000";"0.00000000";"0.42352656";"0.00000000";"1.00637072";"0.31536841";"0.00000000";"0.00000000";"0.00000000";"0.31069153";"1.21940202";"0.00000000";"1.53014582";"0.00000000";"0.69556633";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"2.29378163";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.44466495";"0.41301493";"0.00000000";"0.00000000";"0.00000000";"0.95980425";"1.06976988";"1.93484473";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.52002098";"2.43520322";"0.74950182";"0.00000000";"2.88495390";"0.00000000";"1.18773845";"0.00000000";"0.62248060";"0.24617172";"0.00000000";"0.00000000";"0.00000000";"2.75361639";"4.80849358";"0.65815426";"0.00000000";"0.00000000";"2.47287900";"0.00000000";"0.00000000";"0.26222134";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.28927735";"1.11247458";"0.00000000";"0.00000000";"1.51189579";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"2.43707087";"0.00000000";"0.94255074";"0.00000000";"0.00000000";"0.00000000";"0.63060052";"1.57588991";"0.00000000";"0.00000000";"1.50335695";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.80425698";"2.63233023";"0.07576085";"0.00000000";"0.61216157";"0.00000000";"0.00000000";"0.31648767";"0.00000000";"0.71591931";"2.24357957";"0.37515100";"0.00000000";"0.00000000";"0.26416679"
"6am";"2.55691228";"0.00000000";"0.00000000";"1.74836599";"0.43484886";"3.36148250";"0.34982317";"0.45354807";"1.23670961";"0.34166772";"1.79462068";"0.45972543";"0.00000000";"0.00000000";"0.48160761";"0.41303801";"2.02038094";"0.00000000";"0.00000000";"0.00000000";"0.15517613";"0.00000000";"0.00000000";"2.13383594";"1.34336384";"0.00000000";"0.78683082";"3.64990053";"0.66397950";"0.00000000";"0.00000000";"0.41316987";"0.00000000";"0.98953266";"0.87586159";"0.00000000";"0.00000000";"0.96338416";"0.32520802";"1.21912548";"0.00000000";"1.59545813";"0.00000000";"1.29832032";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"2.30318273";"0.72317482";"0.00000000";"0.00000000";"1.85572531";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"1.11140985";"0.41309315";"0.00000000";"0.00000000";"0.00000000";"2.88628691";"1.16478674";"2.01482131";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.92414729";"2.45587697";"0.95163932";"0.00000000";"2.96779860";"0.00000000";"1.04001900";"0.00000000";"0.66859806";"0.74489002";"0.00000000";"0.00000000";"0.00000000";"2.83412441";"1.39764362";"0.00000000";"0.00000000";"0.00000000";"2.90410872";"0.00000000";"2.22992042";"0.26584828";"1.87945758";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"0.00000000";"2.77191242";"1.77905545";"0.00000000";"0.00000000";"0.24080414";"0.86795828";"0.00000000";"0.00000000";"0.00000000";"1.71670127";"0.61813896";"0.96437550";"0.00000000";"0.00000000";"0.87598564";"0.64379352";"2.05161612";"0.71149953";"0.46761601";"1.56675569";"0.20962097";"0.00000000";"0.37779135";"0.00000000";"0.86470875";"2.72290772";"0.07776425";"0.00000000";"0.63676683";"0.00000000";"0.00000000";"0.33468865";"0.00000000";"0.73747451";"2.30316825";"0.36596047";"0.00000000";"0.00000000";"0.27549449"
"7am";"2.4735045";"1.2193881";"0.6813540";"1.0887181";"2.1360552";"3.2340641";"1.3921380";"0.4814755";"1.7620768";"1.2341710";"2.2689175";"0.7810540";"0.8801330";"0.7571102";"0.9593514";"1.3669381";"2.3354880";"0.6895706";"1.4009739";"0.0000000";"0.1808481";"0.0000000";"0.0000000";"2.0580668";"3.5477253";"1.1624420";"0.0000000";"4.4319563";"0.7744479";"0.8935718";"0.0000000";"1.7189777";"1.5634741";"2.4395261";"0.7518414";"0.0000000";"0.0000000";"2.8819183";"0.0000000";"1.4755147";"0.0000000";"1.7215307";"0.0000000";"1.0935857";"0.0000000";"0.0000000";"0.0000000";"0.6189037";"2.4689215";"0.9901549";"2.0574109";"0.0000000";"3.6785841";"0.0000000";"0.0000000";"0.8361400";"0.0000000";"0.0000000";"2.3701732";"0.4420601";"1.6179221";"0.0000000";"0.0000000";"3.5992446";"1.9703541";"2.4922742";"0.0000000";"2.3131594";"0.0000000";"0.9616456";"0.4957972";"2.7414258";"3.4784074";"0.8508713";"3.2350759";"0.0000000";"0.8838246";"1.5388603";"0.8107974";"2.8076418";"2.2845649";"0.0000000";"0.0000000";"3.2918160";"3.6247710";"0.0000000";"1.2308128";"0.0000000";"3.6894349";"0.0000000";"1.2390453";"0.3320868";"3.2442025";"0.0000000";"0.9219576";"1.2357012";"0.5811249";"0.0000000";"0.3475819";"1.2205894";"0.0000000";"0.0000000";"0.9202728";"2.6938766";"1.8398197";"1.7173475";"0.7417192";"0.3875940";"0.0000000";"1.2278512";"0.9349002";"0.0000000";"2.3534199";"0.6575291";"2.4068205";"0.0000000";"2.1201875";"0.3369859";"0.0000000";"0.6639852";"0.0000000";"1.0786125";"2.9188863";"7.8706541";"0.6955853";"1.6081499";"3.3297595";"0.0000000";"0.6475632";"2.9416705";"3.3675326";"0.8667029";"4.1138864";"1.6647094";"0.0000000";"1.6394422";"0.6092329"
"8am";"4.0068369";"5.6656028";"4.6430801";"2.6296294";"2.6080049";"4.0682157";"1.1159132";"5.2515398";"2.8740957";"1.9661444";"5.1348129";"7.1844839";"2.0664372";"5.0916422";"5.5131694";"1.7078236";"4.0338051";"4.9600638";"4.1862784";"1.3940741";"5.4059098";"1.8304818";"0.5772830";"2.2022894";"5.4768848";"2.3664182";"2.9191133";"4.7105598";"2.7216400";"3.7958407";"1.6452748";"4.4304633";"2.8743255";"4.9335359";"1.2831099";"0.8834616";"0.0000000";"4.0803149";"1.6923996";"3.9314322";"1.7100117";"3.6912028";"0.0000000";"5.0184084";"2.3676425";"2.0353026";"1.1008058";"1.3625155";"5.5327382";"7.1384444";"3.1701528";"4.0227070";"5.0631895";"4.3057087";"2.2803158";"0.0000000";"4.5435376";"3.5860058";"1.9471034";"4.5370933";"6.0289602";"2.0353532";"3.8703607";"6.2153652";"9.4868619";"4.3067621";"7.5255462";"0.7049555";"4.5556077";"2.7263539";"3.8988424";"4.0251893";"5.1260452";"8.3750364";"4.9582233";"8.6264597";"3.0642133";"0.8279984";"5.1953152";"1.9754497";"5.3796561";"5.0058307";"0.6481777";"6.7011727";"6.7584531";"7.2159618";"2.5094450";"0.0000000";"7.1973981";"6.3983355";"1.3081668";"1.8916040";"3.3421123";"0.0000000";"2.8499527";"2.1133271";"0.6875661";"4.2873337";"2.7066455";"1.8609604";"2.6440014";"0.9136729";"1.5459194";"2.3515595";"0.0000000";"9.0247338";"2.1040169";"5.5698052";"5.7416626";"7.3444410";"3.4095586";"0.0000000";"5.1405263";"1.0102222";"7.8543087";"2.7056656";"0.7385007";"2.1422011";"1.9420568";"4.4228780";"3.4178595";"0.2939994";"1.8879386";"9.5479999";"8.0936506";"6.2200733";"8.6964849";"0.0000000";"6.1531676";"2.1592829";"4.7782263";"1.0118439";"7.2735584";"4.4505525";"2.0179811";"4.6749050";"2.8828085"
"9am";" 7.1994689";" 9.1097524";" 9.5725288";" 4.2347390";" 9.6085802";" 6.1528024";" 6.2269107";"11.8077957";" 8.3369666";" 5.4385234";" 4.9867150";" 9.3694932";" 9.4732786";" 5.2208438";" 7.3835842";" 6.2733225";" 8.3163740";" 6.6217381";" 5.4633814";" 1.7060715";" 8.2379145";" 6.8910728";" 1.2138652";" 7.5957438";"10.4008580";" 4.6512637";" 7.2018761";" 8.9588502";" 6.4272801";" 3.6782416";" 2.3423217";" 4.6041367";" 1.7679202";" 4.9897236";" 8.4698969";" 2.7434999";" 1.9453376";" 9.1260344";" 8.5209795";" 5.9633380";" 5.1078912";" 9.5017025";" 3.4917740";" 8.1598314";" 6.1879945";" 7.6287824";" 7.5431254";" 3.6978702";" 5.6592191";"14.1617244";" 5.6790296";" 7.7990413";" 3.8021075";" 3.5823882";" 4.9916569";" 4.8390405";" 7.0285601";" 2.6729977";" 7.0784271";" 6.8517241";"12.1327669";" 5.1134979";" 4.2999260";" 9.6179342";"19.7737861";" 3.9365438";" 7.8394609";" 3.0498287";" 6.1827049";" 6.2562543";" 6.0763465";" 5.2100511";" 6.0936892";" 4.7376156";"10.0484399";"15.9862139";" 3.1711646";" 1.6935426";" 9.6403328";" 4.5085027";" 6.6410328";" 6.8861268";" 3.2429108";" 8.7604861";" 7.9221853";"12.0761822";" 5.7065711";" 1.4249958";" 9.9286174";" 8.7377187";" 4.0909204";" 2.6672299";" 3.3986789";" 0.8969395";" 7.4960225";" 5.3660175";" 5.4126944";" 5.7372662";" 6.0810646";" 6.7465594";" 5.2668325";" 0.9172757";" 3.2739056";" 8.3555188";" 2.2981927";"13.6350442";" 3.2422412";" 5.9982543";"10.3555221";" 8.3122066";" 3.7425402";" 0.0000000";" 6.0384182";" 1.6501254";"10.8717216";" 1.4624504";" 3.0796858";" 7.4338302";" 6.4150533";"12.1043508";" 6.3854421";" 1.0953084";" 2.3882527";"14.1529039";" 7.3911697";" 6.7341596";" 8.3132818";" 3.0961902";" 4.1093246";" 4.0767320";" 8.6184289";" 1.0505360";" 7.1316848";" 3.0840125";" 4.8078844";" 5.5961623";" 6.6482824"
"10am";" 6.5665016";"15.8625246";"17.2323491";" 4.0280802";"11.3912112";" 7.5727354";"10.6824882";"10.4465777";"10.1945039";" 9.0331074";" 6.1460871";"13.0794536";" 8.1337858";" 7.0873045";"11.1234642";" 7.0533544";" 9.8947117";" 6.7549162";" 5.0082193";" 4.3448521";" 9.7458251";" 6.8183884";" 3.6690569";"12.1793306";"11.0662493";" 6.4736127";" 4.1104318";"12.5418454";" 4.1058406";" 5.3257555";" 4.1269573";" 6.6587791";" 4.2049979";" 4.8289639";" 4.3913177";"10.2368147";" 6.5852249";" 7.1724110";" 7.5102099";"10.9753538";" 5.5227480";" 6.7440673";" 0.0000000";"11.2272138";" 4.7699451";" 6.5641415";" 7.8461215";" 2.7889785";" 6.5864942";"17.4276031";" 6.9003019";" 9.2227618";" 5.8318600";" 5.1084768";" 7.7888293";" 5.4655946";" 9.0704476";" 3.8705715";" 8.8988297";" 9.2099921";"12.3692704";" 5.1278455";"13.7334567";" 9.3096959";"14.8499979";" 6.3693174";" 8.7608480";" 3.8502539";"10.7697994";" 7.5830841";"11.9840892";" 5.4720155";" 5.2983618";" 6.8409446";"11.2524034";" 7.5552933";" 1.8208358";" 1.6589601";"10.5016511";" 3.1401477";" 4.6921895";" 4.8195709";" 6.7275092";"10.5827792";"13.9198000";" 6.8964687";" 3.8870870";" 3.5710342";"10.8442011";"10.7185290";" 3.5009546";" 4.7166067";" 3.7310921";" 8.2049981";" 9.0950649";" 4.7053174";" 6.2369979";"13.0795211";" 7.3734484";" 3.9304728";" 3.3969539";" 2.0188684";" 2.5158343";" 8.7303485";" 2.9361391";"13.0418494";" 6.8445036";" 8.2223853";" 7.2924030";" 8.0551141";" 5.4741432";" 2.2456120";" 8.7594251";" 3.2720154";"14.2029424";" 2.0894464";" 5.7818074";" 3.5499535";" 8.3986757";"10.9336020";" 4.8988823";" 0.5154699";" 2.8371295";"24.9530596";" 5.8125427";" 6.6718699";"12.9509669";" 6.2892479";" 7.6539001";" 5.9478283";" 7.8732181";" 3.0720499";" 6.6411657";" 5.2829657";" 1.8333471";" 7.4612509";" 8.6499093"
"11am";"16.1446668";"12.7480160";"11.1529988";" 9.3575218";"11.6950119";" 8.1205580";"13.9813802";"10.3734092";"11.0385283";"13.1764748";" 4.4112330";"10.6063929";" 7.5442127";" 5.3158081";" 7.1844490";" 4.6019070";" 6.5920521";" 3.6051222";" 2.7896423";" 3.6829821";" 4.4926052";" 2.2348419";" 4.2968362";" 8.4803284";" 5.9487393";" 3.0556006";" 4.4277180";" 7.4365437";" 2.4962946";" 6.0047369";" 0.3865474";" 6.7045562";" 5.0645429";" 5.3869450";" 4.4219989";" 8.8502194";" 2.6633757";" 4.9346454";" 4.4524112";" 6.9238944";" 3.2097360";" 8.4048836";" 0.0000000";" 4.0796109";" 2.1581834";" 8.9082542";" 7.0918841";" 3.5972635";" 4.9799832";"11.9891871";" 5.9770803";" 5.3215163";" 2.3098732";" 3.5706167";" 5.6934657";" 2.8893348";" 3.1409356";" 4.6904446";" 3.5003554";" 4.6108999";"12.2293440";" 4.2338121";"10.7607009";" 4.7572183";"15.7103003";"10.9520750";" 7.5168417";" 4.8375015";" 8.9203443";" 7.1959589";" 4.7329059";" 6.3382771";" 5.8062463";" 5.2502436";" 9.9824202";" 3.8894155";" 2.7209672";" 4.0346932";" 7.4140995";" 3.0192224";" 6.6947272";" 1.0160203";" 6.5216380";"11.9132556";"14.4771597";" 5.7832781";" 3.1036099";" 3.7602462";" 8.9511472";" 8.5027611";" 3.1186170";" 4.8240139";" 5.1524327";" 3.8920055";" 2.2669173";" 5.2828996";" 2.1597394";"13.1421953";" 4.7536049";" 7.2659709";" 0.4346407";" 0.9721709";" 6.0612451";" 3.9345288";" 3.4328937";" 6.4425001";" 8.7899488";" 5.9171085";" 3.8776201";"13.3359225";" 2.6092369";" 6.9320117";" 9.7868356";" 1.6426978";" 9.5775698";" 4.8781080";" 7.9799525";" 3.6423293";" 5.5801772";" 3.3458009";" 3.8150245";" 1.0112207";" 2.7920989";" 9.1133708";" 8.5300924";" 6.2964840";" 2.4101074";" 4.2341557";" 4.3098928";" 6.5823086";" 8.5002064";" 1.9192977";" 5.2848230";" 7.1926360";" 1.7235197";" 4.9605199";" 4.1908830"
