"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42";"9627.42"
"4am";" 995.94";" 462.76";" 603.60";" 694.14";" 714.26";" 462.76";" 774.62";" 573.42";" 261.56";"1327.92";" 402.40";" 211.26";" 120.72";" 110.66";"  30.18";" 221.32";" 201.20";"  70.42";" 110.66";"  60.36";" 372.22";"  40.24";" 241.44";" 201.20";" 130.78";"  40.24";" 845.04";"  90.54";"  10.06"
"5am";" 995.94";" 462.76";" 603.60";" 684.08";" 704.20";" 462.76";" 804.80";" 563.36";" 251.50";"1317.86";" 402.40";" 201.20";" 110.66";" 110.66";"  30.18";" 231.38";" 201.20";"  70.42";" 100.60";"  60.36";" 362.16";"  30.18";" 241.44";" 201.20";" 130.78";"  40.24";" 834.98";"  90.54";"  10.06"
"6am";" 935.58";" 452.70";" 593.54";" 674.02";" 674.02";" 452.70";" 814.86";" 573.42";" 251.50";"1378.22";" 412.46";" 211.26";"  90.54";" 100.60";"  30.18";" 231.38";" 201.20";"  60.36";" 100.60";"  60.36";" 362.16";"  30.18";" 231.38";" 191.14";" 140.84";"  40.24";" 845.04";"  90.54";"  10.06"
"7am";" 875.22";" 422.52";" 533.18";" 714.26";" 714.26";" 432.58";" 774.62";" 593.54";" 271.62";"1348.04";" 402.40";" 201.20";" 120.72";"  80.48";"  20.12";" 201.20";" 150.90";"  40.24";" 120.72";"  70.42";" 382.28";"  40.24";" 231.38";" 191.14";" 130.78";"  60.36";" 845.04";"  80.48";"   0.00"
"8am";" 955.70";" 392.34";" 442.64";" 613.66";" 845.04";" 392.34";" 694.14";" 553.30";" 261.56";"1478.82";" 422.52";" 140.84";"  80.48";"  70.42";"  10.06";" 191.14";" 140.84";"  40.24";" 120.72";"  60.36";" 372.22";"  40.24";" 221.32";" 231.38";" 110.66";"  50.30";" 834.98";"  90.54";"  10.06"
"9am";" 975.82";" 372.22";" 442.64";" 613.66";" 875.22";" 362.16";" 734.38";" 543.24";" 251.50";"1488.88";" 402.40";" 140.84";"  80.48";"  80.48";"  10.06";" 191.14";" 160.96";"  40.24";" 120.72";"  60.36";" 372.22";"  40.24";" 231.38";" 221.32";" 130.78";"  50.30";" 834.98";" 100.60";"  10.06"
"10am";" 975.82";" 382.28";" 432.58";" 573.42";" 865.16";" 392.34";" 694.14";" 573.42";" 251.50";"1519.06";" 392.34";" 140.84";"  80.48";"  90.54";"  10.06";" 191.14";" 140.84";"  30.18";" 110.66";"  50.30";" 372.22";"  40.24";" 261.56";" 211.26";" 140.84";"  60.36";" 834.98";"  90.54";"  10.06"
"11am";" 995.94";" 352.10";" 442.64";" 643.84";" 905.40";" 392.34";" 694.14";" 613.66";" 281.68";"1509.00";" 432.58";" 130.78";"  70.42";" 110.66";"  10.06";" 191.14";" 130.78";"  30.18";" 100.60";"  50.30";" 342.04";"  60.36";" 241.44";" 211.26";" 150.90";"  50.30";" 885.28";"  70.42";"  10.06"
