"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359";"7128.19359"
"4am";"3990.574";"1926.810";"3774.012";"1861.265";"2522.001";"2982.830";"2662.001";"3404.478";"2735.726";"3135.693";"3282.466";"2946.431";"3444.485";"2702.592";"3408.714";"3222.531";"3139.772";"2234.700";"3581.263";"5994.905";"3777.425";"2311.496";"1969.714";"1331.138";"2674.270";"2680.262";"2062.852";"2329.448";"2788.549";"3193.601"
"5am";"3994.916";"1926.810";"3724.348";"1861.265";"2522.001";"2982.830";"2662.001";"3404.478";"2735.726";"3135.693";"3258.846";"2946.431";"3444.485";"1887.671";"3557.177";"3246.151";"3139.772";"3049.621";"3581.263";"5994.905";"3374.365";"2311.496";"1969.714";"1331.138";"2464.274";"2725.358";"2062.852";"2371.895";"2581.635";"3193.601"
"6am";"3971.230";"1850.253";"3595.497";"1810.003";"2371.924";"2929.460";"2231.606";"3278.080";"3130.086";"3135.693";"3314.736";"2946.431";"3480.520";"1887.671";"3520.059";"3212.658";"2999.565";"3117.207";"2809.666";"6229.308";"3061.918";"2311.496";"1922.429";"1331.138";"2464.274";"2725.358";"1904.191";"2279.563";"2356.287";"3235.003"
"7am";"3385.751";"1448.247";"3295.975";"2021.905";"1923.844";"2653.049";"2354.610";"2665.031";"3294.361";"2527.896";"3632.383";"3014.309";"3736.647";"1887.001";"3266.373";"4184.354";"3015.486";"3585.836";"2342.360";"4472.944";"3174.281";"1901.326";"1647.569";"1135.918";"2419.782";"2306.307";"1699.891";"2010.656";"1911.581";"2835.499"
"8am";"3634.902";"1444.882";"3756.914";"2102.573";"1552.667";"2232.668";"1836.693";"2104.526";"3631.794";"2068.431";"4579.131";"2518.657";"3519.229";"2084.677";"3763.480";"5722.681";"2868.085";"3548.330";"2426.734";"3418.338";"2762.975";"2063.715";"1592.547";"1288.418";"2207.650";"1880.808";"1835.391";"1964.014";"1476.259";"2464.401"
"9am";"3405.905";"1870.328";"3918.551";"1836.574";"1522.825";"2133.856";"2198.005";"2202.894";"3737.080";"1968.207";"5270.749";"2649.970";"3226.791";"1954.624";"3698.703";"6053.740";"2504.199";"3420.151";"2632.738";"3916.287";"2757.456";"1929.708";"1383.273";"1624.476";"2004.505";"1964.206";"1503.383";"1960.704";"1474.358";"2972.313"
"10am";"3501.243";"1748.550";"3956.681";"1689.373";"1446.426";"1850.522";"1745.763";"2205.608";"3708.043";"1713.516";"5022.827";"2997.325";"3615.539";"1962.381";"3661.762";"6692.515";"2467.652";"3335.621";"2567.205";"4083.158";"2938.695";"1617.896";"1284.578";"1812.643";"1675.857";"1698.392";"1710.349";"1854.471";"1662.500";"2753.404"
"11am";"3466.326";"1722.792";"4257.830";"1783.648";"1369.844";"2115.918";"1851.560";"2122.949";"3705.643";"1857.053";"4830.292";"3625.330";"3052.469";"1979.370";"2943.324";"6644.044";"2420.098";"3265.313";"2674.828";"3745.813";"3047.701";"1477.408";"1464.702";"1692.733";"1466.802";"1823.854";"1549.155";"1961.495";"1710.587";"2582.516"
"12am";"3650.473";"1689.719";"4119.191";"2062.682";"1377.982";"1738.200";"1986.793";"2535.383";"3746.717";"2216.949";"6256.471";"2558.276";"3847.928";"1546.580";"3086.134";"5371.529";"2420.413";"2906.848";"3411.988";"3674.789";"3055.807";"1778.451";"1402.968";"1695.322";"1722.690";"1731.657";"1686.484";"2099.673";"1799.565";"2619.090"
"1pm";"3480.628";"1412.208";"4417.174";"2132.510";"1439.977";"2020.053";"1907.895";"2273.873";"3916.231";"1997.404";"5824.994";"2495.878";"3774.490";"2009.994";"2592.902";"6048.421";"2182.629";"3033.199";"3245.714";"3621.078";"3219.368";"1901.826";"1278.004";"1695.322";"1978.010";"1808.443";"1705.551";"1803.902";"1542.632";"2758.034"
"2pm";"3513.973";"2082.750";"4347.154";"1420.477";"1627.653";"1848.242";"1787.614";"2405.779";"3885.443";"1938.186";"6066.051";"2437.177";"3414.356";"2048.891";"2513.299";"6184.940";"2016.214";"2014.317";"2708.267";"4348.855";"3233.347";"1820.073";"1366.352";"1666.693";"2386.479";"1759.119";"1712.029";"1869.941";"2014.925";"2174.969"
"3pm";"3405.249";"2046.509";"4130.879";"1475.199";"1499.840";"2209.849";"1881.248";"2169.999";"3554.446";"2113.896";"5791.146";"2857.337";"3362.194";"2805.368";"2377.746";"6130.710";"2301.705";"2066.776";"2650.961";"4224.103";"3564.326";"1631.495";"1223.026";"1748.122";"1825.128";"1757.847";"1893.064";"1808.253";"2124.089";"2340.432"
