"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849";"6658.849"
"4am";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"6am";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"598.037";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000"
"7am";"1148.913";"   0.000";" 634.178";" 520.275";" 765.541";"2242.382";"   0.000";"   0.000";"   0.000";" 892.524";"   0.000";"   0.000";" 702.173";" 809.964";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";"1864.069";"   0.000";" 956.788";" 733.963";" 874.219";"4349.581";" 843.878";" 522.076";"   0.000";"1481.028";" 527.600";"   0.000";"1403.354";"1169.081";"   0.000";"   0.000";"   0.000";"   0.000";" 806.300"
"9am";"2197.527";"   0.000";"1038.278";" 976.016";" 908.406";"4957.975";" 918.130";" 510.810";" 595.543";"1625.581";" 626.808";"   0.000";"1346.050";"1205.476";"   0.000";"1047.198";"   0.000";"   0.000";" 876.324"
"10am";"2117.423";"   0.000";"1013.546";"1027.476";" 937.905";"5086.529";" 873.111";" 676.649";" 533.070";"1652.934";" 527.600";" 804.800";"1577.749";"1120.068";"   0.000";"1132.026";"   0.000";"   0.000";" 780.871"
"11am";"2007.567";"   0.000";" 960.679";" 906.471";" 917.490";"4771.017";" 740.378";" 799.531";"   0.000";"1686.278";" 470.651";"   0.000";"1275.610";"1230.929";"   0.000";" 728.598";"   0.000";"   0.000";" 820.463"
"12am";"1735.829";"   0.000";" 812.736";" 828.524";"   0.000";"4315.876";" 722.920";" 561.498";"   0.000";"1003.183";" 453.967";"   0.000";"1086.184";" 876.975";"   0.000";" 618.177";"   0.000";"   0.000";"   0.000"
"1pm";"1726.122";"   0.000";"1017.804";" 967.492";" 713.907";"4743.613";" 787.469";"   0.000";"   0.000";"1687.625";" 431.467";"   0.000";"1737.799";"1096.602";"   0.000";" 722.087";"   0.000";"   0.000";" 741.386"
"2pm";"1822.285";" 531.955";" 977.704";" 737.523";" 658.784";"5130.571";" 823.695";" 453.166";"   0.000";"1713.559";" 692.252";"   0.000";"1748.917";"1066.791";"   0.000";"1021.881";"   0.000";"   0.000";" 932.997"
"3pm";"1975.450";" 627.772";"1109.223";" 876.792";" 589.160";"5187.259";" 688.402";" 411.732";"   0.000";"1649.843";" 671.779";"   0.000";"2208.344";"1105.048";"   0.000";"1233.386";"   0.000";"   0.000";" 794.563"
"4pm";"1721.274";"   0.000";" 735.157";" 542.783";" 557.803";"4327.461";" 595.212";" 442.704";"   0.000";"1349.847";" 545.379";"   0.000";"2087.180";"1037.352";"   0.000";" 960.180";"   0.000";"   0.000";"1022.508"
"5pm";"1423.863";"   0.000";"   0.000";" 513.724";"   0.000";"2190.990";"   0.000";"   0.000";"   0.000";" 536.183";" 345.449";" 619.209";"1538.603";" 492.622";"   0.000";" 821.711";"   0.000";"   0.000";"   0.000"
"6pm";" 725.691";"   0.000";"   0.000";"   0.000";"   0.000";"1121.501";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 695.151";" 898.448";"   0.000";"   0.000";" 586.841";"   0.000";"   0.000";"   0.000"
"7pm";" 501.552";"   0.000";"   0.000";"   0.000";"   0.000";"1055.275";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8pm";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1328.543";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000"
"9pm";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1179.624";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000"
"10pm";"  0.000";"0";"  0.000";"  0.000";"  0.000";"478.635";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"0";"  0.000"
"11pm";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"12pm";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0"
"1am";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";"0";"0";" 0"
"2am";" 0";"0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";" 0"
"3am";" 0";"0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";" 0"
